Season,Round,Home.Team,Away.Team,Player.Name,Coaches.Votes
2012,6,Geelong Cats,Melbourne,Steven Motlop (GEEL),5.0
2012,6,Geelong Cats,Melbourne,Joel Corey (GEEL),5.0
2012,6,Geelong Cats,Melbourne,Mitch Duncan (GEEL),3.0
2012,6,Geelong Cats,Melbourne,Corey Enright (GEEL),2.0
2012,6,Gold Coast Suns,Fremantle,Harley Bennell (GCFC),10.0
2012,6,Gold Coast Suns,Fremantle,Dion Prestia (GCFC),8.0
2012,6,Gold Coast Suns,Fremantle,Karmichael Hunt (GCFC),4.0
2012,6,Gold Coast Suns,Fremantle,Matt De Boer (FRE),3.0
2012,6,Gold Coast Suns,Fremantle,Chris Mayne (FRE),3.0
2012,6,Gold Coast Suns,Fremantle,Garrick Ibbotson (FRE),2.0
2012,6,St Kilda,Hawthorn,Cyril Rioli (HAW),10.0
2012,6,St Kilda,Hawthorn,Lance Franklin (HAW),8.0
2012,6,St Kilda,Hawthorn,Justin Koschitzke (STK),5.0
2012,6,St Kilda,Hawthorn,Jordan Lewis (HAW),5.0
2012,6,St Kilda,Hawthorn,Brent Guerra (HAW),1.0
2012,6,St Kilda,Hawthorn,Sam Mitchell (HAW),1.0
2012,6,Sydney Swans,Adelaide Crows,Patrick Dangerfield (ADEL),10.0
2012,6,Sydney Swans,Adelaide Crows,Lewis Jetta (SYD),7.0
2012,6,Sydney Swans,Adelaide Crows,Taylor Walker (ADEL),5.0
2012,6,Sydney Swans,Adelaide Crows,Rory Sloane (ADEL),4.0
2012,6,Sydney Swans,Adelaide Crows,Adam Goodes (SYD),3.0
2012,6,Sydney Swans,Adelaide Crows,Brent Reilly (ADEL),1.0
2012,6,Carlton,GWS Giants,Shaun Hampson (CARL),7.0
2012,6,Carlton,GWS Giants,Adam Kennedy (GWS),5.0
2012,6,Carlton,GWS Giants,Paul Bower (CARL),4.0
2012,6,Carlton,GWS Giants,Toby Greene (GWS),4.0
2012,6,Carlton,GWS Giants,James McDonald (GWS),3.0
2012,6,Carlton,GWS Giants,Mitch Robinson (CARL),3.0
2012,6,Carlton,GWS Giants,Michael Jamison (CARL),2.0
2012,6,Carlton,GWS Giants,Tim Mohr (GWS),1.0
2012,6,Carlton,GWS Giants,Luke Power (GWS),1.0
2012,6,West Coast Eagles,North Melbourne,Scott Selwood (WCE),9.0
2012,6,West Coast Eagles,North Melbourne,Josh Hill (WCE),8.0
2012,6,West Coast Eagles,North Melbourne,Dean Cox (WCE),4.0
2012,6,West Coast Eagles,North Melbourne,Andrew Swallow (NMFC),3.0
2012,6,West Coast Eagles,North Melbourne,Shannon Hurn (WCE),3.0
2012,6,West Coast Eagles,North Melbourne,Ryan Bastinac (NMFC),2.0
2012,6,West Coast Eagles,North Melbourne,Eric Mackenzie (WCE),1.0
2012,6,Port Adelaide,Richmond,Ivan Maric (RICH),10.0
2012,6,Port Adelaide,Richmond,Brett Deledio (RICH),8.0
2012,6,Port Adelaide,Richmond,Dylan Grimes (RICH),3.0
2012,6,Port Adelaide,Richmond,Alex Rance (RICH),3.0
2012,6,Port Adelaide,Richmond,Brad Ebert (PORT),2.0
2012,6,Port Adelaide,Richmond,Dustin Martin (RICH),2.0
2012,6,Port Adelaide,Richmond,Robin Nahas (RICH),1.0
2012,6,Port Adelaide,Richmond,Shane Tuck (RICH),1.0
2012,7,Melbourne,Hawthorn,Brad Sewell (HAW),8.0
2012,7,Melbourne,Hawthorn,Lance Franklin (HAW),6.0
2012,7,Melbourne,Hawthorn,Matthew Suckling (HAW),5.0
2012,7,Melbourne,Hawthorn,Jordan Lewis (HAW),4.0
2012,7,Melbourne,Hawthorn,Grant Birchall (HAW),3.0
2012,7,Melbourne,Hawthorn,David Hale (HAW),3.0
2012,7,Melbourne,Hawthorn,Mitch Clark (MELB),1.0
2012,7,Adelaide Crows,Geelong Cats,Scott Thompson (ADEL),10.0
2012,7,Adelaide Crows,Geelong Cats,Brent Reilly (ADEL),7.0
2012,7,Adelaide Crows,Geelong Cats,Taylor Walker (ADEL),4.0
2012,7,Adelaide Crows,Geelong Cats,Rory Sloane (ADEL),3.0
2012,7,Adelaide Crows,Geelong Cats,Joel Selwood (GEEL),2.0
2012,7,Adelaide Crows,Geelong Cats,Kurt Tippett (ADEL),2.0
2012,7,Adelaide Crows,Geelong Cats,Sam Jacobs (ADEL),1.0
2012,7,Adelaide Crows,Geelong Cats,Jared Petrenko (ADEL),1.0
2012,7,GWS Giants,Gold Coast Suns,Stephen Coniglio (GWS),10.0
2012,7,GWS Giants,Gold Coast Suns,Chad Cornes (GWS),7.0
2012,7,GWS Giants,Gold Coast Suns,Jonathan Giles (GWS),7.0
2012,7,GWS Giants,Gold Coast Suns,Gary Ablett (GCFC),2.0
2012,7,GWS Giants,Gold Coast Suns,Callan Ward (GWS),2.0
2012,7,GWS Giants,Gold Coast Suns,Tom Scully (GWS),2.0
2012,7,Richmond,Sydney Swans,Trent Cotchin (RICH),8.0
2012,7,Richmond,Sydney Swans,Nathan Foley (RICH),6.0
2012,7,Richmond,Sydney Swans,Shaun Grigg (RICH),5.0
2012,7,Richmond,Sydney Swans,Dylan Grimes (RICH),5.0
2012,7,Richmond,Sydney Swans,Ivan Maric (RICH),2.0
2012,7,Richmond,Sydney Swans,Alex Rance (RICH),2.0
2012,7,Richmond,Sydney Swans,Jack Riewoldt (RICH),1.0
2012,7,Richmond,Sydney Swans,Shane Tuck (RICH),1.0
2012,7,Essendon,West Coast Eagles,Jobe Watson (ESS),10.0
2012,7,Essendon,West Coast Eagles,Brent Stanton (ESS),7.0
2012,7,Essendon,West Coast Eagles,David Zaharakis (ESS),7.0
2012,7,Essendon,West Coast Eagles,Stewart Crameri (ESS),2.0
2012,7,Essendon,West Coast Eagles,Paddy Ryder (ESS),2.0
2012,7,Essendon,West Coast Eagles,Courtenay Dempsey (ESS),2.0
2012,7,Brisbane Lions,Collingwood,Steele Sidebottom (COLL),9.0
2012,7,Brisbane Lions,Collingwood,Dane Swan (COLL),9.0
2012,7,Brisbane Lions,Collingwood,Heath Shaw (COLL),5.0
2012,7,Brisbane Lions,Collingwood,Dayne Beams (COLL),3.0
2012,7,Brisbane Lions,Collingwood,Heritier Lumumba (COLL),2.0
2012,7,Brisbane Lions,Collingwood,Alan Didak (COLL),1.0
2012,7,Brisbane Lions,Collingwood,Sharrod Wellingham (COLL),1.0
2012,7,North Melbourne,Western Bulldogs,Matthew Boyd (WB),10.0
2012,7,North Melbourne,Western Bulldogs,Ryan Griffen (WB),8.0
2012,7,North Melbourne,Western Bulldogs,Brian Lake (WB),6.0
2012,7,North Melbourne,Western Bulldogs,Mitch Wallis (WB),2.0
2012,7,North Melbourne,Western Bulldogs,Liam Picken (WB),2.0
2012,7,North Melbourne,Western Bulldogs,Tory Dickson (WB),1.0
2012,7,North Melbourne,Western Bulldogs,Scott Thompson (NMFC),1.0
2012,7,Fremantle,Port Adelaide,Stephen Hill (FRE),9.0
2012,7,Fremantle,Port Adelaide,Aaron Sandilands (FRE),6.0
2012,7,Fremantle,Port Adelaide,Matthew Pavlich (FRE),6.0
2012,7,Fremantle,Port Adelaide,Paul Duffield (FRE),4.0
2012,7,Fremantle,Port Adelaide,John McCarthy (PORT),2.0
2012,7,Fremantle,Port Adelaide,Luke McPharlin (FRE),2.0
2012,7,Fremantle,Port Adelaide,Matthew Broadbent (PORT),1.0
2012,7,St Kilda,Carlton,Farren Ray (STK),9.0
2012,7,St Kilda,Carlton,Jack Steven (STK),7.0
2012,7,St Kilda,Carlton,Chris Judd (CARL),5.0
2012,7,St Kilda,Carlton,Terry Milera (STK),4.0
2012,7,St Kilda,Carlton,Stephen Milne (STK),3.0
2012,7,St Kilda,Carlton,Clinton Jones (STK),2.0
2012,8,Collingwood,Geelong Cats,Scott Pendlebury (COLL),10.0
2012,8,Collingwood,Geelong Cats,Joel Selwood (GEEL),7.0
2012,8,Collingwood,Geelong Cats,Steele Sidebottom (COLL),7.0
2012,8,Collingwood,Geelong Cats,Ben Reid (COLL),3.0
2012,8,Collingwood,Geelong Cats,Harry Taylor (GEEL),2.0
2012,8,Collingwood,Geelong Cats,Tyson Goldsack (COLL),1.0
2012,8,Port Adelaide,North Melbourne,Jay Schulz (PORT),10.0
2012,8,Port Adelaide,North Melbourne,Andrew Swallow (NMFC),8.0
2012,8,Port Adelaide,North Melbourne,Daniel Wells (NMFC),6.0
2012,8,Port Adelaide,North Melbourne,Drew Petrie (NMFC),4.0
2012,8,Port Adelaide,North Melbourne,Danyle Pearce (PORT),2.0
2012,8,Hawthorn,Fremantle,Sam Mitchell (HAW),6.0
2012,8,Hawthorn,Fremantle,Clinton Young (HAW),6.0
2012,8,Hawthorn,Fremantle,Brad Sewell (HAW),6.0
2012,8,Hawthorn,Fremantle,Jordan Lewis (HAW),5.0
2012,8,Hawthorn,Fremantle,Luke Breust (HAW),3.0
2012,8,Hawthorn,Fremantle,Liam Shiels (HAW),3.0
2012,8,Hawthorn,Fremantle,Jarryd Roughead (HAW),1.0
2012,8,Sydney Swans,Melbourne,Kieren Jack (SYD),10.0
2012,8,Sydney Swans,Melbourne,Ryan O'Keefe (SYD),8.0
2012,8,Sydney Swans,Melbourne,Dan Hannebery (SYD),5.0
2012,8,Sydney Swans,Melbourne,Lewis Jetta (SYD),5.0
2012,8,Sydney Swans,Melbourne,Josh Kennedy (SYD),1.0
2012,8,Sydney Swans,Melbourne,Luke Parker (SYD),1.0
2012,8,Western Bulldogs,Gold Coast Suns,Matthew Boyd (WB),8.0
2012,8,Western Bulldogs,Gold Coast Suns,Brian Lake (WB),7.0
2012,8,Western Bulldogs,Gold Coast Suns,Daniel Cross (WB),7.0
2012,8,Western Bulldogs,Gold Coast Suns,Ryan Griffen (WB),4.0
2012,8,Western Bulldogs,Gold Coast Suns,Tom Liberatore (WB),2.0
2012,8,Western Bulldogs,Gold Coast Suns,Daniel Giansiracusa (WB),1.0
2012,8,Western Bulldogs,Gold Coast Suns,Liam Picken (WB),1.0
2012,8,Essendon,Richmond,Brett Deledio (RICH),9.0
2012,8,Essendon,Richmond,Brent Stanton (ESS),7.0
2012,8,Essendon,Richmond,Jobe Watson (ESS),5.0
2012,8,Essendon,Richmond,Stewart Crameri (ESS),5.0
2012,8,Essendon,Richmond,Ivan Maric (RICH),2.0
2012,8,Essendon,Richmond,Trent Cotchin (RICH),1.0
2012,8,Essendon,Richmond,Angus Monfries (ESS),1.0
2012,8,Brisbane Lions,GWS Giants,Daniel Merrett (BL),9.0
2012,8,Brisbane Lions,GWS Giants,Tom Rockliff (BL),9.0
2012,8,Brisbane Lions,GWS Giants,Jonathan Brown (BL),6.0
2012,8,Brisbane Lions,GWS Giants,Pearce Hanley (BL),2.0
2012,8,Brisbane Lions,GWS Giants,Callan Ward (GWS),2.0
2012,8,Brisbane Lions,GWS Giants,Mitch Golby (BL),1.0
2012,8,Brisbane Lions,GWS Giants,Jack Redden (BL),1.0
2012,8,West Coast Eagles,St Kilda,Dean Cox (WCE),10.0
2012,8,West Coast Eagles,St Kilda,Beau Waters (WCE),8.0
2012,8,West Coast Eagles,St Kilda,Nick Riewoldt (STK),4.0
2012,8,West Coast Eagles,St Kilda,Luke Shuey (WCE),4.0
2012,8,West Coast Eagles,St Kilda,Scott Selwood (WCE),4.0
2012,8,Carlton,Adelaide Crows,Patrick Dangerfield (ADEL),10.0
2012,8,Carlton,Adelaide Crows,Scott Thompson (ADEL),8.0
2012,8,Carlton,Adelaide Crows,Rory Sloane (ADEL),5.0
2012,8,Carlton,Adelaide Crows,Nathan Van Berlo (ADEL),4.0
2012,8,Carlton,Adelaide Crows,Sam Jacobs (ADEL),2.0
2012,8,Carlton,Adelaide Crows,Kurt Tippett (ADEL),1.0
2012,9,Western Bulldogs,Geelong Cats,Steve Johnson (GEEL),8.0
2012,9,Western Bulldogs,Geelong Cats,Matthew Boyd (WB),5.0
2012,9,Western Bulldogs,Geelong Cats,Tom Liberatore (WB),5.0
2012,9,Western Bulldogs,Geelong Cats,Corey Enright (GEEL),5.0
2012,9,Western Bulldogs,Geelong Cats,Paul Chapman (GEEL),3.0
2012,9,Western Bulldogs,Geelong Cats,Tom Hawkins (GEEL),2.0
2012,9,Western Bulldogs,Geelong Cats,Andrew Mackie (GEEL),2.0
2012,9,Richmond,Hawthorn,Trent Cotchin (RICH),8.0
2012,9,Richmond,Hawthorn,Ivan Maric (RICH),8.0
2012,9,Richmond,Hawthorn,Shane Tuck (RICH),7.0
2012,9,Richmond,Hawthorn,Alex Rance (RICH),3.0
2012,9,Richmond,Hawthorn,Nathan Foley (RICH),2.0
2012,9,Richmond,Hawthorn,Brett Deledio (RICH),2.0
2012,9,Gold Coast Suns,Port Adelaide,Travis Boak (PORT),10.0
2012,9,Gold Coast Suns,Port Adelaide,Brad Ebert (PORT),7.0
2012,9,Gold Coast Suns,Port Adelaide,Matthew Broadbent (PORT),6.0
2012,9,Gold Coast Suns,Port Adelaide,Danyle Pearce (PORT),5.0
2012,9,Gold Coast Suns,Port Adelaide,Kane Cornes (PORT),2.0
2012,9,St Kilda,Sydney Swans,David Armitage (STK),9.0
2012,9,St Kilda,Sydney Swans,Jack Steven (STK),7.0
2012,9,St Kilda,Sydney Swans,Jason Blake (STK),4.0
2012,9,St Kilda,Sydney Swans,Lenny Hayes (STK),4.0
2012,9,St Kilda,Sydney Swans,Ahmed Saad (STK),3.0
2012,9,St Kilda,Sydney Swans,Kieren Jack (SYD),2.0
2012,9,St Kilda,Sydney Swans,Nick Dal Santo (STK),1.0
2012,9,Adelaide Crows,Collingwood,Dayne Beams (COLL),9.0
2012,9,Adelaide Crows,Collingwood,Steele Sidebottom (COLL),7.0
2012,9,Adelaide Crows,Collingwood,Scott Pendlebury (COLL),7.0
2012,9,Adelaide Crows,Collingwood,Nick Maxwell (COLL),3.0
2012,9,Adelaide Crows,Collingwood,Dale Thomas (COLL),2.0
2012,9,Adelaide Crows,Collingwood,Daniel Talia (ADEL),2.0
2012,9,GWS Giants,Essendon,Tom Bellchambers (ESS),9.0
2012,9,GWS Giants,Essendon,Ben Howlett (ESS),7.0
2012,9,GWS Giants,Essendon,Tom Scully (GWS),6.0
2012,9,GWS Giants,Essendon,David Zaharakis (ESS),6.0
2012,9,GWS Giants,Essendon,Alwyn Davey (ESS),1.0
2012,9,GWS Giants,Essendon,Adam Treloar (GWS),1.0
2012,9,North Melbourne,Brisbane Lions,Todd Goldstein (NMFC),9.0
2012,9,North Melbourne,Brisbane Lions,Andrew Swallow (NMFC),5.0
2012,9,North Melbourne,Brisbane Lions,Leigh Adams (NMFC),5.0
2012,9,North Melbourne,Brisbane Lions,Brent Harvey (NMFC),4.0
2012,9,North Melbourne,Brisbane Lions,Michael Firrito (NMFC),3.0
2012,9,North Melbourne,Brisbane Lions,Sam Wright (NMFC),2.0
2012,9,North Melbourne,Brisbane Lions,Mitch Golby (BL),1.0
2012,9,North Melbourne,Brisbane Lions,Jack Redden (BL),1.0
2012,9,West Coast Eagles,Fremantle,Matt Rosa (WCE),10.0
2012,9,West Coast Eagles,Fremantle,Darren Glass (WCE),8.0
2012,9,West Coast Eagles,Fremantle,Luke Shuey (WCE),5.0
2012,9,West Coast Eagles,Fremantle,Josh Hill (WCE),3.0
2012,9,West Coast Eagles,Fremantle,Andrew Gaff (WCE),3.0
2012,9,West Coast Eagles,Fremantle,Beau Waters (WCE),1.0
2012,9,Carlton,Melbourne,Mitch Robinson (CARL),9.0
2012,9,Carlton,Melbourne,Brock McLean (CARL),7.0
2012,9,Carlton,Melbourne,David Ellard (CARL),6.0
2012,9,Carlton,Melbourne,Eddie Betts (CARL),5.0
2012,9,Carlton,Melbourne,Andrew Walker (CARL),2.0
2012,9,Carlton,Melbourne,Chris Judd (CARL),1.0
2012,10,St Kilda,Richmond,Jack Riewoldt (RICH),10.0
2012,10,St Kilda,Richmond,Ivan Maric (RICH),7.0
2012,10,St Kilda,Richmond,Trent Cotchin (RICH),6.0
2012,10,St Kilda,Richmond,Brendon Goddard (STK),3.0
2012,10,St Kilda,Richmond,Robin Nahas (RICH),2.0
2012,10,St Kilda,Richmond,Chris Newman (RICH),1.0
2012,10,St Kilda,Richmond,Ahmed Saad (STK),1.0
2012,10,Geelong Cats,GWS Giants,Steve Johnson (GEEL),9.0
2012,10,Geelong Cats,GWS Giants,Harry Taylor (GEEL),7.0
2012,10,Geelong Cats,GWS Giants,James Bartel (GEEL),5.0
2012,10,Geelong Cats,GWS Giants,Paul Chapman (GEEL),3.0
2012,10,Geelong Cats,GWS Giants,Stephen Coniglio (GWS),2.0
2012,10,Geelong Cats,GWS Giants,Dylan Shiel (GWS),2.0
2012,10,Geelong Cats,GWS Giants,James Kelly (GEEL),2.0
2012,10,Hawthorn,North Melbourne,Lance Franklin (HAW),10.0
2012,10,Hawthorn,North Melbourne,Sam Mitchell (HAW),7.0
2012,10,Hawthorn,North Melbourne,Brad Sewell (HAW),7.0
2012,10,Hawthorn,North Melbourne,Grant Birchall (HAW),4.0
2012,10,Hawthorn,North Melbourne,David Hale (HAW),2.0
2012,10,Fremantle,Adelaide Crows,Rory Sloane (ADEL),10.0
2012,10,Fremantle,Adelaide Crows,Patrick Dangerfield (ADEL),8.0
2012,10,Fremantle,Adelaide Crows,Matthew Wright (ADEL),6.0
2012,10,Fremantle,Adelaide Crows,Ryan Crowley (FRE),3.0
2012,10,Fremantle,Adelaide Crows,Taylor Walker (ADEL),2.0
2012,10,Fremantle,Adelaide Crows,Luke McPharlin (FRE),1.0
2012,10,Port Adelaide,Carlton,Matthew Broadbent (PORT),9.0
2012,10,Port Adelaide,Carlton,Hamish Hartlett (PORT),9.0
2012,10,Port Adelaide,Carlton,Kane Cornes (PORT),4.0
2012,10,Port Adelaide,Carlton,Brad Ebert (PORT),3.0
2012,10,Port Adelaide,Carlton,David Ellard (CARL),2.0
2012,10,Port Adelaide,Carlton,Matthew Thomas (PORT),2.0
2012,10,Port Adelaide,Carlton,Troy Chaplin (PORT),1.0
2012,10,Essendon,Melbourne,Nathan Jones (MELB),10.0
2012,10,Essendon,Melbourne,Jack Grimes (MELB),4.0
2012,10,Essendon,Melbourne,David Zaharakis (ESS),4.0
2012,10,Essendon,Melbourne,Colin Garland (MELB),3.0
2012,10,Essendon,Melbourne,Jobe Watson (ESS),3.0
2012,10,Essendon,Melbourne,Jack Watts (MELB),3.0
2012,10,Essendon,Melbourne,Brent Moloney (MELB),3.0
2012,10,Brisbane Lions,West Coast Eagles,Josh Drummond (BL),10.0
2012,10,Brisbane Lions,West Coast Eagles,Matt Priddis (WCE),6.0
2012,10,Brisbane Lions,West Coast Eagles,Jed Adcock (BL),4.0
2012,10,Brisbane Lions,West Coast Eagles,Ben Hudson (BL),4.0
2012,10,Brisbane Lions,West Coast Eagles,James Polkinghorne (BL),2.0
2012,10,Brisbane Lions,West Coast Eagles,Andrew Raines (BL),2.0
2012,10,Brisbane Lions,West Coast Eagles,Eric Mackenzie (WCE),1.0
2012,10,Brisbane Lions,West Coast Eagles,Chris Masten (WCE),1.0
2012,10,Sydney Swans,Western Bulldogs,Jude Bolton (SYD),10.0
2012,10,Sydney Swans,Western Bulldogs,Rhyce Shaw (SYD),7.0
2012,10,Sydney Swans,Western Bulldogs,Kieren Jack (SYD),6.0
2012,10,Sydney Swans,Western Bulldogs,Dan Hannebery (SYD),5.0
2012,10,Sydney Swans,Western Bulldogs,Ted Richards (SYD),2.0
2012,10,Collingwood,Gold Coast Suns,Dale Thomas (COLL),10.0
2012,10,Collingwood,Gold Coast Suns,Gary Ablett (GCFC),7.0
2012,10,Collingwood,Gold Coast Suns,Dayne Beams (COLL),7.0
2012,10,Collingwood,Gold Coast Suns,Sharrod Wellingham (COLL),4.0
2012,10,Collingwood,Gold Coast Suns,Travis Cloke (COLL),1.0
2012,10,Collingwood,Gold Coast Suns,Nick Maxwell (COLL),1.0
2012,11,Carlton,Geelong Cats,Joel Selwood (GEEL),10.0
2012,11,Carlton,Geelong Cats,Kade Simpson (CARL),7.0
2012,11,Carlton,Geelong Cats,Steven Motlop (GEEL),6.0
2012,11,Carlton,Geelong Cats,Eddie Betts (CARL),4.0
2012,11,Carlton,Geelong Cats,Mitch Duncan (GEEL),3.0
2012,11,Richmond,Fremantle,Matthew Pavlich (FRE),10.0
2012,11,Richmond,Fremantle,Matt De Boer (FRE),6.0
2012,11,Richmond,Fremantle,Trent Cotchin (RICH),6.0
2012,11,Richmond,Fremantle,Luke McPharlin (FRE),4.0
2012,11,Richmond,Fremantle,Ryan Crowley (FRE),2.0
2012,11,Richmond,Fremantle,Stephen Hill (FRE),1.0
2012,11,Richmond,Fremantle,Shane Tuck (RICH),1.0
2012,11,Gold Coast Suns,St Kilda,Nick Riewoldt (STK),10.0
2012,11,Gold Coast Suns,St Kilda,David Armitage (STK),5.0
2012,11,Gold Coast Suns,St Kilda,Jack Steven (STK),4.0
2012,11,Gold Coast Suns,St Kilda,Jason Blake (STK),3.0
2012,11,Gold Coast Suns,St Kilda,Jason Gram (STK),3.0
2012,11,Gold Coast Suns,St Kilda,Nick Dal Santo (STK),3.0
2012,11,Gold Coast Suns,St Kilda,Brendon Goddard (STK),2.0
2012,11,Essendon,Sydney Swans,Lewis Jetta (SYD),10.0
2012,11,Essendon,Sydney Swans,Jude Bolton (SYD),6.0
2012,11,Essendon,Sydney Swans,Jobe Watson (ESS),6.0
2012,11,Essendon,Sydney Swans,Courtenay Dempsey (ESS),3.0
2012,11,Essendon,Sydney Swans,Jarrad McVeigh (SYD),3.0
2012,11,Essendon,Sydney Swans,Ted Richards (SYD),2.0
2012,11,Port Adelaide,Hawthorn,Brad Sewell (HAW),10.0
2012,11,Port Adelaide,Hawthorn,Grant Birchall (HAW),7.0
2012,11,Port Adelaide,Hawthorn,Sam Mitchell (HAW),4.0
2012,11,Port Adelaide,Hawthorn,Luke Breust (HAW),3.0
2012,11,Port Adelaide,Hawthorn,Jarryd Roughead (HAW),3.0
2012,11,Port Adelaide,Hawthorn,Lance Franklin (HAW),2.0
2012,11,Port Adelaide,Hawthorn,David Hale (HAW),1.0
2012,11,Melbourne,Collingwood,Dayne Beams (COLL),8.0
2012,11,Melbourne,Collingwood,Dane Swan (COLL),8.0
2012,11,Melbourne,Collingwood,Steele Sidebottom (COLL),7.0
2012,11,Melbourne,Collingwood,Nathan Jones (MELB),3.0
2012,11,Melbourne,Collingwood,Jarryd Blair (COLL),2.0
2012,11,Melbourne,Collingwood,Mitch Clark (MELB),1.0
2012,11,Melbourne,Collingwood,Sharrod Wellingham (COLL),1.0
2012,12,West Coast Eagles,Carlton,Nic Naitanui (WCE),10.0
2012,12,West Coast Eagles,Carlton,Scott Selwood (WCE),7.0
2012,12,West Coast Eagles,Carlton,Matt Priddis (WCE),6.0
2012,12,West Coast Eagles,Carlton,Jack Darling (WCE),3.0
2012,12,West Coast Eagles,Carlton,Andrew Carrazzo (CARL),2.0
2012,12,West Coast Eagles,Carlton,Dean Cox (WCE),1.0
2012,12,West Coast Eagles,Carlton,Andrew Gaff (WCE),1.0
2012,12,Adelaide Crows,St Kilda,Scott Thompson (ADEL),10.0
2012,12,Adelaide Crows,St Kilda,Nick Dal Santo (STK),7.0
2012,12,Adelaide Crows,St Kilda,Kurt Tippett (ADEL),7.0
2012,12,Adelaide Crows,St Kilda,Patrick Dangerfield (ADEL),3.0
2012,12,Adelaide Crows,St Kilda,Sam Jacobs (ADEL),2.0
2012,12,Adelaide Crows,St Kilda,Leigh Montagna (STK),1.0
2012,12,GWS Giants,Richmond,Jeremy Cameron (GWS),6.0
2012,12,GWS Giants,Richmond,Shane Edwards (RICH),6.0
2012,12,GWS Giants,Richmond,Trent Cotchin (RICH),6.0
2012,12,GWS Giants,Richmond,Brett Deledio (RICH),4.0
2012,12,GWS Giants,Richmond,Chad Cornes (GWS),3.0
2012,12,GWS Giants,Richmond,Shane Tuck (RICH),3.0
2012,12,GWS Giants,Richmond,Toby Greene (GWS),2.0
2012,12,Gold Coast Suns,North Melbourne,Gary Ablett (GCFC),10.0
2012,12,Gold Coast Suns,North Melbourne,Brent Harvey (NMFC),8.0
2012,12,Gold Coast Suns,North Melbourne,Harley Bennell (GCFC),5.0
2012,12,Gold Coast Suns,North Melbourne,Drew Petrie (NMFC),5.0
2012,12,Gold Coast Suns,North Melbourne,Taylor Hine (GCFC),1.0
2012,12,Gold Coast Suns,North Melbourne,Andrew Swallow (NMFC),1.0
2012,12,Hawthorn,Brisbane Lions,Shaun Burgoyne (HAW),9.0
2012,12,Hawthorn,Brisbane Lions,Lance Franklin (HAW),5.0
2012,12,Hawthorn,Brisbane Lions,Paul Puopolo (HAW),4.0
2012,12,Hawthorn,Brisbane Lions,Cyril Rioli (HAW),4.0
2012,12,Hawthorn,Brisbane Lions,Dayne Zorko (BL),4.0
2012,12,Hawthorn,Brisbane Lions,Jed Adcock (BL),3.0
2012,12,Hawthorn,Brisbane Lions,Ben Stratton (HAW),1.0
2012,12,Western Bulldogs,Port Adelaide,Robert Murphy (WB),10.0
2012,12,Western Bulldogs,Port Adelaide,Matthew Boyd (WB),8.0
2012,12,Western Bulldogs,Port Adelaide,Daniel Cross (WB),4.0
2012,12,Western Bulldogs,Port Adelaide,Mitch Wallis (WB),4.0
2012,12,Western Bulldogs,Port Adelaide,Tory Dickson (WB),2.0
2012,12,Western Bulldogs,Port Adelaide,Brian Lake (WB),2.0
2012,13,Sydney Swans,Geelong Cats,Corey Enright (GEEL),9.0
2012,13,Sydney Swans,Geelong Cats,Kieren Jack (SYD),8.0
2012,13,Sydney Swans,Geelong Cats,Ted Richards (SYD),4.0
2012,13,Sydney Swans,Geelong Cats,James Bartel (GEEL),3.0
2012,13,Sydney Swans,Geelong Cats,Ryan O'Keefe (SYD),3.0
2012,13,Sydney Swans,Geelong Cats,Nick Smith (SYD),2.0
2012,13,Sydney Swans,Geelong Cats,Harry Taylor (GEEL),1.0
2012,13,Western Bulldogs,Brisbane Lions,Tom Rockliff (BL),10.0
2012,13,Western Bulldogs,Brisbane Lions,Ashley McGrath (BL),5.0
2012,13,Western Bulldogs,Brisbane Lions,Daniel Merrett (BL),5.0
2012,13,Western Bulldogs,Brisbane Lions,Jack Redden (BL),5.0
2012,13,Western Bulldogs,Brisbane Lions,Pearce Hanley (BL),4.0
2012,13,Western Bulldogs,Brisbane Lions,Daniel Rich (BL),1.0
2012,13,Collingwood,West Coast Eagles,Dayne Beams (COLL),10.0
2012,13,Collingwood,West Coast Eagles,Travis Cloke (COLL),6.0
2012,13,Collingwood,West Coast Eagles,Daniel Kerr (WCE),6.0
2012,13,Collingwood,West Coast Eagles,Luke Shuey (WCE),4.0
2012,13,Collingwood,West Coast Eagles,Dane Swan (COLL),2.0
2012,13,Collingwood,West Coast Eagles,Shannon Hurn (WCE),1.0
2012,13,Collingwood,West Coast Eagles,Beau Waters (WCE),1.0
2012,13,Fremantle,Essendon,Michael Hurley (ESS),10.0
2012,13,Fremantle,Essendon,Jobe Watson (ESS),8.0
2012,13,Fremantle,Essendon,Michael Barlow (FRE),6.0
2012,13,Fremantle,Essendon,Matthew Pavlich (FRE),2.0
2012,13,Fremantle,Essendon,Brent Stanton (ESS),2.0
2012,13,Fremantle,Essendon,Dyson Heppell (ESS),1.0
2012,13,Fremantle,Essendon,Chris Mayne (FRE),1.0
2012,13,Melbourne,GWS Giants,Nathan Jones (MELB),10.0
2012,13,Melbourne,GWS Giants,Jack Watts (MELB),7.0
2012,13,Melbourne,GWS Giants,Tom McDonald (MELB),4.0
2012,13,Melbourne,GWS Giants,Toby Greene (GWS),3.0
2012,13,Melbourne,GWS Giants,Jared Rivers (MELB),2.0
2012,13,Melbourne,GWS Giants,Adam Treloar (GWS),2.0
