MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20210101,Kamdyn McIntosh,Richmond,1.6,1.2,4.2,3.8,10.7,8.62,1.5,6.2,6.0,2.6,0,56,47,88,8,5,13,61.5,454,27,3,3,1,17,0,10,7,5,2,1,6,3,0,0,0,2,3,0,0,0,1,0,0,0.8,-0.8,0,2,2,2021,1
20210101,Jake Aarts,Richmond,3.4,0.0,1.2,5.7,10.2,8.42,0.0,11.3,3.2,9.8,0,67,48,78,7,5,12,91.7,172,138,3,1,2,15,0,4,4,4,4,5,1,2,0,0,0,0,0,0,0,0,2,2,0,7.3,4.7,0,6,0,2021,1
20210101,Sam Docherty,Carlton,2.9,2.6,1.1,2.9,9.6,9.41,1.3,6.6,4.1,3.0,0,94,91,91,23,1,24,75.0,740,176,1,9,1,14,5,5,4,4,3,6,6,5,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,2,2021,1
20210101,Nathan Broad,Richmond,1.3,4.3,2.8,0.5,8.9,6.46,0.0,6.4,3.7,1.4,0,45,28,70,4,5,9,100.0,120,55,0,0,0,7,0,5,5,5,5,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,3,2021,1
20210101,Will Setterfield,Carlton,0.8,1.3,5.8,0.9,8.8,9.39,1.7,5.4,4.9,2.1,0,82,73,75,11,6,17,88.2,305,225,2,1,2,12,0,4,4,3,3,6,2,6,1,0,20,2,1,0,0,0,2,0,2,3.2,-1.2,1,5,2,2021,1
20210101,Lachie Fogarty,Carlton,2.2,-1.3,3.4,4.3,8.7,7.22,0.0,7.2,7.5,-0.7,0,78,72,75,12,8,20,75.0,284,206,3,6,2,13,0,8,6,8,6,7,3,4,0,0,0,0,0,0,0,0,1,0,1,4.9,-3.9,0,8,1,2021,1
20210101,Zac Fisher,Carlton,1.4,0.9,2.6,3.7,8.6,10.39,0.9,3.5,7.9,-2.6,0,73,65,79,10,10,20,65.0,281,245,4,4,1,12,0,10,7,7,5,9,1,3,0,2,23,1,1,0,0,0,2,0,2,5.3,-3.3,1,8,0,2021,1
20210101,Jayden Short,Richmond,2.1,3.6,0.6,2.0,8.4,10.36,0.1,6.1,1.9,3.8,0,100,94,88,21,2,23,78.3,716,276,4,2,3,11,10,2,1,2,1,8,2,5,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2021,1
20210101,Paddy Dow,Carlton,3.9,5.5,0.2,-1.3,8.3,7.09,1.3,3.8,5.8,0.0,0,60,64,69,10,8,18,61.1,352,132,5,6,3,12,0,8,6,6,4,10,0,0,0,0,40,1,1,0,0,0,2,1,1,6.8,0.2,1,7,0,2021,1
20210101,Liam Baker,Richmond,1.0,-1.1,3.9,4.4,8.3,9.79,0.0,5.5,3.8,2.6,0,48,25,78,4,11,15,73.3,185,197,4,4,0,14,0,6,6,6,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,2,0,2021,1
20210101,Jason Castagna,Richmond,7.8,-1.3,1.0,0.6,8.2,6.11,0.0,2.3,1.2,1.5,0,54,60,84,8,5,13,53.8,188,157,2,3,0,15,0,2,2,2,2,5,0,4,0,0,0,0,0,0,0,0,5,2,2,19.8,-5.8,0,4,0,2021,1
20210101,Kane Lambert,Richmond,5.0,1.4,3.8,-2.0,8.1,11.36,1.4,2.5,5.5,-0.3,1,67,86,85,13,15,28,64.3,339,382,4,6,1,20,0,6,6,5,5,11,1,6,0,0,0,1,2,0,0,0,2,0,1,6.5,-5.5,1,8,0,2021,1
20210101,Thomas Williamson,Carlton,2.9,0.7,0.7,3.5,7.8,5.27,0.0,6.3,3.7,3.1,0,52,38,81,8,4,12,75.0,279,170,2,2,0,16,1,3,3,3,3,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,6,1,2021,1
20210101,Jack Ross,Richmond,0.0,0.0,-1.3,8.9,7.7,7.71,1.6,4.5,1.3,4.5,0,48,45,23,6,2,8,75.0,200,119,5,1,4,7,0,2,0,0,0,5,0,2,0,0,20,1,2,0,0,0,0,0,0,0.0,0.0,1,6,0,2021,1
20210101,Jacob Weitering,Carlton,2.5,1.6,0.6,2.6,7.4,9.66,0.2,5.4,3.1,-2.3,0,67,55,90,11,3,14,85.7,409,106,0,3,1,6,5,3,1,2,1,0,3,5,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0,1,1,2021,1
20210101,Nick Vlastuin,Richmond,4.7,1.6,1.1,0.0,7.4,12.06,0.0,4.6,2.8,2.7,0,39,35,56,6,5,11,81.8,259,40,0,3,1,11,2,3,2,3,2,3,5,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,2021,1
20210101,Josh Caddy,Richmond,1.0,2.1,2.7,1.3,7.2,9.25,0.0,5.7,2.1,2.9,0,76,73,79,12,5,17,64.7,449,212,3,4,2,10,0,4,4,4,4,8,2,4,0,0,0,0,0,0,0,0,3,1,1,8.5,-1.5,0,3,1,2021,1
20210101,Levi Casboult,Carlton,3.8,1.3,3.5,-1.6,7.1,6.18,0.8,5.2,6.8,0.4,0,35,38,85,7,1,8,50.0,122,100,0,4,1,7,0,5,1,4,0,3,1,3,0,2,13,1,1,6,1,0,2,1,0,7.8,-1.8,0,4,0,2021,1
20210101,Oscar McDonald,Carlton,0.0,0.0,3.8,3.3,7.1,7.03,0.0,6.6,2.5,3.7,0,53,56,49,8,1,9,66.7,299,10,2,2,2,6,0,4,1,4,1,1,2,3,0,0,0,0,0,0,0,0,3,2,1,7.6,5.4,0,5,1,2021,1
20210101,Harry McKay,Carlton,-4.4,3.5,2.2,5.1,6.4,7.3,0.0,1.9,9.8,-5.3,0,69,60,90,7,3,10,50.0,157,50,1,0,0,6,0,6,3,6,3,0,0,6,0,3,0,0,0,0,0,0,6,2,3,21.8,-6.8,1,8,0,2021,1
20210101,Jack Silvagni,Carlton,4.1,2.2,0.0,0.0,6.4,7.13,0.0,5.3,0.0,5.5,0,33,40,40,6,1,7,85.7,218,106,2,1,2,5,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,1,0,4.1,1.9,0,3,0,2021,1
20210101,Marc Murphy,Carlton,1.7,3.3,0.0,1.2,6.1,8.98,0.0,4.5,1.0,3.4,0,54,54,76,8,3,11,81.8,240,174,3,1,3,17,0,2,2,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,5,0,2021,1
20210101,Ed Curnow,Carlton,0.8,1.6,3.4,0.4,6.1,12.47,3.7,1.8,7.1,-1.1,0,94,99,75,16,13,29,55.2,319,282,1,6,1,21,0,14,12,6,5,7,4,8,0,1,70,7,8,0,0,0,0,0,0,0.0,0.0,1,6,1,2021,1
20210101,Marlion Pickett,Richmond,5.5,1.6,-0.3,-1.4,5.5,7.93,0.0,4.7,6.3,1.1,0,57,51,79,7,6,13,69.2,276,85,4,3,3,10,0,8,7,8,7,2,7,5,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2021,1
20210101,Dylan Grimes,Richmond,1.0,-0.9,2.0,3.4,5.4,8.8,0.0,5.9,5.0,2.2,0,40,35,92,4,6,10,80.0,67,132,1,0,2,9,1,6,6,6,6,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,2021,1
20210101,David Astbury,Richmond,1.3,2.6,0.5,0.6,5.1,6.97,0.0,4.2,2.8,1.3,0,49,39,88,4,5,9,88.9,183,78,1,3,1,5,0,4,2,4,2,2,4,4,1,0,0,0,0,11,2,0,0,0,0,0.0,0.0,1,3,2,2021,1
20210101,Sam Petrevski-Seton,Carlton,0.8,-1.1,1.2,2.7,3.7,9.16,0.1,5.8,2.0,3.5,0,52,56,74,12,3,15,80.0,311,150,0,2,1,12,1,3,2,2,2,6,3,3,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,5,2,2021,1
20210101,Liam Jones,Carlton,-1.7,0.1,1.7,3.0,3.0,10.37,0.2,4.6,7.3,-2.5,0,52,31,98,9,1,10,60.0,173,95,0,3,0,4,0,6,3,5,3,1,8,2,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,1,1,2021,1
20210101,Lochie O'Brien,Carlton,3.1,-0.1,0.0,-0.3,2.7,4.54,0.1,-0.3,1.4,-2.2,0,50,52,74,7,2,9,77.8,208,23,1,6,4,22,0,3,1,3,1,5,2,1,0,0,0,0,0,0,0,0,1,1,0,5.9,0.1,0,3,0,2021,1
20210101,Tom Lynch,Richmond,-0.1,1.2,0.0,1.1,2.3,8.09,-0.9,3.0,3.9,0.5,0,43,42,92,6,5,11,54.5,183,179,2,5,0,7,0,4,4,4,4,3,0,4,0,0,0,0,0,9,1,0,3,1,1,6.5,0.5,0,4,0,2021,1
20210101,Daniel Rioli,Richmond,-2.7,1.4,-1.9,5.0,1.9,7.87,0.0,0.2,2.1,-0.3,0,57,56,72,6,4,10,70.0,159,167,1,3,1,5,0,2,1,2,1,4,0,4,0,0,0,0,0,0,0,0,4,2,1,12.3,0.7,0,6,0,2021,1
20210102,Darcy Moore,Collingwood,8.7,4.9,6.4,3.2,23.1,10.28,0.0,20.1,16.0,1.7,8,119,85,96,14,4,18,94.4,347,405,0,3,1,4,3,9,2,9,2,2,9,12,8,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,4,2021,1
20210102,Laitham Vandermeer,Western Bulldogs,7.2,8.5,3.3,2.3,21.4,5.39,1.6,18.0,5.6,12.6,3,98,65,76,5,9,14,92.9,224,31,2,0,4,11,0,9,6,7,5,6,1,1,0,0,0,1,1,0,0,0,2,2,0,6.3,5.7,0,4,0,2021,1
20210102,Stefan Martin,Western Bulldogs,-0.1,4.6,6.6,6.3,17.3,9.15,6.2,9.4,9.1,5.6,0,94,68,84,6,9,15,86.7,45,95,0,0,2,8,0,12,6,5,4,2,4,1,1,1,81,6,7,59,15,4,1,1,0,3.9,2.1,0,5,4,2021,1
20210102,Bailey Smith,Western Bulldogs,3.2,7.8,3.6,2.2,16.8,11.78,0.5,9.6,5.4,6.9,10,123,131,86,23,13,36,75.0,526,372,5,9,3,14,0,10,6,6,3,13,4,8,0,0,0,3,2,0,0,0,3,2,0,12.5,-0.5,0,7,1,2021,1
20210102,Brayden Maynard,Collingwood,5.0,7.0,0.2,2.7,14.9,9.64,0.0,12.3,3.9,7.9,0,106,90,90,18,3,21,85.7,685,241,2,6,4,21,3,6,3,6,3,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,1,2021,1
20210102,Jack Crisp,Collingwood,2.5,7.9,0.0,4.2,14.6,12.1,3.3,9.7,5.7,8.3,0,84,91,90,17,6,23,73.9,529,196,3,6,2,19,0,9,5,3,2,5,7,7,1,0,38,4,4,0,0,0,1,1,0,2.9,3.1,0,5,1,2021,1
20210102,Scott Pendlebury,Collingwood,4.0,2.5,4.7,2.9,14.0,13.85,-0.1,10.6,10.4,4.7,0,102,93,77,15,10,25,72.0,570,254,7,6,5,24,0,13,8,8,5,10,7,4,1,1,62,4,4,0,0,0,2,0,1,5.2,-4.2,2,7,1,2021,1
20210102,Bailey Williams,Western Bulldogs,4.1,2.0,3.3,4.5,13.9,9.95,0.0,10.4,7.1,3.9,4,121,112,87,21,7,28,78.6,550,202,3,9,4,12,1,8,6,8,6,11,9,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,2021,1
20210102,Patrick Lipinski,Western Bulldogs,1.5,5.1,4.3,2.4,13.3,9.31,2.0,9.0,3.8,6.5,0,95,82,82,9,17,26,92.3,226,319,3,1,2,14,0,6,5,4,3,15,4,4,0,0,0,2,2,0,0,0,0,0,0,0.0,0.0,0,3,2,2021,1
20210102,Josh Dunkley,Western Bulldogs,3.0,5.5,1.0,3.5,13.0,12.55,-0.8,7.4,7.7,-1.8,0,113,107,83,13,17,30,70.0,265,204,3,4,3,22,0,11,8,7,5,12,5,7,0,1,67,2,4,1,0,0,2,0,1,4.6,-3.6,1,6,0,2021,1
20210102,Tom Liberatore,Western Bulldogs,4.9,0.5,5.8,1.7,12.9,13.89,3.5,4.4,6.1,2.3,0,108,103,80,14,14,28,75.0,272,515,5,5,7,36,0,10,7,4,3,17,2,3,0,0,71,7,6,0,0,0,1,0,1,2.5,-1.5,0,6,2,2021,1
20210102,Jack Macrae,Western Bulldogs,6.4,2.2,2.7,1.5,12.9,13.53,1.1,5.5,4.4,3.0,4,118,135,78,17,18,35,80.0,322,597,4,5,7,21,0,7,6,4,4,18,4,7,1,0,81,3,4,0,0,0,1,0,0,2.9,-2.9,1,5,2,2021,1
20210102,Taylor Duryea,Western Bulldogs,3.0,1.3,3.6,4.0,11.9,7.57,0.0,9.6,4.3,4.6,0,88,87,80,15,7,22,95.5,200,482,0,1,1,6,1,4,3,4,3,6,7,9,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2021,1
20210102,Bailey Dale,Western Bulldogs,4.2,2.7,3.4,1.4,11.7,8.03,0.0,9.6,5.8,4.6,0,72,55,71,12,4,16,87.5,313,214,2,1,1,10,3,7,4,7,4,4,6,3,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2021,1
20210102,Caleb Daniel,Western Bulldogs,2.3,5.7,2.6,0.6,11.1,13.22,0.5,5.5,2.2,3.1,0,107,111,85,18,10,28,89.3,536,414,3,4,5,9,6,3,1,3,1,13,3,5,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2021,1
20210102,Mason Cox,Collingwood,2.3,1.3,-0.3,7.1,10.4,9.81,1.6,6.8,9.6,-1.6,0,68,77,80,11,4,15,53.3,204,115,3,5,0,11,0,9,3,7,2,2,0,6,0,4,5,1,2,14,7,2,3,2,1,14.6,-1.6,0,4,0,2021,1
20210102,Jamie Elliott,Collingwood,0.6,2.7,1.8,5.2,10.3,7.75,0.0,4.3,3.0,1.5,0,55,58,82,7,5,12,58.3,184,13,2,3,2,18,0,4,3,4,3,5,2,3,0,0,19,0,0,0,0,0,2,2,0,6.4,5.6,0,4,0,2021,1
20210102,John Noble,Collingwood,0.1,1.9,3.8,4.2,10.0,5.84,-0.9,8.2,7.0,1.9,0,90,86,84,18,4,22,77.3,245,325,0,1,2,25,0,9,6,6,5,6,6,5,0,0,0,2,1,0,0,0,0,0,0,0.0,0.0,0,2,0,2021,1
20210102,Tim English,Western Bulldogs,6.3,-1.6,4.4,0.7,9.7,11.82,3.8,6.5,9.2,-0.5,0,96,82,81,10,4,14,78.6,181,120,0,1,2,6,0,9,3,7,2,1,2,8,1,4,19,1,1,23,4,2,3,1,1,11.6,-4.6,0,4,1,2021,1
20210102,Jeremy Howe,Collingwood,4.0,0.6,3.4,1.4,9.5,11.76,0.0,8.3,4.9,2.1,0,83,68,91,11,2,13,100.0,242,224,0,0,3,15,3,3,1,3,1,1,5,6,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2021,1
20210102,Adam Treloar,Western Bulldogs,4.7,1.4,1.3,1.7,9.2,13.68,2.1,3.9,5.4,1.2,0,63,59,77,7,11,18,66.7,187,119,3,4,3,13,0,10,8,4,4,3,2,2,0,0,10,5,6,0,0,0,1,0,0,3.5,-3.5,1,4,3,2021,1
20210102,Ryan Gardner,Western Bulldogs,3.1,1.8,0.3,3.8,9.0,6.19,0.0,8.3,5.6,0.3,0,66,54,100,7,4,11,90.9,113,146,0,0,1,3,0,4,3,4,3,1,5,7,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2021,1
20210102,Brodie Grundy,Collingwood,0.7,5.8,-1.2,3.6,8.9,14.07,1.1,5.6,4.3,1.3,0,70,85,84,8,3,11,72.7,169,100,1,2,3,20,0,4,2,2,2,4,5,3,3,0,95,3,2,69,39,10,0,0,0,0.0,0.0,0,3,2,2021,1
20210102,Jordan De Goey,Collingwood,6.8,-1.0,2.4,0.8,8.9,12.52,2.6,2.8,3.9,2.0,0,69,61,87,10,6,16,56.3,309,226,4,4,4,15,0,7,6,2,2,8,0,1,0,0,38,5,4,0,0,0,3,0,3,8.5,-5.5,2,9,1,2021,1
20210102,Aaron Naughton,Western Bulldogs,2.2,0.1,5.5,1.1,8.8,10.0,0.0,7.4,4.9,5.9,0,64,77,76,10,5,15,53.3,353,49,6,3,1,7,0,3,2,3,2,5,1,7,0,1,0,0,0,0,0,0,3,2,0,7.2,4.8,0,6,0,2021,1
20210102,Isaac Quaynor,Collingwood,2.0,2.6,2.3,1.8,8.7,8.16,0.0,6.9,3.3,0.7,0,62,57,85,9,3,12,66.7,337,83,2,4,3,14,0,4,3,4,3,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,2021,1
20210102,Alex Keath,Western Bulldogs,0.5,1.0,1.6,4.5,7.6,8.45,0.0,7.1,5.2,0.6,1,85,96,95,15,3,18,88.9,245,203,2,1,4,7,0,5,2,5,2,3,8,9,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2021,1
20210102,Jack Madgen,Collingwood,2.4,0.8,3.6,0.7,7.5,8.32,0.0,5.3,4.8,0.2,0,79,79,85,8,11,19,78.9,242,285,0,4,3,11,0,5,5,5,5,7,6,7,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,2021,1
20210102,Taylor Adams,Collingwood,1.6,2.5,0.5,2.9,7.5,13.91,4.4,-1.0,3.7,2.2,0,42,68,81,8,12,20,60.0,267,373,3,7,4,30,0,9,4,1,1,7,0,2,0,0,76,8,8,0,0,0,0,0,0,0.0,0.0,0,4,1,2021,1
20210102,Marcus Bontempelli,Western Bulldogs,0.6,4.0,3.4,-0.5,7.5,16.94,2.7,3.3,8.3,-0.7,0,92,101,83,13,15,28,60.7,397,236,2,7,3,10,0,11,5,6,3,9,2,9,0,2,71,3,5,0,0,0,1,0,1,5.7,-4.7,1,5,0,2021,1
20210102,Tyler Brown,Collingwood,0.3,2.1,2.2,2.1,6.7,9.41,0.0,4.8,4.8,-0.6,0,53,55,75,6,7,13,61.5,230,195,2,3,2,22,0,6,5,5,4,2,4,5,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0,3,0,2021,1
20210102,Brayden Sier,Collingwood,4.3,1.5,-0.8,1.6,6.6,9.97,3.7,-0.7,2.3,0.8,0,37,35,60,1,8,9,66.7,40,89,1,1,4,26,0,4,4,1,1,3,1,0,0,0,62,2,0,0,0,0,0,0,0,0.0,0.0,0,3,1,2021,1
20210102,Brody Mihocek,Collingwood,0.5,6.0,0.6,-0.6,6.5,9.76,0.0,3.6,4.0,1.9,0,67,66,81,7,4,11,54.5,318,53,3,3,2,8,0,4,3,4,3,0,2,6,1,1,0,0,0,0,0,0,4,2,2,12.7,1.3,0,6,1,2021,1
20210102,Jordan Roughead,Collingwood,0.2,1.5,2.1,2.5,6.4,6.86,0.0,3.7,6.0,-3.3,0,66,57,96,9,5,14,71.4,311,36,2,7,1,5,0,8,5,8,5,2,8,6,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,2021,1
20210102,Josh Daicos,Collingwood,2.1,1.6,-0.6,1.3,4.5,9.85,2.3,0.4,3.3,0.9,0,30,19,78,2,7,9,77.8,65,136,2,3,1,10,0,5,5,3,3,4,1,1,0,0,5,2,2,0,0,0,0,0,0,0.0,0.0,0,3,1,2021,1
20210102,Josh Bruce,Western Bulldogs,5.0,0.9,-1.5,0.0,4.4,6.34,0.0,2.3,5.1,-2.8,0,70,85,81,11,4,15,73.3,263,55,4,5,1,8,0,4,2,4,2,1,0,11,0,1,0,0,0,0,0,0,4,1,0,9.0,-3.0,1,4,0,2021,1
20210102,Josh Thomas,Collingwood,0.1,-0.7,2.8,2.1,4.3,8.2,0.0,3.6,6.6,-3.0,0,51,52,77,8,5,13,61.5,181,219,1,0,0,19,0,6,3,6,3,3,3,4,1,0,0,0,0,0,0,0,3,0,3,9.0,-6.0,0,7,1,2021,1
20210102,Will Hoskin-Elliott,Collingwood,-1.2,1.9,1.3,2.2,4.1,7.27,1.4,0.3,2.9,-0.1,0,43,41,84,4,8,12,75.0,79,187,1,3,4,17,0,5,5,3,3,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,1,5,0,2021,1
20210102,Mitch Wallis,Western Bulldogs,1.2,0.6,1.2,0.7,3.7,9.87,1.2,-0.2,4.3,-1.2,0,45,41,78,4,9,13,76.9,119,67,2,4,1,12,0,6,6,5,5,4,1,3,0,0,0,1,1,0,0,0,1,0,1,3.9,-2.9,0,1,0,2021,1
20210102,Trey Ruscoe,Collingwood,0.3,0.2,2.0,0.7,3.2,5.98,0.0,1.7,0.8,2.1,0,13,16,74,2,1,3,66.7,77,18,1,2,2,25,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,0,2021,1
20210102,Anthony Scott,Western Bulldogs,1.3,1.5,0.7,-1.3,2.2,5.36,0.0,2.0,3.5,-0.9,0,56,52,82,9,7,16,81.3,227,22,5,1,1,5,0,5,2,5,2,9,4,1,0,0,0,0,0,0,0,0,2,0,1,5.5,-4.5,0,1,0,2021,1
20210102,Lachie Hunter,Western Bulldogs,1.4,-2.5,2.1,0.9,1.8,10.68,2.0,-2.3,3.2,-3.5,0,100,115,81,16,15,31,77.4,388,505,4,5,1,11,0,5,5,1,1,14,0,11,0,0,0,3,4,0,0,0,1,0,0,2.3,-2.3,2,7,0,2021,1
20210102,Oliver Henry,Collingwood,0.2,-0.8,-0.1,0.9,0.2,5.36,0.0,0.9,0.9,3.0,0,9,15,64,4,0,4,50.0,48,21,0,2,0,6,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,2021,1
20210102,Callum Brown,Collingwood,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2021,1
