MatchId,Player,Team,RatingPoints,EstimatedRating,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,Turnovers,Tackles,PressureActs,ContestedPossessions,GroundBallGets,Intercepts,Marks,InterceptMarks,ContestedMarks,TotalClearances,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20160201,Corey Gault,Collingwood,-1.4,5.39,0,10,28,63,3,1,4,50.0,10,0,2,3,9.0,4,1.0,1,0,0.0,0,1,24.0,6,0.0,1,0,0,0,2,2.0,2016,2
20160202,David Zaharakis,Essendon,17.0,10.43,9,133,126,87,20,14,34,70.6,714,10,5,5,12.0,8,6.0,3,7,1.0,0,2,0.0,0,0.0,0,0,0,2,8,2.0,2016,2
20160202,Zach Merrett,Essendon,16.9,11.3,6,131,136,70,19,13,32,71.9,443,5,4,8,18.0,9,8.0,1,3,0.0,0,4,0.0,0,0.0,3,2,0,0,10,1.0,2016,2
20160202,Ben Kennedy,Melbourne,16.4,8.69,2,105,90,72,13,8,21,61.9,411,3,3,3,12.0,11,9.0,3,1,0.0,0,3,0.0,0,0.0,4,3,0,0,5,0.0,2016,2
20160202,Nathan Jones,Melbourne,15.5,11.63,0,93,97,87,17,12,29,62.1,607,7,5,3,7.0,11,9.0,3,6,0.0,0,7,0.0,0,0.0,0,0,0,1,6,2.0,2016,2
20160202,James Kelly,Essendon,15.0,8.78,2,113,91,85,12,16,28,89.3,282,2,2,2,7.0,8,7.0,8,6,2.0,1,1,0.0,0,0.0,0,0,0,0,7,1.0,2016,2
20160202,Bernie Vince,Melbourne,14.4,10.82,0,115,110,86,20,8,28,78.6,534,3,4,4,9.0,10,6.0,4,7,2.0,2,2,0.0,2,0.0,0,0,0,0,5,2.0,2016,2
20160202,Anthony McDonald-Tipungwuti,Essendon,12.9,6.05,0,84,81,84,13,7,20,90.0,261,2,2,1,9.0,5,4.0,5,8,1.0,0,0,0.0,0,0.0,0,0,0,0,4,1.0,2016,2
20160202,Clayton Oliver,Melbourne,12.6,7.0,0,60,49,67,4,10,14,71.4,140,2,4,2,10.0,6,5.0,1,2,0.0,0,0,0.0,0,0.0,1,1,0,0,2,0.0,2016,2
20160202,Matt Dea,Essendon,12.3,7.02,0,87,69,79,12,6,18,88.9,303,1,2,2,6.0,9,5.0,8,4,1.0,1,1,0.0,0,0.0,1,0,1,0,4,1.0,2016,2
20160202,Orazio Fantasia,Essendon,11.8,9.22,0,91,71,74,9,14,23,87.0,313,2,4,3,9.0,10,8.0,3,3,0.0,0,4,0.0,0,0.0,0,0,0,1,6,2.0,2016,2
20160202,Mark Baguley,Essendon,11.4,8.77,0,107,100,85,10,11,21,95.2,249,0,0,5,14.0,5,4.0,5,9,1.0,1,0,0.0,0,0.0,0,0,0,0,7,3.0,2016,2
20160202,James Harmes,Melbourne,11.1,5.45,0,72,61,75,8,7,15,73.3,190,3,0,3,13.0,8,5.0,1,1,0.0,0,2,0.0,0,0.0,1,1,0,1,5,1.0,2016,2
20160202,Darcy Parish,Essendon,11.0,6.15,0,97,102,73,10,11,21,85.7,304,5,3,8,16.0,5,2.0,3,3,0.0,0,1,0.0,0,0.0,1,1,0,0,6,1.0,2016,2
20160202,Mitch Brown,Essendon,10.5,5.82,0,72,61,80,9,4,13,76.9,209,4,1,1,4.0,6,4.0,1,3,0.0,1,0,0.0,0,0.0,3,2,0,0,6,0.0,2016,2
20160202,Max Gawn,Melbourne,9.3,11.53,0,85,61,78,3,7,10,90.0,87,0,2,0,7.0,4,3.0,4,3,2.0,1,1,60.0,31,14.0,0,0,0,0,4,3.0,2016,2
20160202,James Gwilt,Essendon,9.1,7.51,2,90,92,94,13,11,24,91.7,266,0,5,1,2.0,4,4.0,5,9,1.0,0,0,0.0,0,0.0,0,0,0,0,4,1.0,2016,2
20160202,Matt Jones,Melbourne,8.9,7.59,0,76,77,84,13,6,19,63.2,366,2,7,3,10.0,10,3.0,6,5,1.0,1,3,0.0,0,0.0,0,0,0,0,5,1.0,2016,2
20160202,Jackson Merrett,Essendon,8.7,7.35,0,104,112,82,13,15,28,85.7,322,3,3,3,9.0,10,6.0,6,10,0.0,0,3,0.0,0,0.0,1,0,1,0,6,1.0,2016,2
20160202,Tom McDonald,Melbourne,8.7,11.15,0,67,49,98,8,4,12,75.0,221,1,3,1,5.0,4,2.0,5,6,2.0,1,0,0.0,0,0.0,0,0,0,0,3,2.0,2016,2
20160202,Jack Viney,Melbourne,8.7,11.52,0,65,64,79,7,10,17,58.8,183,1,3,5,18.0,9,8.0,3,1,0.0,0,2,0.0,0,0.0,2,0,0,0,4,2.0,2016,2
20160202,Cameron Pedersen,Melbourne,8.5,9.65,0,58,51,80,7,3,10,60.0,219,3,6,2,9.0,8,3.0,4,5,3.0,2,1,14.0,7,2.0,0,0,0,0,1,0.0,2016,2
20160202,Mathew Stokes,Essendon,8.4,10.61,0,74,73,85,5,12,17,88.2,177,1,2,4,16.0,4,3.0,1,5,0.0,1,1,0.0,0,0.0,1,1,0,1,4,0.0,2016,2
20160202,Jack Watts,Melbourne,8.2,8.05,0,50,37,80,4,5,9,88.9,101,2,2,0,10.0,3,2.0,0,4,0.0,1,0,0.0,0,0.0,1,1,0,1,4,0.0,2016,2
20160202,Jeff Garlett,Melbourne,8.0,9.25,0,55,49,82,6,0,6,66.7,223,2,2,3,16.0,4,4.0,2,2,0.0,0,1,0.0,0,0.0,3,2,1,0,3,0.0,2016,2
20160202,Tomas Bugg,Melbourne,7.3,5.91,0,71,65,79,9,7,16,81.3,197,0,3,4,7.0,4,2.0,6,4,2.0,0,1,0.0,0,0.0,0,0,0,0,1,0.0,2016,2
20160202,Michael Hartley,Essendon,7.0,5.72,0,86,74,92,9,5,14,85.7,141,1,1,5,10.0,5,2.0,7,6,2.0,1,0,0.0,0,0.0,1,1,0,0,3,1.0,2016,2
20160202,Patrick Ambrose,Essendon,6.8,5.86,0,67,61,78,5,8,13,92.3,71,2,0,5,12.0,3,2.0,3,3,0.0,0,1,19.0,3,2.0,0,0,0,0,7,2.0,2016,2
20160202,Aaron vandenBerg,Melbourne,6.7,9.36,0,56,44,85,5,10,15,73.3,118,2,2,1,13.0,10,5.0,2,2,1.0,1,2,0.0,0,0.0,1,0,0,0,1,1.0,2016,2
20160202,Heritier Lumumba,Melbourne,5.7,7.9,0,51,46,96,8,10,18,72.2,385,2,10,0,4.0,4,4.0,5,2,1.0,0,0,0.0,1,0.0,0,0,0,0,1,0.0,2016,2
20160202,Adam Cooney,Essendon,5.5,8.59,0,75,86,80,14,6,20,70.0,284,3,2,4,22.0,5,3.0,1,5,0.0,0,4,0.0,0,0.0,1,0,1,0,8,2.0,2016,2
20160202,Matthew Leuenberger,Essendon,5.4,6.35,0,52,57,76,4,8,12,41.7,130,2,4,2,9.0,7,5.0,2,1,0.0,0,3,55.0,16,5.0,1,0,0,0,2,1.0,2016,2
20160202,Martin Gleeson,Essendon,4.9,7.79,0,81,95,85,15,5,20,85.0,296,1,4,1,3.0,1,1.0,5,12,4.0,0,0,0.0,0,0.0,0,0,0,0,6,1.0,2016,2
20160202,Jesse Hogan,Melbourne,4.9,10.09,0,51,41,91,5,3,8,75.0,112,0,2,1,8.0,3,1.0,1,4,1.0,2,0,0.0,0,0.0,2,1,1,1,4,0.0,2016,2
20160202,Ryan Crowley,Essendon,4.8,4.64,0,38,60,85,10,4,14,64.3,206,1,2,0,1.0,2,1.0,2,8,2.0,1,0,0.0,0,0.0,1,0,1,0,2,1.0,2016,2
20160202,Brendon Goddard,Essendon,4.8,11.43,0,107,110,89,15,12,27,74.1,356,2,5,3,9.0,6,4.0,3,10,1.0,0,3,0.0,2,0.0,1,0,1,1,10,1.0,2016,2
20160202,Christian Salem,Melbourne,4.7,7.44,0,51,49,87,7,6,13,84.6,291,1,0,3,14.0,4,2.0,2,3,0.0,0,2,0.0,0,0.0,0,0,0,0,1,0.0,2016,2
20160202,Joe Daniher,Essendon,4.5,7.42,9,113,116,88,14,7,21,61.9,269,5,4,0,4.0,10,1.0,0,15,0.0,7,0,0.0,0,0.0,8,2,4,2,12,0.0,2016,2
20160202,Kyle Langford,Essendon,4.5,4.74,0,66,72,76,7,8,15,66.7,156,3,3,2,7.0,3,1.0,1,7,1.0,1,0,0.0,0,0.0,2,1,1,0,7,1.0,2016,2
20160202,Dom Tyson,Melbourne,3.4,8.68,0,94,93,74,12,11,23,69.6,407,4,6,4,10.0,7,4.0,3,5,0.0,0,2,0.0,0,0.0,3,0,3,2,5,2.0,2016,2
20160202,Neville Jetta,Melbourne,2.9,8.75,0,45,45,87,5,7,12,83.3,81,0,3,3,7.0,1,1.0,3,2,1.0,0,0,0.0,0,0.0,0,0,0,0,1,0.0,2016,2
20160202,Dean Kent,Melbourne,1.4,8.06,0,13,10,82,2,3,5,100.0,152,2,1,1,14.0,0,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,1,0.0,2016,2
20160202,Angus Brayshaw,Melbourne,1.4,8.91,0,36,36,58,7,2,9,66.7,157,1,4,1,7.0,4,4.0,3,1,0.0,0,2,0.0,0,0.0,3,1,1,0,2,1.0,2016,2
20160202,Colin Garland,Melbourne,0.0,7.89,0,33,34,92,4,3,7,57.1,89,0,2,3,10.0,2,1.0,2,1,0.0,0,0,0.0,0,0.0,0,0,0,0,3,0.0,2016,2
20160202,Nick Kommer,Essendon,-0.3,6.82,0,31,25,75,5,4,9,66.7,50,1,5,1,13.0,6,2.0,2,2,0.0,0,0,0.0,0,0.0,1,1,0,1,5,1.0,2016,2
20160203,Jarrad Waite,North Melbourne,22.5,10.3,10,174,127,95,12,11,23,82.6,116,1,2,5,8.0,13,7.0,3,6,0.0,2,1,2.0,0,0.0,7,5,1,1,12,2.0,2016,2
20160203,Dayne Zorko,Brisbane,20.5,13.99,2,148,110,81,18,6,24,75.0,554,5,4,5,31.0,9,5.0,2,5,0.0,0,5,0.0,0,0.0,4,2,1,0,12,1.0,2016,2
20160203,Jack Ziebell,North Melbourne,18.5,9.87,4,127,82,75,10,12,22,81.8,307,3,2,3,11.0,12,9.0,4,2,0.0,0,4,0.0,0,0.0,2,1,1,1,10,2.0,2016,2
20160203,Brent Harvey,North Melbourne,18.4,13.79,1,100,95,83,17,7,24,79.2,454,3,2,1,7.0,5,2.0,1,4,0.0,1,1,0.0,0,0.0,5,2,3,1,12,1.0,2016,2
20160203,Ryan Bastinac,Brisbane,17.7,10.25,0,89,53,79,6,13,19,89.5,189,3,1,2,12.0,10,8.0,5,1,0.0,0,3,0.0,0,0.0,0,0,0,1,8,3.0,2016,2
20160203,Ben Brown,North Melbourne,17.0,7.97,0,111,83,81,8,7,15,86.7,155,3,2,1,4.0,6,2.0,0,6,0.0,3,0,13.0,6,3.0,4,3,1,0,5,0.0,2016,2
20160203,Sam Gibson,North Melbourne,15.9,7.62,0,98,80,88,9,10,19,89.5,151,3,2,2,10.0,6,4.0,2,4,0.0,0,2,0.0,0,0.0,2,2,0,0,6,1.0,2016,2
20160203,Lewis Taylor,Brisbane,13.8,9.38,1,99,105,87,12,10,22,72.7,364,5,2,3,14.0,7,6.0,1,8,0.0,0,1,0.0,0,0.0,4,2,2,1,12,0.0,2016,2
20160203,Rohan Bewick,Brisbane,13.4,6.82,0,102,76,79,11,8,19,89.5,352,3,3,3,8.0,8,5.0,5,5,1.0,0,4,0.0,1,1.0,0,0,0,0,9,4.0,2016,2
20160203,Andrew Swallow,North Melbourne,12.8,10.3,0,77,74,74,10,12,22,59.1,251,1,2,3,12.0,10,7.0,4,2,1.0,0,5,0.0,0,0.0,1,0,1,0,6,2.0,2016,2
20160203,Claye Beams,Brisbane,12.2,7.21,0,73,69,83,10,5,15,73.3,241,2,3,2,5.0,3,2.0,5,5,2.0,1,0,0.0,0,0.0,3,1,0,0,3,2.0,2016,2
20160203,Todd Goldstein,North Melbourne,11.2,16.34,0,95,62,93,5,6,11,81.8,73,2,1,0,12.0,6,4.0,2,0,0.0,0,3,60.0,29,8.0,2,1,1,1,10,6.0,2016,2
20160203,Nick Dal Santo,North Melbourne,10.6,11.55,0,63,67,74,11,9,20,65.0,301,3,6,1,16.0,6,6.0,4,3,0.0,0,2,0.0,0,0.0,3,2,0,0,4,2.0,2016,2
20160203,Shaun Higgins,North Melbourne,10.2,11.3,0,94,62,78,7,12,19,68.4,178,4,3,2,12.0,10,8.0,5,3,0.0,0,3,0.0,0,0.0,1,0,0,1,7,2.0,2016,2
20160203,Tom Bell,Brisbane,10.0,11.58,0,55,50,79,6,7,13,76.9,267,2,3,2,13.0,6,6.0,3,2,1.0,0,1,1.0,1,0.0,1,1,0,0,5,2.0,2016,2
20160203,Josh Green,Brisbane,9.8,10.95,0,77,65,83,9,4,13,53.8,199,2,5,2,14.0,8,6.0,1,3,0.0,0,1,0.0,0,0.0,3,2,1,3,7,0.0,2016,2
20160203,Josh Walker,Brisbane,9.0,6.3,0,75,69,88,7,4,11,81.8,264,3,4,3,6.0,5,2.0,1,8,0.0,3,0,8.0,1,0.0,1,1,0,1,4,0.0,2016,2
20160203,Sam Wright,North Melbourne,8.6,7.26,0,65,63,86,10,6,16,68.8,246,0,4,3,9.0,4,4.0,3,3,0.0,0,1,0.0,0,0.0,0,0,0,0,4,0.0,2016,2
20160203,Jamie Macmillan,North Melbourne,8.6,10.29,0,97,55,90,12,4,16,81.3,568,4,5,1,6.0,5,3.0,5,2,1.0,1,0,0.0,0,0.0,0,0,0,0,4,3.0,2016,2
20160203,Robbie Tarrant,North Melbourne,8.5,7.02,0,69,39,89,8,3,11,81.8,239,1,2,0,3.0,3,2.0,4,4,2.0,1,0,0.0,0,0.0,0,0,0,0,4,1.0,2016,2
20160203,Allen Christensen,Brisbane,8.2,10.47,0,71,67,81,5,10,15,80.0,283,6,1,6,20.0,3,3.0,1,2,0.0,0,1,0.0,0,0.0,0,0,0,0,7,2.0,2016,2
20160203,Ben Cunnington,North Melbourne,8.0,12.96,0,65,74,75,7,11,18,66.7,244,3,4,6,17.0,8,6.0,0,3,0.0,0,4,0.0,0,0.0,0,0,0,0,5,0.0,2016,2
20160203,Stefan Martin,Brisbane,7.8,12.37,0,112,97,91,7,11,18,66.7,70,0,4,1,6.0,8,5.0,4,7,3.0,1,2,66.0,28,8.0,1,0,1,0,3,1.0,2016,2
20160203,Taylor Garner,North Melbourne,7.7,6.67,0,77,52,65,6,7,13,84.6,159,3,1,3,8.0,9,7.0,4,2,0.0,0,1,0.0,1,0.0,2,0,2,0,7,3.0,2016,2
20160203,Josh Schache,Brisbane,7.5,5.2,0,65,55,90,8,1,9,66.7,237,2,2,3,10.0,7,2.0,1,5,1.0,5,0,0.0,0,0.0,2,0,2,0,4,0.0,2016,2
20160203,Lindsay Thomas,North Melbourne,7.3,8.42,0,72,67,73,10,6,16,62.5,234,2,2,4,6.0,8,7.0,3,4,0.0,0,2,0.0,0,0.0,3,0,2,2,10,2.0,2016,2
20160203,Daniel McStay,Brisbane,7.2,6.9,0,43,30,97,3,2,5,100.0,82,1,0,2,6.0,0,0.0,3,3,3.0,0,0,0.0,0,0.0,0,0,0,0,1,0.0,2016,2
20160203,Pearce Hanley,Brisbane,7.1,11.83,0,93,78,82,16,8,24,79.2,532,4,3,2,13.0,5,4.0,2,3,0.0,0,2,0.0,1,0.0,3,0,3,2,8,2.0,2016,2
20160203,Luke McDonald,North Melbourne,5.8,7.3,0,61,46,81,7,5,12,75.0,250,3,3,3,8.0,3,3.0,2,1,0.0,0,1,0.0,0,0.0,0,0,0,1,1,0.0,2016,2
20160203,Harris Andrews,Brisbane,5.6,7.87,0,62,57,92,9,4,13,61.5,173,2,4,0,9.0,3,1.0,7,8,5.0,1,0,0.0,0,0.0,0,0,0,0,3,1.0,2016,2
20160203,Daniel Merrett,Brisbane,5.5,7.49,0,31,20,100,4,2,6,66.7,108,0,3,3,13.0,4,2.0,5,1,1.0,1,0,0.0,0,0.0,0,0,0,0,2,2.0,2016,2
20160203,Tom Cutler,Brisbane,5.5,6.09,0,69,59,76,13,4,17,70.6,475,4,7,1,11.0,3,2.0,2,2,0.0,0,1,0.0,0,0.0,1,0,1,0,5,5.0,2016,2
20160203,Michael Firrito,North Melbourne,5.4,8.38,0,55,42,90,7,7,14,71.4,278,2,3,0,0.0,6,6.0,8,2,2.0,0,0,0.0,0,0.0,0,0,0,1,3,2.0,2016,2
20160203,Ben Jacobs,North Melbourne,5.0,6.41,5,35,25,75,1,5,6,83.3,40,1,0,3,11.0,4,3.0,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0,3,0.0,2016,2
20160203,Daniel Wells,North Melbourne,4.6,12.42,7,121,89,68,13,10,23,60.9,334,5,5,4,12.0,11,7.0,1,5,0.0,0,7,0.0,0,0.0,2,0,1,3,9,2.0,2016,2
20160203,Drew Petrie,North Melbourne,4.4,9.49,0,74,80,95,11,5,16,56.3,199,1,0,1,6.0,6,2.0,0,9,0.0,3,0,1.0,0,0.0,4,1,2,0,9,0.0,2016,2
20160203,Darcy Gardiner,Brisbane,4.2,5.86,0,42,32,75,6,5,11,81.8,193,2,2,0,5.0,3,2.0,3,1,0.0,0,0,0.0,0,0.0,0,0,0,0,1,0.0,2016,2
20160203,Sam Mayes,Brisbane,4.1,7.1,0,39,42,80,4,3,7,100.0,108,2,1,3,15.0,1,1.0,0,4,0.0,0,0,0.0,0,0.0,0,0,0,0,2,0.0,2016,2
20160203,Tom Rockliff,Brisbane,4.0,12.25,0,48,24,58,2,8,10,80.0,65,0,0,2,11.0,5,4.0,0,0,0.0,0,1,0.0,0,0.0,1,1,0,0,4,1.0,2016,2
20160203,Shaun Atley,North Melbourne,3.9,8.43,0,30,36,92,6,7,13,84.6,243,1,4,0,5.0,3,3.0,2,2,0.0,0,1,0.0,0,0.0,0,0,0,0,8,1.0,2016,2
20160203,Daniel Rich,Brisbane,3.8,12.45,0,38,36,72,5,2,7,57.1,174,2,5,5,13.0,5,1.0,0,0,0.0,0,5,0.0,0,0.0,0,0,0,0,2,1.0,2016,2
20160203,Ryan Lester,Brisbane,3.7,9.96,0,60,42,74,3,8,11,81.8,95,1,1,0,8.0,5,3.0,2,3,0.0,0,1,1.0,0,0.0,2,1,1,0,6,1.0,2016,2
20160203,Lachlan Hansen,North Melbourne,2.4,6.54,0,20,7,81,0,5,5,100.0,0,0,0,0,2.0,1,1.0,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0,2,0.0,2016,2
20160203,Ryan Harwood,Brisbane,-1.3,8.56,0,32,16,74,3,4,7,71.4,72,0,1,1,8.0,3,3.0,3,0,0.0,0,0,0.0,0,0.0,1,0,1,0,4,0.0,2016,2
20160204,Nat Fyfe,Fremantle,24.3,16.75,5,157,121,91,14,20,34,73.5,406,3,3,4,11.0,22,11.0,3,3,1.0,2,11,0.0,2,2.0,5,3,2,0,13,3.0,2016,2
20160204,Alex Sexton,Gold Coast,22.6,8.19,3,110,80,87,14,11,25,88.0,687,8,5,1,16.0,9,8.0,3,4,0.0,0,4,0.0,0,0.0,1,1,0,1,13,2.0,2016,2
20160204,Tom Lynch,Gold Coast,21.2,11.85,9,129,98,98,10,5,15,80.0,275,2,2,1,12.0,8,4.0,3,7,0.0,2,0,1.0,0,0.0,7,5,1,0,10,2.0,2016,2
20160204,Stephen Hill,Fremantle,20.0,12.1,0,98,111,89,21,8,29,55.2,800,10,8,7,18.0,13,9.0,3,1,0.0,0,6,0.0,0,0.0,0,0,0,2,8,2.0,2016,2
20160204,Jack Martin,Gold Coast,19.2,9.88,8,111,112,81,12,4,16,81.3,394,4,2,2,6.0,5,0.0,1,11,1.0,3,1,0.0,0,0.0,5,4,1,2,11,1.0,2016,2
20160204,Adam Saad,Gold Coast,18.7,10.14,0,71,41,82,4,11,15,86.7,293,2,1,1,3.0,7,7.0,8,1,0.0,0,0,0.0,0,0.0,0,0,0,0,6,2.0,2016,2
20160204,Gary Ablett,Gold Coast,17.7,19.32,0,120,97,95,12,11,23,60.9,488,5,4,8,24.0,11,10.0,2,1,0.0,0,4,0.0,0,0.0,2,1,1,1,6,1.0,2016,2
20160204,Jarrod Harbrow,Gold Coast,16.0,7.74,4,105,84,85,13,8,21,85.7,400,1,3,5,12.0,6,6.0,6,6,2.0,0,2,0.0,0,0.0,0,0,0,2,7,2.0,2016,2
20160204,Aaron Hall,Gold Coast,15.2,11.6,1,124,126,80,17,15,32,87.5,508,3,4,4,17.0,8,6.0,4,11,0.0,0,3,1.0,0,0.0,0,0,0,0,9,5.0,2016,2
20160204,Hayden Ballantyne,Fremantle,15.0,7.99,0,61,50,74,5,3,8,100.0,109,0,1,1,10.0,2,1.0,1,1,0.0,0,0,0.0,0,0.0,4,4,0,0,5,0.0,2016,2
20160204,Aaron Sandilands,Fremantle,14.9,15.06,0,108,72,88,1,5,6,50.0,66,1,3,2,9.0,5,2.0,2,2,2.0,1,2,67.0,48,20.0,0,0,0,1,6,5.0,2016,2
20160204,Michael Walters,Fremantle,13.6,12.97,0,106,90,87,12,4,16,56.3,401,4,1,2,11.0,7,4.0,1,5,0.0,1,4,0.0,0,0.0,6,3,3,1,9,2.0,2016,2
20160204,Matthew Pavlich,Fremantle,13.2,9.13,0,102,84,81,10,8,18,72.2,284,1,2,3,9.0,8,5.0,0,4,0.0,1,1,0.0,1,1.0,4,2,2,0,9,1.0,2016,2
20160204,Sam Day,Gold Coast,13.2,8.13,0,76,47,80,3,9,12,83.3,92,2,1,2,14.0,9,8.0,3,2,0.0,0,0,11.0,4,1.0,1,0,1,3,7,1.0,2016,2
20160204,Michael Johnson,Fremantle,11.7,10.16,0,96,66,92,11,6,17,76.5,419,2,3,1,8.0,6,4.0,7,6,4.0,2,0,0.0,1,1.0,0,0,0,1,5,1.0,2016,2
20160204,Clay Cameron,Gold Coast,11.2,4.09,0,73,63,88,6,3,9,100.0,67,1,0,4,15.0,5,1.0,2,5,1.0,2,0,0.0,0,0.0,1,1,0,1,3,0.0,2016,2
20160204,Callum Ah Chee,Gold Coast,11.2,6.15,0,76,61,63,5,4,9,66.7,99,1,2,3,12.0,6,4.0,1,4,0.0,1,1,0.0,0,0.0,4,2,1,0,5,1.0,2016,2
20160204,Ryan Davis,Gold Coast,10.6,6.05,0,63,48,70,6,2,8,62.5,183,2,1,2,10.0,3,3.0,1,3,1.0,0,0,0.0,0,0.0,3,2,0,0,3,0.0,2016,2
20160204,Lachie Weller,Fremantle,10.3,6.2,0,59,44,63,6,6,12,75.0,299,6,2,1,13.0,8,6.0,2,2,0.0,0,0,0.0,0,0.0,2,0,2,2,7,1.0,2016,2
20160204,Ed Langdon,Fremantle,9.6,5.11,0,61,56,72,7,6,13,92.3,245,2,3,3,5.0,4,2.0,3,3,0.0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,2016,2
20160204,Lee Spurr,Fremantle,9.3,7.12,0,75,69,82,10,4,14,78.6,217,2,1,1,10.0,6,3.0,7,9,5.0,3,0,0.0,0,0.0,0,0,0,0,2,1.0,2016,2
20160204,Steven May,Gold Coast,9.3,11.46,0,71,45,93,8,3,11,81.8,242,2,7,4,14.0,5,1.0,5,1,1.0,1,2,0.0,0,0.0,0,0,0,0,0,0.0,2016,2
20160204,Clancee Pearce,Fremantle,8.7,7.87,0,48,57,83,7,9,16,87.5,191,1,2,2,9.0,6,3.0,5,4,2.0,1,2,0.0,0,0.0,0,0,0,0,4,1.0,2016,2
20160204,Nick Malceski,Gold Coast,8.7,10.61,0,74,54,71,8,6,14,78.6,297,5,1,2,9.0,1,1.0,1,3,1.0,0,1,0.0,0,0.0,1,0,1,4,7,0.0,2016,2
20160204,Chris Mayne,Fremantle,7.7,8.68,0,70,80,86,8,7,15,53.3,149,3,4,6,20.0,7,3.0,3,4,0.0,1,0,0.0,0,0.0,5,1,1,1,6,0.0,2016,2
20160204,David Mundy,Fremantle,7.2,12.74,0,78,80,80,16,5,21,47.6,505,6,3,5,15.0,13,4.0,2,2,0.0,0,7,0.0,0,0.0,1,0,1,0,9,3.0,2016,2
20160204,Michael Barlow,Fremantle,6.7,8.93,0,60,59,77,3,13,16,56.3,2,0,3,4,13.0,8,7.0,1,1,0.0,0,0,0.0,0,0.0,2,1,1,1,5,0.0,2016,2
20160204,Dion Prestia,Gold Coast,6.0,13.35,0,97,84,82,10,14,24,62.5,342,1,3,5,17.0,7,6.0,2,0,0.0,0,1,0.0,0,0.0,3,1,2,2,11,2.0,2016,2
20160204,Tom Nicholls,Gold Coast,6.0,11.49,0,44,52,87,3,4,7,57.1,75,0,1,4,13.0,5,4.0,3,2,1.0,1,1,70.0,16,3.0,0,0,0,0,2,2.0,2016,2
20160204,Jesse Lonergan,Gold Coast,6.0,7.87,0,67,65,75,7,9,16,62.5,257,4,5,7,17.0,8,5.0,0,1,0.0,0,5,1.0,1,0.0,1,0,1,1,7,2.0,2016,2
20160204,Alex Pearce,Fremantle,5.9,5.23,0,52,29,82,2,5,7,71.4,13,1,2,2,12.0,7,7.0,4,0,0.0,0,1,17.0,7,1.0,1,0,1,1,3,1.0,2016,2
20160204,Tommy Sheridan,Fremantle,5.5,6.81,0,55,54,72,8,8,16,62.5,266,4,4,1,8.0,4,3.0,1,3,0.0,0,1,0.0,0,0.0,0,0,0,0,6,2.0,2016,2
20160204,Cam Sutcliffe,Fremantle,5.3,7.18,0,57,44,91,6,3,9,66.7,142,1,5,5,21.0,5,4.0,4,2,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2016,2
20160204,Rory Thompson,Gold Coast,5.1,8.25,0,38,33,92,4,5,9,77.8,87,0,1,2,7.0,4,4.0,5,1,0.0,0,0,0.0,0,0.0,0,0,0,0,3,3.0,2016,2
20160204,Trent McKenzie,Gold Coast,4.9,8.35,0,63,63,80,10,5,15,80.0,436,2,6,3,10.0,3,1.0,3,3,1.0,0,1,0.0,0,0.0,0,0,0,0,3,2.0,2016,2
20160204,Lachie Neale,Fremantle,4.7,11.06,0,92,98,73,14,13,27,63.0,351,3,7,5,15.0,13,8.0,5,4,0.0,0,5,0.0,0,0.0,0,0,0,0,5,3.0,2016,2
20160204,Nicholas Suban,Fremantle,4.5,7.89,0,69,58,78,7,6,13,69.2,237,6,0,6,18.0,6,5.0,0,1,0.0,0,3,0.0,0,0.0,0,0,0,0,1,0.0,2016,2
20160204,Brandon Matera,Gold Coast,4.2,8.57,0,62,64,81,8,3,11,63.6,290,3,1,2,5.0,1,1.0,1,4,0.0,0,0,0.0,0,0.0,4,2,2,0,6,0.0,2016,2
20160204,Kade Kolodjashnij,Gold Coast,3.9,10.12,0,74,84,86,13,3,16,68.8,234,1,7,7,12.0,4,2.0,4,5,0.0,0,2,0.0,0,0.0,0,0,0,0,3,1.0,2016,2
20160204,Michael Rischitelli,Gold Coast,3.4,9.84,0,19,16,71,1,2,3,100.0,43,1,0,3,8.0,1,0.0,0,0,0.0,0,1,0.0,0,0.0,0,0,0,0,1,0.0,2016,2
20160204,Sean Lemmens,Gold Coast,2.7,5.83,0,52,60,73,7,9,16,62.5,117,0,3,2,10.0,5,4.0,3,5,1.0,1,2,0.0,0,0.0,1,0,1,0,4,2.0,2016,2
20160204,Zac Dawson,Fremantle,2.5,5.25,0,15,10,94,2,2,4,75.0,14,0,1,0,3.0,0,0.0,1,1,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2016,2
20160204,Danyle Pearce,Fremantle,0.4,9.27,0,40,67,78,12,4,16,37.5,356,4,1,3,22.0,4,2.0,3,3,0.0,0,0,0.0,0,0.0,3,0,2,0,6,1.0,2016,2
