Kicks,Handballs,Disposals,Goals,Marks,Tackles,Hit.Outs,Clearances,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,Goal.Assists,Inside.50s,Rebounds,One.Percenters,Clangers,Is_Win,Is_Loss,Margin,Abs_Margin,Season,Brownlow.Votes,Player_Name,Playing.for,Round_num,ID,Exp_Votes,Home.team,Away.team,Home.score,Away.score,Team
5.0,0.0,5.0,1,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0,1,-40,40,2004,0.0,Leon Davis,Collingwood,1,284,,Richmond,Collingwood,97,57,Collingwood
12.0,2.0,14.0,2,5.0,1.0,0.0,2.0,6.0,7.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0,1,-40,40,2004,0.0,Alan Didak,Collingwood,1,301,,Richmond,Collingwood,97,57,Collingwood
9.0,2.0,11.0,0,1.0,2.0,10.0,3.0,7.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0,1,-40,40,2004,0.0,Josh Fraser,Collingwood,1,285,,Richmond,Collingwood,97,57,Collingwood
8.0,5.0,13.0,0,3.0,2.0,0.0,3.0,6.0,7.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,0,1,-40,40,2004,0.0,Brodie Holland,Collingwood,1,298,,Richmond,Collingwood,97,57,Collingwood
10.0,4.0,14.0,1,3.0,0.0,0.0,4.0,4.0,10.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,0,1,-40,40,2004,0.0,Ben Johnson,Collingwood,1,286,,Richmond,Collingwood,97,57,Collingwood
16.0,10.0,26.0,0,11.0,8.0,0.0,4.0,9.0,17.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,0,1,-40,40,2004,0.0,Paul Licuria,Collingwood,1,275,,Richmond,Collingwood,97,57,Collingwood
4.0,2.0,6.0,0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,1,-40,40,2004,0.0,Matthew Lokan,Collingwood,1,1419,,Richmond,Collingwood,97,57,Collingwood
7.0,2.0,9.0,0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0,1,-40,40,2004,0.0,Ryan Lonie,Collingwood,1,294,,Richmond,Collingwood,97,57,Collingwood
7.0,2.0,9.0,0,5.0,3.0,8.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,0,1,-40,40,2004,0.0,Steven McKee,Collingwood,1,289,,Richmond,Collingwood,97,57,Collingwood
3.0,0.0,3.0,0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0,1,-40,40,2004,0.0,Shane OBree,Collingwood,1,287,,Richmond,Collingwood,97,57,Collingwood
4.0,4.0,8.0,0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0,1,-40,40,2004,0.0,Simon Prestigiacomo,Collingwood,1,249,,Richmond,Collingwood,97,57,Collingwood
8.0,4.0,12.0,0,2.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0,1,-40,40,2004,0.0,Rhyce Shaw,Collingwood,1,291,,Richmond,Collingwood,97,57,Collingwood
7.0,4.0,11.0,1,7.0,1.0,1.0,0.0,6.0,5.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,0,1,-40,40,2004,0.0,Chris Tarrant,Collingwood,1,264,,Richmond,Collingwood,97,57,Collingwood
7.0,3.0,10.0,0,5.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0,1,-40,40,2004,0.0,Shane Wakelin,Collingwood,1,297,,Richmond,Collingwood,97,57,Collingwood
1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-40,40,2004,0.0,Tristen Walker,Collingwood,1,1420,,Richmond,Collingwood,97,57,Collingwood
3.0,1.0,4.0,0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,-40,40,2004,0.0,Andrew Williams,Collingwood,1,1063,,Richmond,Collingwood,97,57,Collingwood
13.0,6.0,19.0,2,6.0,1.0,0.0,0.0,5.0,15.0,0.0,1.0,0.0,4.0,2.0,0.0,4.0,0,1,-40,40,2004,0.0,Shane Woewodin,Collingwood,1,725,,Richmond,Collingwood,97,57,Collingwood
4.0,1.0,5.0,0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1,0,49,49,2004,0.0,John Barker,Hawthorn,1,387,,Hawthorn,Melbourne,119,70,Hawthorn
12.0,9.0,21.0,0,5.0,0.0,0.0,5.0,11.0,12.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,1,0,49,49,2004,0.0,Simon Beaumont,Hawthorn,1,160,,Hawthorn,Melbourne,119,70,Hawthorn
7.0,2.0,9.0,2,5.0,2.0,0.0,1.0,3.0,5.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1,0,49,49,2004,0.0,Campbell Brown,Hawthorn,1,1156,,Hawthorn,Melbourne,119,70,Hawthorn
3.0,1.0,4.0,0,2.0,0.0,15.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1,0,49,49,2004,0.0,Robert Campbell,Hawthorn,1,1133,,Hawthorn,Melbourne,119,70,Hawthorn
6.0,13.0,19.0,0,7.0,2.0,0.0,2.0,6.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1,0,49,49,2004,0.0,Tim Clarke,Hawthorn,1,679,,Hawthorn,Melbourne,119,70,Hawthorn
3.0,1.0,4.0,1,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,49,49,2004,0.0,Adrian Cox,Hawthorn,1,670,,Hawthorn,Melbourne,119,70,Hawthorn
14.0,18.0,32.0,1,3.0,5.0,0.0,7.0,14.0,18.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,1,0,49,49,2004,2.0,Shane Crawford,Hawthorn,1,633,,Hawthorn,Melbourne,119,70,Hawthorn
5.0,6.0,11.0,0,3.0,0.0,0.0,2.0,4.0,7.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,1,0,49,49,2004,0.0,Trent Croad,Hawthorn,1,660,,Hawthorn,Melbourne,119,70,Hawthorn
5.0,1.0,6.0,1,4.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1,0,49,49,2004,0.0,Ben Dixon,Hawthorn,1,658,,Hawthorn,Melbourne,119,70,Hawthorn
6.0,4.0,10.0,2,4.0,3.0,29.0,2.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,1,0,49,49,2004,0.0,Peter Everitt,Hawthorn,1,922,,Hawthorn,Melbourne,119,70,Hawthorn
13.0,6.0,19.0,1,3.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,1,0,49,49,2004,0.0,Mark Graham,Hawthorn,1,628,,Hawthorn,Melbourne,119,70,Hawthorn
7.0,3.0,10.0,0,3.0,3.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,1,0,49,49,2004,0.0,Luke Hodge,Hawthorn,1,1134,,Hawthorn,Melbourne,119,70,Hawthorn
12.0,9.0,21.0,1,9.0,0.0,0.0,0.0,8.0,12.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,1,0,49,49,2004,0.0,Danny Jacobs,Hawthorn,1,359,,Hawthorn,Melbourne,119,70,Hawthorn
12.0,5.0,17.0,0,2.0,5.0,0.0,4.0,9.0,7.0,0.0,0.0,1.0,5.0,0.0,2.0,6.0,1,0,49,49,2004,0.0,Angelo Lekkas,Hawthorn,1,655,,Hawthorn,Melbourne,119,70,Hawthorn
10.0,3.0,13.0,0,1.0,2.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,5.0,4.0,5.0,2.0,1,0,49,49,2004,0.0,Nathan Lonie,Hawthorn,1,681,,Hawthorn,Melbourne,119,70,Hawthorn
9.0,9.0,18.0,0,4.0,3.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1,0,49,49,2004,0.0,Luke McCabe,Hawthorn,1,638,,Hawthorn,Melbourne,119,70,Hawthorn
14.0,19.0,33.0,0,3.0,3.0,0.0,13.0,19.0,13.0,0.0,0.0,1.0,6.0,3.0,1.0,4.0,1,0,49,49,2004,0.0,Sam Mitchell,Hawthorn,1,1135,,Hawthorn,Melbourne,119,70,Hawthorn
0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,49,49,2004,0.0,Nick Ries,Hawthorn,1,1129,,Hawthorn,Melbourne,119,70,Hawthorn
15.0,7.0,22.0,0,5.0,0.0,0.0,2.0,4.0,15.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,1,0,49,49,2004,0.0,Joel Smith,Hawthorn,1,672,,Hawthorn,Melbourne,119,70,Hawthorn
9.0,1.0,10.0,3,6.0,2.0,0.0,0.0,4.0,6.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,1,0,49,49,2004,0.0,Nathan Thompson,Hawthorn,1,662,,Hawthorn,Melbourne,119,70,Hawthorn
22.0,3.0,25.0,1,4.0,2.0,0.0,4.0,6.0,20.0,0.0,1.0,0.0,11.0,4.0,5.0,2.0,1,0,49,49,2004,3.0,Richard Vandenberg,Hawthorn,1,667,,Hawthorn,Melbourne,119,70,Hawthorn
6.0,5.0,11.0,4,4.0,2.0,0.0,0.0,8.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1,0,49,49,2004,0.0,Mark Williams,Hawthorn,1,1117,,Hawthorn,Melbourne,119,70,Hawthorn
10.0,4.0,14.0,0,3.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,0,1,-49,49,2004,0.0,Clint Bizzell,Melbourne,1,589,,Hawthorn,Melbourne,119,70,Melbourne
11.0,4.0,15.0,0,2.0,2.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,1,-49,49,2004,0.0,Nathan Brown,Melbourne,1,737,,Hawthorn,Melbourne,119,70,Melbourne
10.0,3.0,13.0,1,3.0,4.0,0.0,0.0,5.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0,1,-49,49,2004,0.0,Aaron Davey,Melbourne,1,3943,,Hawthorn,Melbourne,119,70,Melbourne
8.0,4.0,12.0,2,4.0,1.0,0.0,1.0,7.0,5.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0,1,-49,49,2004,0.0,Simon Godfrey,Melbourne,1,751,,Hawthorn,Melbourne,119,70,Melbourne
8.0,5.0,13.0,2,2.0,1.0,0.0,1.0,9.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,0,1,-49,49,2004,0.0,Brad Green,Melbourne,1,748,,Hawthorn,Melbourne,119,70,Melbourne
5.0,1.0,6.0,0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,1,-49,49,2004,0.0,Chris Heffernan,Melbourne,1,347,,Hawthorn,Melbourne,119,70,Melbourne
1.0,1.0,2.0,1,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0,1,-49,49,2004,0.0,Ben Holland,Melbourne,1,913,,Hawthorn,Melbourne,119,70,Melbourne
7.0,8.0,15.0,1,3.0,3.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0,1,-49,49,2004,0.0,Travis Johnstone,Melbourne,1,732,,Hawthorn,Melbourne,119,70,Melbourne
2.0,2.0,4.0,0,1.0,1.0,11.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,-49,49,2004,0.0,Darren Jolly,Melbourne,1,753,,Hawthorn,Melbourne,119,70,Melbourne
9.0,5.0,14.0,0,1.0,5.0,0.0,8.0,11.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0,1,-49,49,2004,0.0,James McDonald,Melbourne,1,730,,Hawthorn,Melbourne,119,70,Melbourne
7.0,7.0,14.0,1,7.0,1.0,0.0,0.0,4.0,10.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,0,1,-49,49,2004,0.0,Brad Miller,Melbourne,1,1149,,Hawthorn,Melbourne,119,70,Melbourne
4.0,3.0,7.0,0,2.0,1.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,5.0,0,1,-49,49,2004,0.0,David Neitz,Melbourne,1,689,,Hawthorn,Melbourne,119,70,Melbourne
1.0,1.0,2.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,1,-49,49,2004,0.0,Alistair Nicholson,Melbourne,1,728,,Hawthorn,Melbourne,119,70,Melbourne
6.0,6.0,12.0,0,4.0,2.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0,1,-49,49,2004,0.0,Jared Rivers,Melbourne,1,2309,,Hawthorn,Melbourne,119,70,Melbourne
12.0,7.0,19.0,0,7.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0,1,-49,49,2004,0.0,Russell Robertson,Melbourne,1,731,,Hawthorn,Melbourne,119,70,Melbourne
10.0,3.0,13.0,0,3.0,1.0,0.0,3.0,9.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,3.0,0,1,-49,49,2004,0.0,Scott Thompson,Melbourne,1,755,,Hawthorn,Melbourne,119,70,Melbourne
7.0,2.0,9.0,0,1.0,3.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0,1,-49,49,2004,0.0,Daniel Ward,Melbourne,1,740,,Hawthorn,Melbourne,119,70,Melbourne
13.0,5.0,18.0,1,9.0,5.0,1.0,0.0,6.0,12.0,1.0,1.0,0.0,5.0,3.0,2.0,4.0,0,1,-49,49,2004,0.0,Paul Wheatley,Melbourne,1,749,,Hawthorn,Melbourne,119,70,Melbourne
9.0,5.0,14.0,1,4.0,1.0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,0,1,-49,49,2004,0.0,Matthew Whelan,Melbourne,1,750,,Hawthorn,Melbourne,119,70,Melbourne
9.0,6.0,15.0,0,6.0,1.0,15.0,0.0,5.0,10.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0,1,-49,49,2004,0.0,Jeff White,Melbourne,1,502,,Hawthorn,Melbourne,119,70,Melbourne
2.0,1.0,3.0,0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,-49,49,2004,0.0,Luke Williams,Melbourne,1,746,,Hawthorn,Melbourne,119,70,Melbourne
25.0,7.0,32.0,0,5.0,1.0,0.0,4.0,15.0,16.0,2.0,1.0,0.0,9.0,4.0,2.0,6.0,0,1,-49,49,2004,1.0,Adem Yze,Melbourne,1,714,,Hawthorn,Melbourne,119,70,Melbourne
20.0,18.0,38.0,2,3.0,2.0,0.0,10.0,18.0,16.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,1,0,47,47,2004,3.0,Peter Bell,Fremantle,1,486,,Fremantle,Carlton,107,60,Fremantle
7.0,1.0,8.0,1,3.0,3.0,0.0,1.0,2.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1,0,47,47,2004,0.0,Andrew Browne,Fremantle,1,1147,,Fremantle,Carlton,107,60,Fremantle
10.0,8.0,18.0,1,3.0,0.0,1.0,0.0,3.0,14.0,0.0,1.0,0.0,1.0,5.0,0.0,7.0,1,0,47,47,2004,0.0,Matthew Carr,Fremantle,1,548,,Fremantle,Carlton,107,60,Fremantle
3.0,3.0,6.0,0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1,0,47,47,2004,0.0,Ryley Dunn,Fremantle,1,3941,,Fremantle,Carlton,107,60,Fremantle
10.0,4.0,14.0,3,2.0,1.0,0.0,2.0,10.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,1,0,47,47,2004,0.0,Jeff Farmer,Fremantle,1,703,,Fremantle,Carlton,107,60,Fremantle
9.0,3.0,12.0,0,3.0,1.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1,0,47,47,2004,0.0,Daniel Gilmore,Fremantle,1,3942,,Fremantle,Carlton,107,60,Fremantle
5.0,5.0,10.0,0,3.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,2.0,5.0,1.0,1,0,47,47,2004,0.0,Robert Haddrill,Fremantle,1,552,,Fremantle,Carlton,107,60,Fremantle
19.0,14.0,33.0,1,7.0,5.0,0.0,2.0,14.0,20.0,0.0,1.0,2.0,6.0,3.0,1.0,5.0,1,0,47,47,2004,0.0,Paul Hasleby,Fremantle,1,542,,Fremantle,Carlton,107,60,Fremantle
9.0,4.0,13.0,0,5.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1,0,47,47,2004,0.0,Roger Hayden,Fremantle,1,1205,,Fremantle,Carlton,107,60,Fremantle
7.0,3.0,10.0,0,2.0,4.0,0.0,2.0,7.0,5.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,1,0,47,47,2004,0.0,Des Headland,Fremantle,1,1089,,Fremantle,Carlton,107,60,Fremantle
4.0,4.0,8.0,0,3.0,3.0,7.0,0.0,1.0,7.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,1,0,47,47,2004,0.0,Justin Longmuir,Fremantle,1,535,,Fremantle,Carlton,107,60,Fremantle
15.0,11.0,26.0,0,4.0,3.0,0.0,1.0,5.0,19.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1,0,47,47,2004,0.0,Shaun McManus,Fremantle,1,504,,Fremantle,Carlton,107,60,Fremantle
14.0,4.0,18.0,0,12.0,1.0,0.0,0.0,5.0,12.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,1,0,47,47,2004,0.0,Luke McPharlin,Fremantle,1,677,,Fremantle,Carlton,107,60,Fremantle
9.0,1.0,10.0,4,8.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,1,0,47,47,2004,0.0,Paul Medhurst,Fremantle,1,1109,,Fremantle,Carlton,107,60,Fremantle
6.0,2.0,8.0,0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1,0,47,47,2004,0.0,Shane Parker,Fremantle,1,501,,Fremantle,Carlton,107,60,Fremantle
17.0,9.0,26.0,1,2.0,5.0,1.0,7.0,15.0,10.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0,1,0,47,47,2004,0.0,Matthew Pavlich,Fremantle,1,544,,Fremantle,Carlton,107,60,Fremantle
8.0,4.0,12.0,0,6.0,0.0,33.0,2.0,3.0,8.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,1,0,47,47,2004,1.0,Aaron Sandilands,Fremantle,1,1421,,Fremantle,Carlton,107,60,Fremantle
10.0,8.0,18.0,2,6.0,3.0,0.0,2.0,5.0,13.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1,0,47,47,2004,2.0,Byron Schammer,Fremantle,1,1422,,Fremantle,Carlton,107,60,Fremantle
4.0,6.0,10.0,0,5.0,3.0,0.0,0.0,5.0,6.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,1,0,47,47,2004,0.0,Troy Simmonds,Fremantle,1,743,,Fremantle,Carlton,107,60,Fremantle
9.0,8.0,17.0,0,7.0,2.0,0.0,2.0,5.0,12.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,1,0,47,47,2004,0.0,James Walker,Fremantle,1,531,,Fremantle,Carlton,107,60,Fremantle
5.0,3.0,8.0,0,5.0,1.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,1,0,47,47,2004,0.0,Clive Waterhouse,Fremantle,1,515,,Fremantle,Carlton,107,60,Fremantle
10.0,2.0,12.0,0,6.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,5.0,2.0,6.0,3.0,1,0,47,47,2004,0.0,Dion Woods,Fremantle,1,549,,Fremantle,Carlton,107,60,Fremantle
