Kicks,Handballs,Disposals,Goals,Marks,Tackles,Hit.Outs,Clearances,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,Goal.Assists,Inside.50s,Rebounds,One.Percenters,Clangers,Is_Win,Is_Loss,Margin,Abs_Margin,Season,Brownlow.Votes,Player_Name,Playing.for,Round_num,ID,Exp_Votes,Home.team,Away.team,Home.score,Away.score,Team
5.0,0.0,5.0,0,2.0,2.0,0.0,,,,,,,,,,,1,0,11,11,1994,0.0,Jon Ballantyne,Collingwood,1,225,,Collingwood,Fitzroy,114,103,Collingwood
16.0,8.0,24.0,0,1.0,1.0,0.0,,,,,,,,,,,1,0,11,11,1994,0.0,Gavin Brown,Collingwood,1,216,,Collingwood,Fitzroy,114,103,Collingwood
13.0,5.0,18.0,1,8.0,1.0,0.0,,,,,,,,,,,1,0,11,11,1994,0.0,Nathan Buckley,Collingwood,1,217,,Collingwood,Fitzroy,114,103,Collingwood
11.0,3.0,14.0,0,2.0,1.0,0.0,,,,,,,,,,,1,0,11,11,1994,0.0,Kent Butcher,Collingwood,1,219,,Collingwood,Fitzroy,114,103,Collingwood
9.0,2.0,11.0,0,6.0,0.0,0.0,,,,,,,,,,,1,0,11,11,1994,0.0,Gavin Crosisca,Collingwood,1,212,,Collingwood,Fitzroy,114,103,Collingwood
7.0,4.0,11.0,0,0.0,1.0,0.0,,,,,,,,,,,1,0,11,11,1994,0.0,Tony Francis,Collingwood,1,238,,Collingwood,Fitzroy,114,103,Collingwood
9.0,6.0,15.0,0,4.0,3.0,0.0,,,,,,,,,,,1,0,11,11,1994,0.0,Mark Fraser,Collingwood,1,325,,Collingwood,Fitzroy,114,103,Collingwood
5.0,5.0,10.0,0,1.0,4.0,0.0,,,,,,,,,,,1,0,11,11,1994,0.0,Jon Hassall,Collingwood,1,209,,Collingwood,Fitzroy,114,103,Collingwood
3.0,2.0,5.0,0,0.0,0.0,0.0,,,,,,,,,,,1,0,11,11,1994,0.0,Brett James,Collingwood,1,46,,Collingwood,Fitzroy,114,103,Collingwood
9.0,4.0,13.0,3,8.0,0.0,1.0,,,,,,,,,,,1,0,11,11,1994,1.0,Jason McCartney,Collingwood,1,11,,Collingwood,Fitzroy,114,103,Collingwood
