Kicks,Handballs,Disposals,Goals,Marks,Tackles,Hit.Outs,Clearances,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,Goal.Assists,Inside.50s,Rebounds,One.Percenters,Clangers,Is_Win,Is_Loss,Margin,Abs_Margin,Season,Brownlow.Votes,Player_Name,Playing.for,Round_num,ID,Exp_Votes,Home.team,Away.team,Home.score,Away.score,Team
6.0,5.0,11.0,0,2.0,2.0,0.0,0.0,7.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1,0,18,18,2006,0.0,Michael Braun,West Coast,1,1058,,West Coast,St Kilda,84,66,West Coast
3.0,8.0,11.0,0,0.0,3.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,1,0,18,18,2006,0.0,Daniel Chick,West Coast,1,649,,West Coast,St Kilda,84,66,West Coast
18.0,9.0,27.0,1,4.0,1.0,0.0,4.0,10.0,19.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1,0,18,18,2006,0.0,Ben Cousins,West Coast,1,1051,,West Coast,St Kilda,84,66,West Coast
14.0,12.0,26.0,2,8.0,3.0,24.0,6.0,11.0,15.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,1,0,18,18,2006,2.0,Dean Cox,West Coast,1,1079,,West Coast,St Kilda,84,66,West Coast
15.0,4.0,19.0,2,6.0,1.0,0.0,1.0,2.0,18.0,0.0,2.0,1.0,8.0,1.0,0.0,3.0,1,0,18,18,2006,0.0,Andrew Embley,West Coast,1,1065,,West Coast,St Kilda,84,66,West Coast
10.0,15.0,25.0,0,6.0,0.0,0.0,5.0,8.0,16.0,2.0,1.0,0.0,3.0,0.0,3.0,4.0,1,0,18,18,2006,0.0,Chad Fletcher,West Coast,1,1067,,West Coast,St Kilda,84,66,West Coast
2.0,7.0,9.0,0,4.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,1,0,18,18,2006,0.0,Darren Glass,West Coast,1,1068,,West Coast,St Kilda,84,66,West Coast
3.0,5.0,8.0,0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,0,18,18,2006,0.0,Jaymie Graham,West Coast,1,4074,,West Coast,St Kilda,84,66,West Coast
7.0,2.0,9.0,0,7.0,1.0,0.0,0.0,2.0,7.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,1,0,18,18,2006,0.0,Ashley Hansen,West Coast,1,3985,,West Coast,St Kilda,84,66,West Coast
11.0,11.0,22.0,0,8.0,2.0,0.0,0.0,8.0,14.0,3.0,0.0,0.0,2.0,4.0,1.0,2.0,1,0,18,18,2006,0.0,Adam Hunter,West Coast,1,1072,,West Coast,St Kilda,84,66,West Coast
9.0,14.0,23.0,0,3.0,6.0,0.0,1.0,11.0,13.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1,0,18,18,2006,0.0,Rowan Jones,West Coast,1,1064,,West Coast,St Kilda,84,66,West Coast
