Kicks,Handballs,Disposals,Goals,Marks,Tackles,Hit.Outs,Clearances,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,Goal.Assists,Inside.50s,Rebounds,One.Percenters,Clangers,Is_Win,Is_Loss,Margin,Abs_Margin,Season,Brownlow.Votes,Player_Name,Playing.for,Round_num,ID,Exp_Votes,Home.team,Away.team,Home.score,Away.score,Team
19.0,5.0,24.0,0,6.0,0.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Alastair Clarkson,Melbourne,1,720,,Melbourne,Geelong,56,183,Melbourne
3.0,2.0,5.0,0,0.0,1.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,David Cockatoo-Collins,Melbourne,1,718,,Melbourne,Geelong,56,183,Melbourne
5.0,1.0,6.0,0,3.0,1.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Don Cockatoo-Collins,Melbourne,1,719,,Melbourne,Geelong,56,183,Melbourne
8.0,1.0,9.0,4,4.0,1.0,7.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Greg Doyle,Melbourne,1,715,,Melbourne,Geelong,56,183,Melbourne
4.0,3.0,7.0,0,3.0,0.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Damien Gaspar,Melbourne,1,712,,Melbourne,Geelong,56,183,Melbourne
5.0,0.0,5.0,0,1.0,2.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,David Grant,Melbourne,1,716,,Melbourne,Geelong,56,183,Melbourne
5.0,3.0,8.0,1,2.0,1.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Jeff Hilton,Melbourne,1,696,,Melbourne,Geelong,56,183,Melbourne
16.0,5.0,21.0,0,4.0,1.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Paul Hopgood,Melbourne,1,711,,Melbourne,Geelong,56,183,Melbourne
2.0,2.0,4.0,0,0.0,0.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Anthony Ingerson,Melbourne,1,25,,Melbourne,Geelong,56,183,Melbourne
7.0,5.0,12.0,1,2.0,2.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Darren Kowal,Melbourne,1,701,,Melbourne,Geelong,56,183,Melbourne
6.0,13.0,19.0,0,5.0,2.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Brett Lovett,Melbourne,1,706,,Melbourne,Geelong,56,183,Melbourne
17.0,4.0,21.0,0,5.0,1.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Glenn Lovett,Melbourne,1,692,,Melbourne,Geelong,56,183,Melbourne
8.0,2.0,10.0,1,4.0,1.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Garry Lyon,Melbourne,1,695,,Melbourne,Geelong,56,183,Melbourne
4.0,2.0,6.0,0,4.0,0.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,David Neitz,Melbourne,1,689,,Melbourne,Geelong,56,183,Melbourne
6.0,3.0,9.0,0,2.0,2.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Andrew Obst,Melbourne,1,704,,Melbourne,Geelong,56,183,Melbourne
7.0,5.0,12.0,0,4.0,2.0,1.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Paul Prymke,Melbourne,1,687,,Melbourne,Geelong,56,183,Melbourne
7.0,6.0,13.0,0,3.0,2.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Clay Sampson,Melbourne,1,55,,Melbourne,Geelong,56,183,Melbourne
5.0,4.0,9.0,0,1.0,0.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Marcus Seecamp,Melbourne,1,698,,Melbourne,Geelong,56,183,Melbourne
10.0,4.0,14.0,0,3.0,0.0,7.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Jim Stynes,Melbourne,1,702,,Melbourne,Geelong,56,183,Melbourne
6.0,2.0,8.0,1,4.0,1.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Craig Turley,Melbourne,1,717,,Melbourne,Geelong,56,183,Melbourne
8.0,0.0,8.0,0,2.0,0.0,0.0,,,,,,,,,,,0,1,-127,127,1996,0.0,Adem Yze,Melbourne,1,714,,Melbourne,Geelong,56,183,Melbourne
17.0,1.0,18.0,9,7.0,1.0,0.0,,,,,,,,,,,1,0,127,127,1996,3.0,Gary Ablett,Geelong,1,567,,Melbourne,Geelong,56,183,Geelong
4.0,9.0,13.0,0,4.0,2.0,18.0,,,,,,,,,,,1,0,127,127,1996,0.0,John Barnes,Geelong,1,360,,Melbourne,Geelong,56,183,Geelong
7.0,1.0,8.0,1,4.0,3.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Shayne Breuer,Geelong,1,569,,Melbourne,Geelong,56,183,Geelong
9.0,5.0,14.0,1,4.0,0.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Ronnie Burns,Geelong,1,585,,Melbourne,Geelong,56,183,Geelong
13.0,7.0,20.0,0,3.0,3.0,1.0,,,,,,,,,,,1,0,127,127,1996,0.0,Leigh Colbert,Geelong,1,557,,Melbourne,Geelong,56,183,Geelong
20.0,10.0,30.0,1,7.0,2.0,0.0,,,,,,,,,,,1,0,127,127,1996,2.0,Paul Couch,Geelong,1,565,,Melbourne,Geelong,56,183,Geelong
5.0,0.0,5.0,0,1.0,1.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Ben Graham,Geelong,1,556,,Melbourne,Geelong,56,183,Geelong
9.0,2.0,11.0,1,8.0,1.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Derek Hall,Geelong,1,576,,Melbourne,Geelong,56,183,Geelong
12.0,9.0,21.0,2,3.0,4.0,0.0,,,,,,,,,,,1,0,127,127,1996,1.0,Garry Hocking,Geelong,1,577,,Melbourne,Geelong,56,183,Geelong
5.0,5.0,10.0,0,2.0,4.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Paul Lynch,Geelong,1,570,,Melbourne,Geelong,56,183,Geelong
5.0,9.0,14.0,0,1.0,2.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Michael Mansfield,Geelong,1,198,,Melbourne,Geelong,56,183,Geelong
11.0,3.0,14.0,0,1.0,1.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Tim McGrath,Geelong,1,558,,Melbourne,Geelong,56,183,Geelong
7.0,4.0,11.0,3,3.0,1.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Martin McKinnon,Geelong,1,6,,Melbourne,Geelong,56,183,Geelong
7.0,2.0,9.0,1,7.0,0.0,2.0,,,,,,,,,,,1,0,127,127,1996,0.0,David Mensch,Geelong,1,566,,Melbourne,Geelong,56,183,Geelong
18.0,15.0,33.0,1,4.0,1.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Liam Pickering,Geelong,1,561,,Melbourne,Geelong,56,183,Geelong
17.0,12.0,29.0,3,8.0,0.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Peter Riccardi,Geelong,1,560,,Melbourne,Geelong,56,183,Geelong
13.0,4.0,17.0,1,1.0,1.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Brenton Sanderson,Geelong,1,562,,Melbourne,Geelong,56,183,Geelong
9.0,1.0,10.0,3,4.0,0.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Jason Snell,Geelong,1,586,,Melbourne,Geelong,56,183,Geelong
2.0,1.0,3.0,0,1.0,1.0,1.0,,,,,,,,,,,1,0,127,127,1996,0.0,Barry Stoneham,Geelong,1,584,,Melbourne,Geelong,56,183,Geelong
9.0,8.0,17.0,0,6.0,1.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Grant Tanner,Geelong,1,572,,Melbourne,Geelong,56,183,Geelong
7.0,4.0,11.0,0,2.0,3.0,0.0,,,,,,,,,,,1,0,127,127,1996,0.0,Leigh Tudor,Geelong,1,579,,Melbourne,Geelong,56,183,Geelong
9.0,3.0,12.0,1,2.0,1.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Chris Bond,Richmond,1,525,,Richmond,Essendon,104,122,Richmond
6.0,3.0,9.0,0,3.0,1.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,David Bourke,Richmond,1,876,,Richmond,Essendon,104,122,Richmond
9.0,1.0,10.0,0,3.0,1.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Nathan Bower,Richmond,1,875,,Richmond,Essendon,104,122,Richmond
19.0,6.0,25.0,1,7.0,4.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Paul Broderick,Richmond,1,872,,Richmond,Essendon,104,122,Richmond
3.0,0.0,3.0,0,3.0,0.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Paul Bulluss,Richmond,1,879,,Richmond,Essendon,104,122,Richmond
13.0,2.0,15.0,1,9.0,0.0,5.0,,,,,,,,,,,0,1,-18,18,1996,1.0,Justin Charles,Richmond,1,877,,Richmond,Essendon,104,122,Richmond
14.0,1.0,15.0,1,5.0,3.0,1.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Nick Daffy,Richmond,1,873,,Richmond,Essendon,104,122,Richmond
5.0,4.0,9.0,1,3.0,0.0,9.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Greg Dear,Richmond,1,871,,Richmond,Essendon,104,122,Richmond
4.0,1.0,5.0,1,1.0,2.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Stuart Edwards,Richmond,1,860,,Richmond,Essendon,104,122,Richmond
8.0,2.0,10.0,2,6.0,1.0,1.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Brendon Gale,Richmond,1,868,,Richmond,Essendon,104,122,Richmond
9.0,11.0,20.0,0,2.0,0.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Michael Gale,Richmond,1,863,,Richmond,Essendon,104,122,Richmond
6.0,6.0,12.0,0,3.0,6.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Duncan Kellaway,Richmond,1,861,,Richmond,Essendon,104,122,Richmond
8.0,5.0,13.0,0,4.0,5.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Matthew Knights,Richmond,1,865,,Richmond,Essendon,104,122,Richmond
12.0,7.0,19.0,0,2.0,3.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Mark Merenda,Richmond,1,866,,Richmond,Essendon,104,122,Richmond
15.0,5.0,20.0,1,3.0,2.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Chris Naish,Richmond,1,840,,Richmond,Essendon,104,122,Richmond
4.0,0.0,4.0,0,1.0,0.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Mark Neeld,Richmond,1,880,,Richmond,Essendon,104,122,Richmond
8.0,3.0,11.0,0,2.0,3.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Ashley Prescott,Richmond,1,532,,Richmond,Essendon,104,122,Richmond
16.0,4.0,20.0,6,10.0,0.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Matthew Richardson,Richmond,1,870,,Richmond,Essendon,104,122,Richmond
5.0,0.0,5.0,0,2.0,2.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Matthew Rogers,Richmond,1,864,,Richmond,Essendon,104,122,Richmond
2.0,0.0,2.0,0,0.0,0.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Chris Sullivan,Richmond,1,878,,Richmond,Essendon,104,122,Richmond
17.0,5.0,22.0,0,6.0,3.0,0.0,,,,,,,,,,,0,1,-18,18,1996,0.0,Jamie Tape,Richmond,1,263,,Richmond,Essendon,104,122,Richmond
3.0,5.0,8.0,2,3.0,0.0,9.0,,,,,,,,,,,1,0,18,18,1996,0.0,Steven Alessio,Essendon,1,307,,Richmond,Essendon,104,122,Essendon
5.0,4.0,9.0,0,1.0,2.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Peter Berbakov,Essendon,1,338,,Richmond,Essendon,104,122,Essendon
7.0,3.0,10.0,0,0.0,1.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,David Calthorpe,Essendon,1,329,,Richmond,Essendon,104,122,Essendon
9.0,2.0,11.0,6,5.0,1.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Scott Cummings,Essendon,1,315,,Richmond,Essendon,104,122,Essendon
13.0,6.0,19.0,0,4.0,4.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Chris Daniher,Essendon,1,306,,Richmond,Essendon,104,122,Essendon
7.0,7.0,14.0,0,0.0,2.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Sean Denham,Essendon,1,319,,Richmond,Essendon,104,122,Essendon
13.0,4.0,17.0,0,4.0,2.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Ben Doolan,Essendon,1,335,,Richmond,Essendon,104,122,Essendon
5.0,2.0,7.0,0,4.0,0.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Dustin Fletcher,Essendon,1,304,,Richmond,Essendon,104,122,Essendon
15.0,7.0,22.0,0,6.0,2.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Damien Hardwick,Essendon,1,324,,Richmond,Essendon,104,122,Essendon
15.0,5.0,20.0,0,8.0,1.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Mark Harvey,Essendon,1,321,,Richmond,Essendon,104,122,Essendon
1.0,5.0,6.0,0,0.0,0.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Paul Hills,Essendon,1,332,,Richmond,Essendon,104,122,Essendon
9.0,7.0,16.0,1,11.0,1.0,0.0,,,,,,,,,,,1,0,18,18,1996,2.0,James Hird,Essendon,1,312,,Richmond,Essendon,104,122,Essendon
7.0,4.0,11.0,1,1.0,2.0,0.0,,,,,,,,,,,1,0,18,18,1996,0.0,Michael Long,Essendon,1,313,,Richmond,Essendon,104,122,Essendon
21.0,9.0,30.0,1,3.0,1.0,0.0,,,,,,,,,,,1,0,18,18,1996,3.0,Joe Misiti,Essendon,1,316,,Richmond,Essendon,104,122,Essendon
