Kicks,Handballs,Disposals,Goals,Marks,Tackles,Hit.Outs,Clearances,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,Goal.Assists,Inside.50s,Rebounds,One.Percenters,Clangers,Is_Win,Is_Loss,Margin,Abs_Margin,Season,Brownlow.Votes,Player_Name,Playing.for,Round_num,ID,Exp_Votes,Home.team,Away.team,Home.score,Away.score,Team
10.0,5.0,15.0,1,1.0,1.0,0.0,4.0,,,,,,7.0,0.0,,0.0,1,0,2,2,1998,0.0,Winston Abraham,North Melbourne,1,485,,North Melbourne,West Coast,103,101,North Melbourne
6.0,7.0,13.0,0,2.0,0.0,0.0,2.0,,,,,,1.0,2.0,,0.0,1,0,2,2,1998,0.0,Brady Anderson,North Melbourne,1,793,,North Melbourne,West Coast,103,101,North Melbourne
18.0,3.0,21.0,1,5.0,0.0,1.0,1.0,,,,,,2.0,4.0,,1.0,1,0,2,2,1998,2.0,Glenn Archer,North Melbourne,1,777,,North Melbourne,West Coast,103,101,North Melbourne
18.0,6.0,24.0,1,2.0,0.0,0.0,5.0,,,,,,8.0,1.0,,0.0,1,0,2,2,1998,0.0,Peter Bell,North Melbourne,1,486,,North Melbourne,West Coast,103,101,North Melbourne
11.0,8.0,19.0,0,7.0,0.0,0.0,3.0,,,,,,1.0,5.0,,0.0,1,0,2,2,1998,0.0,John Blakey,North Melbourne,1,762,,North Melbourne,West Coast,103,101,North Melbourne
7.0,3.0,10.0,0,3.0,0.0,11.0,2.0,,,,,,2.0,1.0,,0.0,1,0,2,2,1998,0.0,Mathew Capuano,North Melbourne,1,774,,North Melbourne,West Coast,103,101,North Melbourne
14.0,4.0,18.0,1,5.0,1.0,1.0,2.0,,,,,,4.0,0.0,,0.0,1,0,2,2,1998,0.0,Wayne Carey,North Melbourne,1,766,,North Melbourne,West Coast,103,101,North Melbourne
5.0,5.0,10.0,0,2.0,2.0,0.0,0.0,,,,,,2.0,0.0,,0.0,1,0,2,2,1998,0.0,Glenn Freeborn,North Melbourne,1,273,,North Melbourne,West Coast,103,101,North Melbourne
8.0,3.0,11.0,2,2.0,0.0,0.0,2.0,,,,,,1.0,0.0,,1.0,1,0,2,2,1998,0.0,Shannon Grant,North Melbourne,1,794,,North Melbourne,West Coast,103,101,North Melbourne
3.0,1.0,4.0,1,2.0,1.0,0.0,0.0,,,,,,0.0,0.0,,0.0,1,0,2,2,1998,0.0,Chris Groom,North Melbourne,1,487,,North Melbourne,West Coast,103,101,North Melbourne
0.0,2.0,2.0,0,0.0,1.0,4.0,1.0,,,,,,0.0,0.0,,0.0,1,0,2,2,1998,0.0,Evan Hewitt,North Melbourne,1,86,,North Melbourne,West Coast,103,101,North Melbourne
18.0,0.0,18.0,0,1.0,1.0,0.0,2.0,,,,,,4.0,5.0,,0.0,1,0,2,2,1998,0.0,David King,North Melbourne,1,759,,North Melbourne,West Coast,103,101,North Melbourne
5.0,5.0,10.0,0,3.0,2.0,1.0,0.0,,,,,,0.0,1.0,,0.0,1,0,2,2,1998,0.0,Mick Martyn,North Melbourne,1,757,,North Melbourne,West Coast,103,101,North Melbourne
6.0,6.0,12.0,0,1.0,1.0,2.0,0.0,,,,,,2.0,2.0,,1.0,1,0,2,2,1998,0.0,Jason McCartney,North Melbourne,1,11,,North Melbourne,West Coast,103,101,North Melbourne
6.0,0.0,6.0,0,1.0,0.0,0.0,2.0,,,,,,1.0,2.0,,0.0,1,0,2,2,1998,0.0,Byron Pickett,North Melbourne,1,791,,North Melbourne,West Coast,103,101,North Melbourne
11.0,5.0,16.0,1,1.0,1.0,0.0,3.0,,,,,,3.0,1.0,,0.0,1,0,2,2,1998,0.0,Martin Pike,North Melbourne,1,373,,North Melbourne,West Coast,103,101,North Melbourne
6.0,5.0,11.0,0,2.0,1.0,0.0,5.0,,,,,,1.0,0.0,,0.0,1,0,2,2,1998,0.0,Anthony Rock,North Melbourne,1,674,,North Melbourne,West Coast,103,101,North Melbourne
8.0,4.0,12.0,0,5.0,0.0,0.0,1.0,,,,,,2.0,1.0,,0.0,1,0,2,2,1998,0.0,Robert Scott,North Melbourne,1,768,,North Melbourne,West Coast,103,101,North Melbourne
