Kicks,Handballs,Disposals,Goals,Marks,Tackles,Hit.Outs,Clearances,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,Goal.Assists,Inside.50s,Rebounds,One.Percenters,Clangers,Is_Win,Is_Loss,Margin,Abs_Margin,Season,Brownlow.Votes,Player_Name,Playing.for,Round_num,ID,Exp_Votes,Home.team,Away.team,Home.score,Away.score,Team
9.0,4.0,13.0,0,4.0,1.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Brett Allison,North Melbourne,1,770,,North Melbourne,Adelaide,79,76,North Melbourne
15.0,7.0,22.0,1,5.0,1.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Matt Armstrong,North Melbourne,1,763,,North Melbourne,Adelaide,79,76,North Melbourne
11.0,2.0,13.0,0,3.0,1.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,John Blakey,North Melbourne,1,762,,North Melbourne,Adelaide,79,76,North Melbourne
6.0,1.0,7.0,0,0.0,0.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Warren Campbell,North Melbourne,1,773,,North Melbourne,Adelaide,79,76,North Melbourne
5.0,0.0,5.0,0,3.0,1.0,3.0,,,,,,,,,,,1,0,3,3,1995,0.0,Mathew Capuano,North Melbourne,1,774,,North Melbourne,Adelaide,79,76,North Melbourne
11.0,6.0,17.0,2,7.0,1.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Wayne Carey,North Melbourne,1,766,,North Melbourne,Adelaide,79,76,North Melbourne
2.0,1.0,3.0,0,1.0,0.0,2.0,,,,,,,,,,,1,0,3,3,1995,0.0,Alex Ishchenko,North Melbourne,1,771,,North Melbourne,Adelaide,79,76,North Melbourne
10.0,4.0,14.0,0,3.0,0.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,David King,North Melbourne,1,759,,North Melbourne,Adelaide,79,76,North Melbourne
9.0,3.0,12.0,0,3.0,1.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Dani Laidley,North Melbourne,1,756,,North Melbourne,Adelaide,79,76,North Melbourne
6.0,2.0,8.0,2,4.0,0.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,John Longmire,North Melbourne,1,760,,North Melbourne,Adelaide,79,76,North Melbourne
5.0,8.0,13.0,0,5.0,0.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Mick Martyn,North Melbourne,1,757,,North Melbourne,Adelaide,79,76,North Melbourne
10.0,5.0,15.0,0,5.0,0.0,4.0,,,,,,,,,,,1,0,3,3,1995,0.0,Corey McKernan,North Melbourne,1,775,,North Melbourne,Adelaide,79,76,North Melbourne
13.0,4.0,17.0,3,2.0,2.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Trent Nichols,North Melbourne,1,765,,North Melbourne,Adelaide,79,76,North Melbourne
7.0,2.0,9.0,0,2.0,0.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Keenan Reynolds,North Melbourne,1,769,,North Melbourne,Adelaide,79,76,North Melbourne
5.0,6.0,11.0,1,2.0,0.0,1.0,,,,,,,,,,,1,0,3,3,1995,0.0,Mark Roberts,North Melbourne,1,767,,North Melbourne,Adelaide,79,76,North Melbourne
6.0,4.0,10.0,2,1.0,3.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Anthony Rock,North Melbourne,1,674,,North Melbourne,Adelaide,79,76,North Melbourne
23.0,2.0,25.0,0,2.0,1.0,0.0,,,,,,,,,,,1,0,3,3,1995,3.0,Wayne Schwass,North Melbourne,1,764,,North Melbourne,Adelaide,79,76,North Melbourne
12.0,6.0,18.0,0,2.0,0.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Robert Scott,North Melbourne,1,768,,North Melbourne,Adelaide,79,76,North Melbourne
9.0,8.0,17.0,0,3.0,1.0,1.0,,,,,,,,,,,1,0,3,3,1995,0.0,Craig Sholl,North Melbourne,1,761,,North Melbourne,Adelaide,79,76,North Melbourne
8.0,3.0,11.0,0,0.0,1.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Ross Smith,North Melbourne,1,758,,North Melbourne,Adelaide,79,76,North Melbourne
18.0,7.0,25.0,0,2.0,2.0,0.0,,,,,,,,,,,1,0,3,3,1995,0.0,Anthony Stevens,North Melbourne,1,772,,North Melbourne,Adelaide,79,76,North Melbourne
5.0,3.0,8.0,0,0.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Mark Bickley,Adelaide,1,12,,North Melbourne,Adelaide,79,76,Adelaide
14.0,4.0,18.0,1,3.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,David Brown,Adelaide,1,15,,North Melbourne,Adelaide,79,76,Adelaide
6.0,1.0,7.0,0,1.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Brett Chalmers,Adelaide,1,2,,North Melbourne,Adelaide,79,76,Adelaide
18.0,10.0,28.0,1,5.0,2.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Matthew Connell,Adelaide,1,19,,North Melbourne,Adelaide,79,76,Adelaide
6.0,6.0,12.0,0,4.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Tony Hall,Adelaide,1,13,,North Melbourne,Adelaide,79,76,Adelaide
7.0,2.0,9.0,0,1.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Rod Jameson,Adelaide,1,3,,North Melbourne,Adelaide,79,76,Adelaide
8.0,5.0,13.0,2,3.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Andrew Jarman,Adelaide,1,8,,North Melbourne,Adelaide,79,76,Adelaide
8.0,2.0,10.0,0,1.0,0.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Matthew Kluzek,Adelaide,1,7,,North Melbourne,Adelaide,79,76,Adelaide
17.0,5.0,22.0,0,3.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Scott Lee,Adelaide,1,1,,North Melbourne,Adelaide,79,76,Adelaide
8.0,5.0,13.0,0,2.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Jason McCartney,Adelaide,1,11,,North Melbourne,Adelaide,79,76,Adelaide
15.0,17.0,32.0,0,5.0,2.0,0.0,,,,,,,,,,,0,1,-3,3,1995,2.0,Chris McDermott,Adelaide,1,17,,North Melbourne,Adelaide,79,76,Adelaide
18.0,7.0,25.0,0,0.0,0.0,0.0,,,,,,,,,,,0,1,-3,3,1995,1.0,Tony McGuinness,Adelaide,1,18,,North Melbourne,Adelaide,79,76,Adelaide
6.0,12.0,18.0,0,5.0,1.0,1.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Martin McKinnon,Adelaide,1,6,,North Melbourne,Adelaide,79,76,Adelaide
3.0,4.0,7.0,0,1.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Tony Modra,Adelaide,1,14,,North Melbourne,Adelaide,79,76,Adelaide
5.0,7.0,12.0,0,0.0,0.0,8.0,,,,,,,,,,,0,1,-3,3,1995,0.0,David Pittman,Adelaide,1,20,,North Melbourne,Adelaide,79,76,Adelaide
0.0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Matthew Powell,Adelaide,1,21,,North Melbourne,Adelaide,79,76,Adelaide
10.0,10.0,20.0,2,6.0,1.0,5.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Shaun Rehn,Adelaide,1,16,,North Melbourne,Adelaide,79,76,Adelaide
17.0,8.0,25.0,0,7.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Mark Ricciuto,Adelaide,1,4,,North Melbourne,Adelaide,79,76,Adelaide
7.0,6.0,13.0,2,5.0,1.0,1.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Nigel Smart,Adelaide,1,5,,North Melbourne,Adelaide,79,76,Adelaide
13.0,7.0,20.0,0,1.0,2.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Simon Tregenza,Adelaide,1,9,,North Melbourne,Adelaide,79,76,Adelaide
8.0,2.0,10.0,2,4.0,1.0,0.0,,,,,,,,,,,0,1,-3,3,1995,0.0,Sean Wellman,Adelaide,1,10,,North Melbourne,Adelaide,79,76,Adelaide
6.0,2.0,8.0,0,2.0,1.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Andrew Collins,Hawthorn,1,625,,Hawthorn,Brisbane Bears,127,70,Hawthorn
13.0,2.0,15.0,1,2.0,2.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Anthony Condon,Hawthorn,1,635,,Hawthorn,Brisbane Bears,127,70,Hawthorn
15.0,6.0,21.0,0,2.0,1.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Paul Cooper,Hawthorn,1,627,,Hawthorn,Brisbane Bears,127,70,Hawthorn
15.0,12.0,27.0,3,11.0,3.0,0.0,,,,,,,,,,,1,0,57,57,1995,3.0,Shane Crawford,Hawthorn,1,633,,Hawthorn,Brisbane Bears,127,70,Hawthorn
9.0,6.0,15.0,0,2.0,2.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Scott Crow,Hawthorn,1,245,,Hawthorn,Brisbane Bears,127,70,Hawthorn
11.0,1.0,12.0,6,7.0,4.0,0.0,,,,,,,,,,,1,0,57,57,1995,2.0,Jason Dunstall,Hawthorn,1,632,,Hawthorn,Brisbane Bears,127,70,Hawthorn
4.0,2.0,6.0,1,3.0,0.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Mark Graham,Hawthorn,1,628,,Hawthorn,Brisbane Bears,127,70,Hawthorn
13.0,8.0,21.0,1,8.0,0.0,4.0,,,,,,,,,,,1,0,57,57,1995,0.0,Nick Holland,Hawthorn,1,637,,Hawthorn,Brisbane Bears,127,70,Hawthorn
11.0,2.0,13.0,3,5.0,1.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Paul Hudson,Hawthorn,1,451,,Hawthorn,Brisbane Bears,127,70,Hawthorn
14.0,6.0,20.0,0,2.0,5.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Darren Jarman,Hawthorn,1,36,,Hawthorn,Brisbane Bears,127,70,Hawthorn
7.0,1.0,8.0,0,2.0,1.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Ray Jencke,Hawthorn,1,629,,Hawthorn,Brisbane Bears,127,70,Hawthorn
17.0,1.0,18.0,0,6.0,0.0,13.0,,,,,,,,,,,1,0,57,57,1995,0.0,Stephen Lawrence,Hawthorn,1,634,,Hawthorn,Brisbane Bears,127,70,Hawthorn
5.0,4.0,9.0,0,1.0,1.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Scott Maginness,Hawthorn,1,626,,Hawthorn,Brisbane Bears,127,70,Hawthorn
5.0,8.0,13.0,1,1.0,1.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Luke McCabe,Hawthorn,1,638,,Hawthorn,Brisbane Bears,127,70,Hawthorn
22.0,8.0,30.0,0,9.0,5.0,0.0,,,,,,,,,,,1,0,57,57,1995,1.0,Alex McDonald,Hawthorn,1,243,,Hawthorn,Brisbane Bears,127,70,Hawthorn
5.0,1.0,6.0,2,3.0,1.0,1.0,,,,,,,,,,,1,0,57,57,1995,0.0,Simon Minton-Connell,Hawthorn,1,453,,Hawthorn,Brisbane Bears,127,70,Hawthorn
10.0,3.0,13.0,2,0.0,2.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,John Platten,Hawthorn,1,636,,Hawthorn,Brisbane Bears,127,70,Hawthorn
14.0,8.0,22.0,0,6.0,2.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Darrin Pritchard,Hawthorn,1,630,,Hawthorn,Brisbane Bears,127,70,Hawthorn
6.0,7.0,13.0,0,5.0,0.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Jonathon Robran,Hawthorn,1,361,,Hawthorn,Brisbane Bears,127,70,Hawthorn
0.0,2.0,2.0,0,0.0,0.0,0.0,,,,,,,,,,,1,0,57,57,1995,0.0,Rayden Tallis,Hawthorn,1,631,,Hawthorn,Brisbane Bears,127,70,Hawthorn
12.0,8.0,20.0,0,5.0,1.0,1.0,,,,,,,,,,,1,0,57,57,1995,0.0,Jason Taylor,Hawthorn,1,254,,Hawthorn,Brisbane Bears,127,70,Hawthorn
9.0,8.0,17.0,0,1.0,2.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Marcus Ashcroft,Brisbane Lions,1,110,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
7.0,9.0,16.0,0,3.0,1.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Andrew Bews,Brisbane Lions,1,94,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
5.0,4.0,9.0,0,1.0,1.0,10.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Damian Bourke,Brisbane Lions,1,109,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
9.0,2.0,11.0,0,1.0,0.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Richard Champion,Brisbane Lions,1,95,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
3.0,3.0,6.0,0,2.0,0.0,6.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Matthew Clarke,Brisbane Lions,1,78,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
13.0,12.0,25.0,1,0.0,2.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Adrian Fletcher,Brisbane Lions,1,101,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
14.0,3.0,17.0,1,2.0,0.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Andrew Gowers,Brisbane Lions,1,96,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
9.0,2.0,11.0,0,2.0,0.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Shane Hamilton,Brisbane Lions,1,112,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
10.0,5.0,15.0,0,3.0,0.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Shaun Hart,Brisbane Lions,1,111,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
6.0,6.0,12.0,0,2.0,2.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Nigel Lappin,Brisbane Lions,1,100,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
9.0,5.0,14.0,0,2.0,2.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Justin Leppitsch,Brisbane Lions,1,98,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
6.0,5.0,11.0,2,5.0,1.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Alastair Lynch,Brisbane Lions,1,104,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
6.0,6.0,12.0,0,1.0,1.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Ross Lyon,Brisbane Lions,1,103,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
13.0,5.0,18.0,1,3.0,1.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Gilbert McAdam,Brisbane Lions,1,113,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
9.0,8.0,17.0,1,2.0,3.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Scott McIvor,Brisbane Lions,1,108,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
11.0,4.0,15.0,0,1.0,2.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Michael McLean,Brisbane Lions,1,99,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
9.0,6.0,15.0,2,2.0,1.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Craig McRae,Brisbane Lions,1,106,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
7.0,0.0,7.0,3,2.0,0.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Roger Merrett,Brisbane Lions,1,107,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
4.0,8.0,12.0,0,2.0,1.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Chris Scott,Brisbane Lions,1,97,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
5.0,9.0,14.0,0,4.0,1.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Craig Starcevich,Brisbane Lions,1,105,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
13.0,13.0,26.0,0,4.0,0.0,0.0,,,,,,,,,,,0,1,-57,57,1995,0.0,Michael Voss,Brisbane Lions,1,102,,Hawthorn,Brisbane Bears,127,70,Brisbane Lions
19.0,13.0,32.0,0,4.0,2.0,1.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Simon Atkins,Fitzroy,1,376,,Fitzroy,Essendon,38,112,Fitzroy
16.0,3.0,19.0,1,5.0,1.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Jason Baldwin,Fitzroy,1,377,,Fitzroy,Essendon,38,112,Fitzroy
3.0,1.0,4.0,0,1.0,1.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,John Barker,Fitzroy,1,387,,Fitzroy,Essendon,38,112,Fitzroy
4.0,6.0,10.0,0,2.0,2.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Frank Bizzotto,Fitzroy,1,372,,Fitzroy,Essendon,38,112,Fitzroy
17.0,18.0,35.0,1,4.0,5.0,1.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Brad Boyd,Fitzroy,1,374,,Fitzroy,Essendon,38,112,Fitzroy
5.0,5.0,10.0,0,0.0,4.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Brett Chandler,Fitzroy,1,388,,Fitzroy,Essendon,38,112,Fitzroy
7.0,6.0,13.0,0,6.0,2.0,9.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Brett Cook,Fitzroy,1,383,,Fitzroy,Essendon,38,112,Fitzroy
4.0,1.0,5.0,2,1.0,0.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Trent Cummings,Fitzroy,1,375,,Fitzroy,Essendon,38,112,Fitzroy
13.0,2.0,15.0,0,8.0,0.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Simon Hawking,Fitzroy,1,370,,Fitzroy,Essendon,38,112,Fitzroy
9.0,8.0,17.0,0,2.0,0.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Doug Hawkins,Fitzroy,1,380,,Fitzroy,Essendon,38,112,Fitzroy
2.0,1.0,3.0,0,1.0,1.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Jeff Hogg,Fitzroy,1,381,,Fitzroy,Essendon,38,112,Fitzroy
8.0,4.0,12.0,0,3.0,2.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Chris Johnson,Fitzroy,1,385,,Fitzroy,Essendon,38,112,Fitzroy
7.0,5.0,12.0,2,0.0,4.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Wayne Lamb,Fitzroy,1,384,,Fitzroy,Essendon,38,112,Fitzroy
3.0,2.0,5.0,0,2.0,0.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Matthew Manfield,Fitzroy,1,386,,Fitzroy,Essendon,38,112,Fitzroy
12.0,6.0,18.0,0,10.0,0.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,John McCarthy,Fitzroy,1,382,,Fitzroy,Essendon,38,112,Fitzroy
8.0,3.0,11.0,0,2.0,1.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Anthony McGregor,Fitzroy,1,378,,Fitzroy,Essendon,38,112,Fitzroy
7.0,2.0,9.0,0,3.0,1.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Jarrod Molloy,Fitzroy,1,295,,Fitzroy,Essendon,38,112,Fitzroy
9.0,8.0,17.0,0,1.0,4.0,1.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Stephen Paxman,Fitzroy,1,379,,Fitzroy,Essendon,38,112,Fitzroy
12.0,13.0,25.0,0,5.0,0.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Martin Pike,Fitzroy,1,373,,Fitzroy,Essendon,38,112,Fitzroy
5.0,7.0,12.0,0,3.0,1.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Rowan Warfe,Fitzroy,1,369,,Fitzroy,Essendon,38,112,Fitzroy
14.0,5.0,19.0,0,6.0,2.0,0.0,,,,,,,,,,,0,1,-74,74,1995,0.0,Mark Zanotti,Fitzroy,1,371,,Fitzroy,Essendon,38,112,Fitzroy
11.0,12.0,23.0,3,10.0,1.0,7.0,,,,,,,,,,,1,0,74,74,1995,2.0,Steven Alessio,Essendon,1,307,,Fitzroy,Essendon,38,112,Essendon
24.0,4.0,28.0,4,2.0,1.0,0.0,,,,,,,,,,,1,0,74,74,1995,0.0,Darren Bewick,Essendon,1,311,,Fitzroy,Essendon,38,112,Essendon
6.0,4.0,10.0,0,2.0,2.0,0.0,,,,,,,,,,,1,0,74,74,1995,0.0,Scott Cummings,Essendon,1,315,,Fitzroy,Essendon,38,112,Essendon
8.0,10.0,18.0,0,4.0,2.0,0.0,,,,,,,,,,,1,0,74,74,1995,0.0,Chris Daniher,Essendon,1,306,,Fitzroy,Essendon,38,112,Essendon
1.0,6.0,7.0,0,3.0,0.0,0.0,,,,,,,,,,,1,0,74,74,1995,0.0,Tim Darcy,Essendon,1,320,,Fitzroy,Essendon,38,112,Essendon
7.0,10.0,17.0,0,3.0,1.0,0.0,,,,,,,,,,,1,0,74,74,1995,0.0,Sean Denham,Essendon,1,319,,Fitzroy,Essendon,38,112,Essendon
6.0,5.0,11.0,0,1.0,1.0,0.0,,,,,,,,,,,1,0,74,74,1995,0.0,Dustin Fletcher,Essendon,1,304,,Fitzroy,Essendon,38,112,Essendon
7.0,1.0,8.0,1,1.0,0.0,0.0,,,,,,,,,,,1,0,74,74,1995,0.0,David Grenvold,Essendon,1,305,,Fitzroy,Essendon,38,112,Essendon
15.0,7.0,22.0,0,2.0,1.0,0.0,,,,,,,,,,,1,0,74,74,1995,0.0,Mark Harvey,Essendon,1,321,,Fitzroy,Essendon,38,112,Essendon
12.0,16.0,28.0,1,13.0,0.0,1.0,,,,,,,,,,,1,0,74,74,1995,0.0,James Hird,Essendon,1,312,,Fitzroy,Essendon,38,112,Essendon
