Kicks,Handballs,Disposals,Goals,Marks,Tackles,Hit.Outs,Clearances,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,Goal.Assists,Inside.50s,Rebounds,One.Percenters,Clangers,Is_Win,Is_Loss,Margin,Abs_Margin,Season,Brownlow.Votes,Player_Name,Playing.for,Round_num,ID,Exp_Votes,Home.team,Away.team,Home.score,Away.score,Team
8.0,3.0,11.0,2,7.0,0.0,2.0,0.0,6.0,6.0,1.0,2.0,,1.0,0.0,1.0,2.0,0,1,-24,24,2002,0.0,Andrew Merrington,Carlton,1,203,,St Kilda,Carlton,89,65,Carlton
11.0,3.0,14.0,1,5.0,5.0,0.0,3.0,6.0,11.0,0.0,1.0,,3.0,2.0,0.0,2.0,0,1,-24,24,2002,0.0,Justin Murphy,Carlton,1,167,,St Kilda,Carlton,89,65,Carlton
9.0,11.0,20.0,1,6.0,2.0,0.0,3.0,6.0,12.0,1.0,1.0,,2.0,1.0,3.0,0.0,0,1,-24,24,2002,0.0,Jim Plunkett,Carlton,1,205,,St Kilda,Carlton,89,65,Carlton
3.0,3.0,6.0,0,4.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,,1.0,1.0,2.0,0.0,0,1,-24,24,2002,0.0,Ian Prendergast,Carlton,1,207,,St Kilda,Carlton,89,65,Carlton
7.0,5.0,12.0,1,1.0,5.0,0.0,6.0,9.0,4.0,0.0,1.0,,2.0,0.0,2.0,0.0,0,1,-24,24,2002,0.0,Brett Ratten,Carlton,1,135,,St Kilda,Carlton,89,65,Carlton
4.0,4.0,8.0,0,4.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,,1.0,0.0,1.0,0.0,0,1,-50,50,2002,0.0,Gary Ablett,Geelong,1,1105,,Geelong,Essendon,76,126,Geelong
8.0,5.0,13.0,0,4.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,,4.0,1.0,1.0,0.0,0,1,-50,50,2002,0.0,Jimmy Bartel,Geelong,1,1106,,Geelong,Essendon,76,126,Geelong
4.0,4.0,8.0,0,2.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,,2.0,0.0,1.0,1.0,0,1,-50,50,2002,0.0,Paul Chapman,Geelong,1,614,,Geelong,Essendon,76,126,Geelong
14.0,15.0,29.0,0,9.0,3.0,0.0,0.0,5.0,23.0,1.0,0.0,,7.0,5.0,0.0,3.0,0,1,-50,50,2002,0.0,David Clarke,Geelong,1,607,,Geelong,Essendon,76,126,Geelong
12.0,12.0,24.0,0,4.0,0.0,0.0,4.0,8.0,16.0,0.0,0.0,,4.0,3.0,2.0,4.0,0,1,-50,50,2002,0.0,Joel Corey,Geelong,1,616,,Geelong,Essendon,76,126,Geelong
12.0,10.0,22.0,1,2.0,1.0,0.0,2.0,9.0,13.0,0.0,0.0,,4.0,0.0,1.0,0.0,0,1,-50,50,2002,0.0,Corey Enright,Geelong,1,621,,Geelong,Essendon,76,126,Geelong
2.0,1.0,3.0,0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,,0.0,2.0,3.0,1.0,0,1,-50,50,2002,0.0,Daniel Foster,Geelong,1,618,,Geelong,Essendon,76,126,Geelong
8.0,6.0,14.0,1,3.0,2.0,5.0,0.0,12.0,2.0,2.0,2.0,,3.0,0.0,5.0,1.0,0,1,-50,50,2002,0.0,Ben Graham,Geelong,1,556,,Geelong,Essendon,76,126,Geelong
10.0,3.0,13.0,1,5.0,1.0,0.0,1.0,6.0,7.0,1.0,1.0,,3.0,2.0,1.0,4.0,0,1,-50,50,2002,0.0,Brent Grgic,Geelong,1,729,,Geelong,Essendon,76,126,Geelong
10.0,6.0,16.0,0,5.0,1.0,0.0,0.0,8.0,8.0,3.0,0.0,,0.0,5.0,2.0,2.0,0,1,-50,50,2002,0.0,Tom Harley,Geelong,1,608,,Geelong,Essendon,76,126,Geelong
3.0,3.0,6.0,0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,,3.0,0.0,0.0,0.0,0,1,-50,50,2002,0.0,David Johnson,Geelong,1,1107,,Geelong,Essendon,76,126,Geelong
12.0,11.0,23.0,0,10.0,3.0,28.0,4.0,11.0,12.0,2.0,1.0,,5.0,3.0,3.0,2.0,0,1,-50,50,2002,0.0,Steven King,Geelong,1,587,,Geelong,Essendon,76,126,Geelong
8.0,3.0,11.0,4,4.0,2.0,0.0,1.0,5.0,7.0,1.0,3.0,,0.0,0.0,1.0,0.0,0,1,-50,50,2002,0.0,Kent Kingsley,Geelong,1,623,,Geelong,Essendon,76,126,Geelong
12.0,9.0,21.0,1,2.0,0.0,0.0,2.0,5.0,14.0,0.0,1.0,,0.0,2.0,0.0,1.0,0,1,-50,50,2002,0.0,Cameron Ling,Geelong,1,617,,Geelong,Essendon,76,126,Geelong
13.0,13.0,26.0,1,5.0,2.0,0.0,4.0,7.0,21.0,0.0,0.0,,4.0,0.0,1.0,4.0,0,1,-50,50,2002,0.0,Aaron Lord,Geelong,1,574,,Geelong,Essendon,76,126,Geelong
12.0,5.0,17.0,0,5.0,2.0,0.0,1.0,2.0,15.0,0.0,0.0,,0.0,2.0,0.0,1.0,0,1,-50,50,2002,0.0,Tim McGrath,Geelong,1,558,,Geelong,Essendon,76,126,Geelong
4.0,4.0,8.0,1,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,0,1,-50,50,2002,0.0,Cameron Mooney,Geelong,1,615,,Geelong,Essendon,76,126,Geelong
3.0,4.0,7.0,0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,0.0,2.0,1.0,1.0,0,1,-50,50,2002,0.0,James Rahilly,Geelong,1,599,,Geelong,Essendon,76,126,Geelong
14.0,6.0,20.0,1,2.0,3.0,0.0,3.0,7.0,13.0,0.0,0.0,,9.0,1.0,2.0,3.0,0,1,-50,50,2002,0.0,Peter Riccardi,Geelong,1,560,,Geelong,Essendon,76,126,Geelong
15.0,7.0,22.0,0,7.0,0.0,0.0,0.0,6.0,16.0,1.0,0.0,,2.0,7.0,2.0,2.0,0,1,-50,50,2002,0.0,Brenton Sanderson,Geelong,1,562,,Geelong,Essendon,76,126,Geelong
6.0,5.0,11.0,0,4.0,1.0,0.0,0.0,4.0,7.0,1.0,0.0,,0.0,4.0,3.0,1.0,0,1,-50,50,2002,0.0,Matthew Scarlett,Geelong,1,604,,Geelong,Essendon,76,126,Geelong
9.0,4.0,13.0,0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,,0.0,7.0,5.0,0.0,0,1,-50,50,2002,0.0,Brad Sholl,Geelong,1,555,,Geelong,Essendon,76,126,Geelong
8.0,6.0,14.0,1,2.0,2.0,0.0,0.0,3.0,11.0,0.0,0.0,,3.0,1.0,2.0,2.0,1,0,50,50,2002,0.0,Paul Barnard,Essendon,1,340,,Geelong,Essendon,76,126,Essendon
12.0,3.0,15.0,1,7.0,4.0,0.0,1.0,5.0,11.0,1.0,0.0,,4.0,3.0,4.0,4.0,1,0,50,50,2002,0.0,Justin Blumfield,Essendon,1,341,,Geelong,Essendon,76,126,Essendon
2.0,4.0,6.0,1,2.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,,1.0,0.0,0.0,0.0,1,0,50,50,2002,0.0,Mark Bolton,Essendon,1,350,,Geelong,Essendon,76,126,Essendon
19.0,8.0,27.0,0,10.0,2.0,1.0,5.0,8.0,19.0,0.0,2.0,,6.0,0.0,2.0,1.0,1,0,50,50,2002,0.0,Blake Caracella,Essendon,1,343,,Geelong,Essendon,76,126,Essendon
12.0,4.0,16.0,0,1.0,1.0,2.0,1.0,6.0,6.0,0.0,0.0,,0.0,7.0,5.0,4.0,1,0,50,50,2002,0.0,Dustin Fletcher,Essendon,1,304,,Geelong,Essendon,76,126,Essendon
