Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Carlton,Marc Murphy,16,15,18,58.1,0,0,1,0,2,83,2011,Round 1,2011-03-24,5147
Carlton,Bryce Gibbs,5,23,24,82.8,0,3,1,0,0,76,2011,Round 1,2011-03-24,5147
Carlton,Mitch Robinson,15,15,22,75.9,1,0,0,1,0,81,2011,Round 1,2011-03-24,5147
Carlton,Kade Simpson,5,24,23,82.1,0,1,0,2,0,88,2011,Round 1,2011-03-24,5147
Carlton,Chris Judd,14,10,19,76.0,0,0,1,2,0,81,2011,Round 1,2011-03-24,5147
Carlton,Heath Scotland,6,18,18,75.0,0,0,0,5,0,85,2011,Round 1,2011-03-24,5147
Carlton,Andrew Carrazzo,7,17,17,70.8,0,0,1,0,0,83,2011,Round 1,2011-03-24,5147
Carlton,Edward Curnow,8,16,17,70.8,0,0,1,2,0,77,2011,Round 1,2011-03-24,5147
Carlton,Jordan Russell,7,15,17,77.3,0,0,0,1,0,85,2011,Round 1,2011-03-24,5147
Carlton,Edward Betts,10,7,11,64.7,0,3,2,0,0,91,2011,Round 1,2011-03-24,5147
Carlton,Robert Warnock,14,3,11,64.7,2,0,1,1,0,88,2011,Round 1,2011-03-24,5147
Carlton,Andrew Walker,5,8,9,56.2,0,1,2,1,0,86,2011,Round 1,2011-03-24,5147
Carlton,Bret Thornton,3,11,11,78.6,1,0,0,3,1,100,2011,Round 1,2011-03-24,5147
Carlton,Jeremy Laidler,7,7,10,76.9,0,0,0,8,0,86,2011,Round 1,2011-03-24,5147
Carlton,Nicholas Duigan,3,10,10,76.9,0,0,0,4,0,89,2011,Round 1,2011-03-24,5147
Carlton,Jeff Gartlett,5,4,3,33.3,1,0,2,2,0,90,2011,Round 1,2011-03-24,5147
Carlton,Dennis Armfield,3,6,7,87.5,0,0,0,2,0,75,2011,Round 1,2011-03-24,5147
Carlton,Simon White,3,3,8,100.0,1,1,0,3,0,94,2011,Round 1,2011-03-24,5147
Carlton,Shaun Hampson,4,3,2,28.6,3,0,3,1,0,90,2011,Round 1,2011-03-24,5147
Carlton,Kane Lucas,3,4,5,71.4,0,0,0,1,0,47,2011,Round 1,2011-03-24,5147
Carlton,Jarrad Waite,2,2,3,75.0,0,0,1,0,0,35,2011,Round 1,2011-03-24,5147
Carlton,Christopher Yarran,3,3,3,75.0,0,0,0,1,0,92,2011,Round 1,2011-03-24,5147
Richmond,Chris Newman,6,11,22,95.7,2,0,0,6,2,92,2011,Round 1,2011-03-24,5147
Richmond,Shaun Grigg,6,16,16,69.6,0,1,0,0,0,81,2011,Round 1,2011-03-24,5147
Richmond,Daniel Jackson,12,10,11,50.0,0,1,1,2,0,75,2011,Round 1,2011-03-24,5147
Richmond,Trent Cotchin,12,9,13,59.1,0,1,0,4,1,82,2011,Round 1,2011-03-24,5147
Richmond,Brett Deledio,4,13,15,78.9,1,0,0,5,0,93,2011,Round 1,2011-03-24,5147
Richmond,Alex Rance,8,12,14,73.7,0,0,0,7,0,100,2011,Round 1,2011-03-24,5147
Richmond,Bachar Houli,3,16,13,72.2,1,0,0,1,0,76,2011,Round 1,2011-03-24,5147
Richmond,Dustin Martin,6,12,14,77.8,0,2,0,0,0,77,2011,Round 1,2011-03-24,5147
Richmond,Shane Edwards,6,9,9,60.0,0,0,0,0,0,82,2011,Round 1,2011-03-24,5147
Richmond,Reece Conca,5,10,12,80.0,0,0,0,1,1,82,2011,Round 1,2011-03-24,5147
Richmond,Angus Graham,7,5,10,76.9,1,1,1,2,0,82,2011,Round 1,2011-03-24,5147
Richmond,Robin Nahas,3,10,9,69.2,0,0,0,2,5,80,2011,Round 1,2011-03-24,5147
Richmond,Jake Batchelor,7,6,9,69.2,0,0,0,6,0,83,2011,Round 1,2011-03-24,5147
Richmond,David Astbury,5,7,10,83.3,0,0,0,3,0,85,2011,Round 1,2011-03-24,5147
Richmond,Jack Riewoldt,8,3,6,54.5,4,0,6,1,0,100,2011,Round 1,2011-03-24,5147
Richmond,Tyrone Vickery,6,4,6,60.0,1,1,0,1,0,83,2011,Round 1,2011-03-24,5147
Richmond,Bradley Helbig,3,6,7,70.0,0,0,0,0,0,81,2011,Round 1,2011-03-24,5147
Richmond,Luke Mcguane,4,4,8,88.9,0,0,0,8,0,94,2011,Round 1,2011-03-24,5147
Richmond,Matthew White,5,4,7,77.8,0,1,0,0,0,93,2011,Round 1,2011-03-24,5147
Richmond,Nathan Foley,3,5,6,75.0,0,0,0,1,1,46,2011,Round 1,2011-03-24,5147
Richmond,Mitch Morton,5,4,5,62.5,2,1,1,2,0,100,2011,Round 1,2011-03-24,5147
Richmond,Daniel Connors,3,4,4,66.7,0,0,0,2,0,33,2011,Round 1,2011-03-24,5147
Geelong,Corey Enright,9,19,26,83.9,0,0,0,3,1,88,2011,Round 1,2011-03-25,5148
Geelong,Matthew Scarlett,11,18,21,77.8,1,0,0,3,1,92,2011,Round 1,2011-03-25,5148
Geelong,James Bartel,12,15,19,70.4,1,0,0,2,0,92,2011,Round 1,2011-03-25,5148
Geelong,James Kelly,11,15,19,73.1,0,0,0,4,0,84,2011,Round 1,2011-03-25,5148
Geelong,Steve Johnson,15,12,16,61.5,0,1,0,4,0,91,2011,Round 1,2011-03-25,5148
Geelong,Harry Taylor,12,15,19,73.1,3,0,0,10,0,92,2011,Round 1,2011-03-25,5148
Geelong,Joel Corey,8,19,17,68.0,0,0,1,2,1,92,2011,Round 1,2011-03-25,5148
Geelong,David Wojcinski,8,14,17,73.9,0,0,0,0,3,80,2011,Round 1,2011-03-25,5148
Geelong,Mathew Stokes,8,15,18,78.3,0,0,1,0,0,95,2011,Round 1,2011-03-25,5148
Geelong,Andrew Mackie,5,19,13,61.9,1,0,0,6,1,80,2011,Round 1,2011-03-25,5148
Geelong,Travis Varcoe,4,16,11,52.4,0,0,1,1,0,83,2011,Round 1,2011-03-25,5148
Geelong,Joshua Hunt,2,14,16,88.9,0,0,0,2,0,77,2011,Round 1,2011-03-25,5148
Geelong,Mitchell Duncan,8,10,13,72.2,2,0,1,3,0,81,2011,Round 1,2011-03-25,5148
Geelong,Taylor Hunt,3,15,14,82.4,0,0,0,2,0,89,2011,Round 1,2011-03-25,5148
Geelong,Brad Ottens,11,4,10,62.5,2,0,1,4,0,82,2011,Round 1,2011-03-25,5148
Geelong,Darren Milburn,3,10,10,71.4,0,0,0,0,0,57,2011,Round 1,2011-03-25,5148
Geelong,Cameron Mooney,9,5,8,57.1,2,1,2,2,0,96,2011,Round 1,2011-03-25,5148
Geelong,Tom Lonergan,5,9,13,92.9,1,0,0,3,0,90,2011,Round 1,2011-03-25,5148
Geelong,Cameron Guthrie,4,9,9,69.2,0,0,0,1,0,74,2011,Round 1,2011-03-25,5148
Geelong,Daniel Menzel,3,8,6,54.5,0,0,0,1,0,92,2011,Round 1,2011-03-25,5148
Geelong,Tom Hawkins,5,7,8,80.0,0,0,0,1,0,75,2011,Round 1,2011-03-25,5148
Geelong,Joel Selwood,2,6,7,100.0,0,0,0,1,0,17,2011,Round 1,2011-03-25,5148
St Kilda,Nick Dal Santo,11,16,17,56.7,0,1,0,0,1,82,2011,Round 1,2011-03-25,5148
St Kilda,Lenny Hayes,14,16,23,79.3,0,1,0,1,0,79,2011,Round 1,2011-03-25,5148
St Kilda,Leigh Montagna,9,16,21,75.0,0,1,0,1,1,86,2011,Round 1,2011-03-25,5148
St Kilda,Jason Gram,3,18,13,56.5,0,0,0,2,0,61,2011,Round 1,2011-03-25,5148
St Kilda,Brendon Goddard,9,10,22,100.0,0,0,1,3,0,90,2011,Round 1,2011-03-25,5148
St Kilda,Farren Ray,7,11,12,66.7,0,0,0,2,0,82,2011,Round 1,2011-03-25,5148
St Kilda,Sam Fisher,5,12,16,94.1,1,0,0,2,0,100,2011,Round 1,2011-03-25,5148
St Kilda,Nick Riewoldt,10,6,10,62.5,4,0,2,3,0,95,2011,Round 1,2011-03-25,5148
St Kilda,James Gwilt,3,13,13,86.7,0,0,0,1,2,97,2011,Round 1,2011-03-25,5148
St Kilda,Sam Gilbert,7,8,13,86.7,1,0,0,7,2,94,2011,Round 1,2011-03-25,5148
St Kilda,Clinton Jones,8,8,7,46.7,0,0,0,2,0,94,2011,Round 1,2011-03-25,5148
St Kilda,Raphael Clarke,4,10,11,84.6,0,0,0,4,0,72,2011,Round 1,2011-03-25,5148
St Kilda,Brett Peake,3,9,6,54.5,0,0,0,0,0,28,2011,Round 1,2011-03-25,5148
St Kilda,Zac Dawson,8,3,11,100.0,2,0,0,8,0,94,2011,Round 1,2011-03-25,5148
St Kilda,David Armitage,3,9,8,72.7,0,0,0,0,0,73,2011,Round 1,2011-03-25,5148
St Kilda,Ben Mcevoy,6,4,7,70.0,2,0,1,7,0,86,2011,Round 1,2011-03-25,5148
St Kilda,Sean Dempster,3,6,9,100.0,1,0,0,5,0,84,2011,Round 1,2011-03-25,5148
St Kilda,Ryan Gamble,4,5,5,55.6,0,0,0,1,0,81,2011,Round 1,2011-03-25,5148
St Kilda,Steven Baker,5,3,6,75.0,0,0,0,5,0,80,2011,Round 1,2011-03-25,5148
St Kilda,Stephen Milne,5,4,4,50.0,0,0,0,3,0,91,2011,Round 1,2011-03-25,5148
St Kilda,Jason Blake,1,7,6,75.0,0,0,0,4,0,89,2011,Round 1,2011-03-25,5148
St Kilda,Andrew Mcqualter,2,6,6,75.0,0,0,0,0,0,61,2011,Round 1,2011-03-25,5148
Collingwood,Dane Swan,16,16,27,79.4,0,0,0,2,1,86,2011,Round 1,2011-03-26,5149
Collingwood,Ben Johnson,9,22,26,78.8,0,3,0,2,1,92,2011,Round 1,2011-03-26,5149
Collingwood,Scott Pendlebury,14,16,22,68.8,2,2,0,3,0,82,2011,Round 1,2011-03-26,5149
Collingwood,Dale Thomas,6,21,19,76.0,0,0,0,0,5,89,2011,Round 1,2011-03-26,5149
Collingwood,Jarryd Blair,8,16,19,86.4,1,1,3,1,1,82,2011,Round 1,2011-03-26,5149
Collingwood,Luke Ball,11,10,15,75.0,0,1,0,1,0,79,2011,Round 1,2011-03-26,5149
Collingwood,Chris Dawes,11,9,13,65.0,2,0,2,2,0,89,2011,Round 1,2011-03-26,5149
Collingwood,Andrew Krakouer,9,8,16,84.2,0,0,1,1,0,76,2011,Round 1,2011-03-26,5149
Collingwood,Dayne Beams,8,10,13,68.4,0,0,0,2,0,83,2011,Round 1,2011-03-26,5149
Collingwood,Heath Shaw,3,13,16,88.9,2,1,0,1,7,91,2011,Round 1,2011-03-26,5149
Collingwood,Heritier O Brien,5,11,13,72.2,1,0,0,6,2,94,2011,Round 1,2011-03-26,5149
Collingwood,Sharrod Wellingham,10,7,13,76.5,1,1,0,2,0,75,2011,Round 1,2011-03-26,5149
Collingwood,Alan Didak,3,11,8,53.3,0,1,0,1,0,82,2011,Round 1,2011-03-26,5149
Collingwood,Leigh Brown,6,6,9,64.3,1,1,2,5,0,75,2011,Round 1,2011-03-26,5149
Collingwood,Chris Tarrant,4,9,12,85.7,0,1,0,5,1,97,2011,Round 1,2011-03-26,5149
Collingwood,Travis Cloke,8,7,7,50.0,3,0,3,2,0,90,2011,Round 1,2011-03-26,5149
Collingwood,Simon Buckley,5,7,5,35.7,0,0,0,2,2,94,2011,Round 1,2011-03-26,5149
Collingwood,Steele Sidebottom,9,7,10,71.4,1,1,0,2,1,68,2011,Round 1,2011-03-26,5149
Collingwood,Darren Jolly,5,5,8,72.7,1,0,0,3,0,79,2011,Round 1,2011-03-26,5149
Collingwood,Alan Toovey,6,5,8,80.0,0,0,0,2,1,89,2011,Round 1,2011-03-26,5149
Collingwood,Ben Reid,1,8,6,66.7,0,0,0,5,0,95,2011,Round 1,2011-03-26,5149
Collingwood,Brent Macaffer,3,3,4,66.7,0,0,0,0,0,11,2011,Round 1,2011-03-26,5149
Port Adelaide,Kane Cornes,10,18,20,71.4,0,0,0,1,0,93,2011,Round 1,2011-03-26,5149
Port Adelaide,Matt Thomas,12,16,20,74.1,1,0,1,3,0,77,2011,Round 1,2011-03-26,5149
Port Adelaide,Steven Salopek,5,15,16,76.2,1,1,0,2,0,82,2011,Round 1,2011-03-26,5149
Port Adelaide,Robert Gray,6,11,13,65.0,0,1,0,1,1,72,2011,Round 1,2011-03-26,5149
Port Adelaide,Domenic Cassisi,12,8,11,57.9,0,0,1,3,0,76,2011,Round 1,2011-03-26,5149
Port Adelaide,Travis Boak,10,10,12,63.2,0,1,0,1,2,79,2011,Round 1,2011-03-26,5149
Port Adelaide,Matthew Broadbent,10,8,12,63.2,0,1,0,2,0,77,2011,Round 1,2011-03-26,5149
Port Adelaide,Danyle Pearce,10,11,10,55.6,0,1,0,3,4,93,2011,Round 1,2011-03-26,5149
Port Adelaide,Alipate Carlile,5,9,10,62.5,2,0,0,6,0,96,2011,Round 1,2011-03-26,5149
Port Adelaide,Dean Brogan,11,4,9,64.3,0,0,0,4,0,85,2011,Round 1,2011-03-26,5149
Port Adelaide,Troy Chaplin,8,5,12,85.7,0,0,0,5,0,96,2011,Round 1,2011-03-26,5149
Port Adelaide,Paul Stewart,3,11,12,85.7,0,0,0,2,0,81,2011,Round 1,2011-03-26,5149
Port Adelaide,Cameron Hitchcock,3,12,8,61.5,0,0,1,0,1,52,2011,Round 1,2011-03-26,5149
Port Adelaide,Cameron O Shea,4,10,11,84.6,0,0,0,5,0,86,2011,Round 1,2011-03-26,5149
Port Adelaide,Jarrad Irons,6,7,8,61.5,1,0,2,0,0,82,2011,Round 1,2011-03-26,5149
Port Adelaide,Justin Westhoff,7,7,9,75.0,1,0,2,5,1,92,2011,Round 1,2011-03-26,5149
Port Adelaide,Jasper Mcmillan Pittard,3,9,10,83.3,0,1,0,1,0,87,2011,Round 1,2011-03-26,5149
Port Adelaide,Jackson Trengove,4,8,8,72.7,0,0,0,9,0,90,2011,Round 1,2011-03-26,5149
Port Adelaide,David Rodan,5,6,9,90.0,0,0,0,1,1,75,2011,Round 1,2011-03-26,5149
Port Adelaide,Tom Logan,5,5,8,80.0,0,0,0,4,0,98,2011,Round 1,2011-03-26,5149
Port Adelaide,Daniel Stewart,1,6,3,42.9,0,0,2,1,0,94,2011,Round 1,2011-03-26,5149
Port Adelaide,Jay Schulz,1,0,1,100.0,1,0,1,0,0,35,2011,Round 1,2011-03-26,5149
Brisbane Lions,Tom Rockliff,10,17,19,65.5,0,0,0,1,0,91,2011,Round 1,2011-03-26,5150
Brisbane Lions,Simon Black,15,11,17,63.0,0,1,0,1,1,80,2011,Round 1,2011-03-26,5150
Brisbane Lions,James Polkinghorne,9,12,10,47.6,1,0,0,2,0,83,2011,Round 1,2011-03-26,5150
Brisbane Lions,Daniel Rich,11,12,10,47.6,0,0,0,2,0,79,2011,Round 1,2011-03-26,5150
Brisbane Lions,Pearce Hanley,5,17,12,60.0,0,0,0,5,1,89,2011,Round 1,2011-03-26,5150
Brisbane Lions,Jack Redden,10,10,15,75.0,1,0,0,3,0,95,2011,Round 1,2011-03-26,5150
Brisbane Lions,Daniel Merrett,7,9,17,89.5,2,0,0,10,0,100,2011,Round 1,2011-03-26,5150
Brisbane Lions,Cheynee Stiller,4,16,14,73.7,0,0,0,1,0,81,2011,Round 1,2011-03-26,5150
Brisbane Lions,Jed Adcock,6,9,12,75.0,0,0,0,4,0,90,2011,Round 1,2011-03-26,5150
Brisbane Lions,Ryan Lester,8,8,11,68.8,1,1,0,0,0,91,2011,Round 1,2011-03-26,5150
Brisbane Lions,Rohan Bewick,5,10,6,40.0,0,1,0,1,0,87,2011,Round 1,2011-03-26,5150
Brisbane Lions,Brent Staker,7,7,10,71.4,2,0,0,2,0,67,2011,Round 1,2011-03-26,5150
Brisbane Lions,Andrew Raines,8,6,10,71.4,0,1,0,1,0,74,2011,Round 1,2011-03-26,5150
Brisbane Lions,Matthew Leuenberger,8,6,8,57.1,0,1,0,3,0,86,2011,Round 1,2011-03-26,5150
Brisbane Lions,Mitchell Clark,7,6,5,38.5,0,2,1,2,0,87,2011,Round 1,2011-03-26,5150
Brisbane Lions,Claye Beams,4,9,9,69.2,0,0,3,0,0,48,2011,Round 1,2011-03-26,5150
Brisbane Lions,Ashley Mcgrath,4,5,10,83.3,0,0,0,4,0,94,2011,Round 1,2011-03-26,5150
Brisbane Lions,Jesse O Brien,5,6,10,90.9,0,0,0,2,0,93,2011,Round 1,2011-03-26,5150
Brisbane Lions,Amon Buchanan,2,6,5,62.5,0,1,0,0,0,39,2011,Round 1,2011-03-26,5150
Brisbane Lions,Jonathan Brown,3,5,7,100.0,2,1,4,1,0,64,2011,Round 1,2011-03-26,5150
Brisbane Lions,Joel Patfull,4,3,5,71.4,1,1,0,8,0,98,2011,Round 1,2011-03-26,5150
Brisbane Lions,Todd Banfield,3,4,5,71.4,0,0,0,1,1,85,2011,Round 1,2011-03-26,5150
Fremantle,Nathan Fyfe,14,15,17,58.6,1,0,3,2,0,82,2011,Round 1,2011-03-26,5150
Fremantle,Greg Broughton,9,17,19,70.4,0,0,0,1,0,90,2011,Round 1,2011-03-26,5150
Fremantle,Matthew Pavlich,17,8,12,50.0,0,0,0,1,1,83,2011,Round 1,2011-03-26,5150
Fremantle,David Mundy,13,14,17,70.8,0,0,1,4,2,84,2011,Round 1,2011-03-26,5150
Fremantle,Aaron Sandilands,12,10,18,81.8,2,1,1,2,0,85,2011,Round 1,2011-03-26,5150
Fremantle,Nick Lower,12,12,14,63.6,0,0,2,4,2,90,2011,Round 1,2011-03-26,5150
Fremantle,Adam Mcphee,9,11,14,70.0,1,0,0,1,0,91,2011,Round 1,2011-03-26,5150
Fremantle,Stephen Hill,6,15,15,75.0,0,1,0,3,0,87,2011,Round 1,2011-03-26,5150
Fremantle,Rhys Palmer,9,8,15,83.3,0,1,0,0,0,50,2011,Round 1,2011-03-26,5150
Fremantle,Paul Duffield,2,15,13,81.2,0,0,0,2,1,93,2011,Round 1,2011-03-26,5150
Fremantle,Nicholas Suban,4,11,12,75.0,0,1,0,0,0,84,2011,Round 1,2011-03-26,5150
Fremantle,Antoni Grover,5,8,11,84.6,0,0,0,5,0,93,2011,Round 1,2011-03-26,5150
Fremantle,Hayden Ballantyne,9,5,9,69.2,0,2,0,5,0,82,2011,Round 1,2011-03-26,5150
Fremantle,Jayden Pitt,3,8,9,75.0,0,0,0,1,1,74,2011,Round 1,2011-03-26,5150
Fremantle,Christopher Mayne,5,6,7,63.6,0,0,4,2,0,89,2011,Round 1,2011-03-26,5150
Fremantle,Michael Walters,8,3,8,72.7,0,1,0,2,0,90,2011,Round 1,2011-03-26,5150
Fremantle,Luke Mcpharlin,3,8,9,90.0,1,0,0,4,0,95,2011,Round 1,2011-03-26,5150
Fremantle,Ryan Crowley,1,9,5,50.0,0,1,0,1,0,86,2011,Round 1,2011-03-26,5150
Fremantle,Jay Van Berlo,4,6,10,100.0,0,0,0,3,0,75,2011,Round 1,2011-03-26,5150
Fremantle,Dylan Roberton,4,6,6,66.7,0,0,0,1,0,32,2011,Round 1,2011-03-26,5150
Fremantle,Kepler Bradley,3,6,5,62.5,0,0,2,0,0,83,2011,Round 1,2011-03-26,5150
Fremantle,Michael Johnson,3,4,5,83.3,1,0,1,4,0,84,2011,Round 1,2011-03-26,5150
Adelaide,Scott Stevens,6,20,20,74.1,1,0,0,3,0,99,2011,Round 1,2011-03-26,5151
Adelaide,Brent Reilly,17,10,18,69.2,1,0,0,1,0,78,2011,Round 1,2011-03-26,5151
Adelaide,Scott Thompson,9,14,21,84.0,1,2,0,0,0,91,2011,Round 1,2011-03-26,5151
Adelaide,Phil Davis,7,17,21,84.0,0,0,0,6,0,86,2011,Round 1,2011-03-26,5151
Adelaide,Bernie Vince,9,13,13,59.1,0,0,1,0,0,75,2011,Round 1,2011-03-26,5151
Adelaide,Ben Rutten,5,15,17,81.0,2,0,0,6,4,100,2011,Round 1,2011-03-26,5151
Adelaide,Nathan Van Berlo,5,16,16,76.2,0,0,1,0,0,87,2011,Round 1,2011-03-26,5151
Adelaide,Richard Tambling,2,15,15,78.9,1,1,0,1,0,84,2011,Round 1,2011-03-26,5151
Adelaide,Richard Douglas,8,14,13,68.4,0,3,0,2,2,87,2011,Round 1,2011-03-26,5151
Adelaide,Andy Otten,11,8,12,66.7,1,0,0,1,1,83,2011,Round 1,2011-03-26,5151
Adelaide,Rory Sloane,8,11,11,61.1,1,3,0,1,0,87,2011,Round 1,2011-03-26,5151
Adelaide,Patrick Dangerfield,8,8,14,82.4,1,0,1,1,0,83,2011,Round 1,2011-03-26,5151
Adelaide,Chris Knights,4,11,10,66.7,0,1,1,1,0,89,2011,Round 1,2011-03-26,5151
Adelaide,Shaun Mckernan,11,5,12,80.0,4,0,0,1,0,80,2011,Round 1,2011-03-26,5151
Adelaide,Brodie Smith,2,12,9,64.3,0,0,0,2,2,79,2011,Round 1,2011-03-26,5151
Adelaide,Michael Doughty,8,7,9,69.2,0,0,0,6,1,94,2011,Round 1,2011-03-26,5151
Adelaide,Ivan Maric,7,5,9,75.0,1,2,0,1,0,70,2011,Round 1,2011-03-26,5151
Adelaide,David Mackay,7,5,5,50.0,0,0,0,1,1,77,2011,Round 1,2011-03-26,5151
Adelaide,Ricky Henderson,4,6,6,60.0,1,0,2,0,2,80,2011,Round 1,2011-03-26,5151
Adelaide,Graham Johncock,2,6,5,55.6,0,0,0,2,1,91,2011,Round 1,2011-03-26,5151
Adelaide,Taylor Walker,5,4,7,77.8,2,0,2,0,0,95,2011,Round 1,2011-03-26,5151
Adelaide,Jason Porplyzia,0,1,1,100.0,0,0,1,0,0,4,2011,Round 1,2011-03-26,5151
Hawthorn,Sam Mitchell,12,26,26,68.4,0,0,0,1,0,93,2011,Round 1,2011-03-26,5151
Hawthorn,Brad Sewell,14,12,17,68.0,0,0,0,0,0,62,2011,Round 1,2011-03-26,5151
Hawthorn,Rick Ladson,10,14,20,83.3,0,0,0,1,0,83,2011,Round 1,2011-03-26,5151
Hawthorn,Clinton Young,4,20,15,62.5,0,1,1,2,0,76,2011,Round 1,2011-03-26,5151
Hawthorn,Shaun Burgoyne,9,13,20,87.0,1,0,1,1,0,70,2011,Round 1,2011-03-26,5151
Hawthorn,Cyril Rioli,13,10,14,63.6,1,2,1,2,0,83,2011,Round 1,2011-03-26,5151
Hawthorn,Liam Shiels,7,14,16,76.2,0,1,0,3,0,76,2011,Round 1,2011-03-26,5151
Hawthorn,Matthew Suckling,2,14,15,83.3,1,1,0,0,1,79,2011,Round 1,2011-03-26,5151
Hawthorn,Chance Bateman,2,15,13,76.5,0,0,1,0,0,83,2011,Round 1,2011-03-26,5151
Hawthorn,Shane Savage,4,13,12,70.6,0,2,0,0,0,80,2011,Round 1,2011-03-26,5151
Hawthorn,Lance Franklin,7,8,6,40.0,1,0,4,0,0,98,2011,Round 1,2011-03-26,5151
Hawthorn,Grant Birchall,2,11,11,73.3,0,0,0,0,0,78,2011,Round 1,2011-03-26,5151
Hawthorn,Cameron Bruce,8,6,6,42.9,1,0,0,5,0,97,2011,Round 1,2011-03-26,5151
Hawthorn,Joshua Gibson,9,6,10,71.4,1,0,0,11,0,100,2011,Round 1,2011-03-26,5151
Hawthorn,Benjamin Stratton,3,11,12,85.7,0,0,0,8,0,100,2011,Round 1,2011-03-26,5151
Hawthorn,Jordan Lewis,5,9,9,75.0,0,1,0,4,0,93,2011,Round 1,2011-03-26,5151
Hawthorn,David Hale,5,7,9,81.8,1,1,1,1,0,73,2011,Round 1,2011-03-26,5151
Hawthorn,Michael Osborne,4,8,7,63.6,0,0,1,2,0,85,2011,Round 1,2011-03-26,5151
Hawthorn,Jarryd Roughead,5,5,6,54.5,1,0,3,3,0,98,2011,Round 1,2011-03-26,5151
Hawthorn,Brent Renouf,6,5,7,70.0,1,0,1,1,0,81,2011,Round 1,2011-03-26,5151
Hawthorn,Stephen Gilham,3,6,9,100.0,0,0,0,1,0,85,2011,Round 1,2011-03-26,5151
Hawthorn,Brendan Whitecross,1,6,4,57.1,0,0,0,1,0,25,2011,Round 1,2011-03-26,5151
Essendon,Jobe Watson,10,24,22,62.9,0,0,0,1,0,82,2011,Round 1,2011-03-27,5152
Essendon,Brent Stanton,6,24,26,86.7,2,1,2,1,2,82,2011,Round 1,2011-03-27,5152
Essendon,David Hille,11,18,21,77.8,1,0,1,3,0,88,2011,Round 1,2011-03-27,5152
Essendon,Heath Hocking,13,13,19,70.4,0,0,0,3,0,76,2011,Round 1,2011-03-27,5152
Essendon,Leroy Jetta,5,19,20,87.0,0,0,0,0,1,82,2011,Round 1,2011-03-27,5152
Essendon,Jake Melksham,7,14,15,75.0,0,1,0,2,3,76,2011,Round 1,2011-03-27,5152
Essendon,Dyson Heppell,6,16,17,85.0,0,1,0,4,1,92,2011,Round 1,2011-03-27,5152
Essendon,Mark Mcveigh,3,16,15,78.9,0,0,2,1,0,76,2011,Round 1,2011-03-27,5152
Essendon,David Zaharakis,7,13,13,68.4,0,1,2,2,0,86,2011,Round 1,2011-03-27,5152
Essendon,Dustin Fletcher,5,11,16,88.9,0,0,0,9,0,95,2011,Round 1,2011-03-27,5152
Essendon,Courtenay Dempsey,4,14,15,83.3,1,0,0,2,2,94,2011,Round 1,2011-03-27,5152
Essendon,Kyle Hardingham,7,10,17,94.4,0,0,0,7,0,93,2011,Round 1,2011-03-27,5152
Essendon,Jason Winderlich,10,9,16,94.1,0,3,1,2,0,85,2011,Round 1,2011-03-27,5152
Essendon,Stewart Crameri,12,5,11,64.7,3,0,2,1,0,81,2011,Round 1,2011-03-27,5152
Essendon,Patrick Ryder,10,8,14,87.5,2,1,2,4,1,93,2011,Round 1,2011-03-27,5152
Essendon,Samuel Lonergan,9,8,9,56.2,0,0,1,1,0,75,2011,Round 1,2011-03-27,5152
Essendon,Cale Hooker,6,8,13,86.7,1,0,0,5,0,98,2011,Round 1,2011-03-27,5152
Essendon,Ben Howlett,5,10,9,60.0,0,0,0,2,0,52,2011,Round 1,2011-03-27,5152
Essendon,Angus Monfries,9,5,10,71.4,1,0,1,3,0,88,2011,Round 1,2011-03-27,5152
Essendon,David Myers,3,10,10,83.3,0,0,0,2,0,94,2011,Round 1,2011-03-27,5152
Essendon,Michael Hurley,4,6,11,100.0,1,1,1,4,1,89,2011,Round 1,2011-03-27,5152
Essendon,Nathan Lovett Murray,2,4,5,83.3,1,0,0,0,0,23,2011,Round 1,2011-03-27,5152
Western Bulldogs,Matthew Boyd,14,10,12,50.0,0,0,0,1,0,87,2011,Round 1,2011-03-27,5152
Western Bulldogs,Daniel Cross,8,14,13,59.1,0,0,0,2,0,92,2011,Round 1,2011-03-27,5152
Western Bulldogs,Shaun Higgins,10,12,17,77.3,1,1,1,4,0,88,2011,Round 1,2011-03-27,5152
Western Bulldogs,Ryan Griffen,7,16,15,71.4,2,0,0,3,4,77,2011,Round 1,2011-03-27,5152
Western Bulldogs,Callan Ward,11,9,15,71.4,0,0,0,0,1,87,2011,Round 1,2011-03-27,5152
Western Bulldogs,Robert Murphy,6,9,19,95.0,1,0,0,2,1,85,2011,Round 1,2011-03-27,5152
Western Bulldogs,Ben Hudson,11,6,11,55.0,1,0,0,3,0,80,2011,Round 1,2011-03-27,5152
Western Bulldogs,Adam Cooney,6,13,12,60.0,1,0,0,0,1,85,2011,Round 1,2011-03-27,5152
Western Bulldogs,Thomas Liberatore,12,6,13,68.4,0,0,0,2,0,77,2011,Round 1,2011-03-27,5152
Western Bulldogs,Josh Hill,11,7,11,68.8,0,0,1,6,6,89,2011,Round 1,2011-03-27,5152
Western Bulldogs,Jarrad Grant,9,7,10,66.7,3,1,3,1,0,88,2011,Round 1,2011-03-27,5152
