Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Melbourne,Aaron Davey,5,12,10,58.8,0,0,0,2,1,76,2010,Round 1,2010-03-27,5091
Melbourne,Lynden Dunn,5,11,12,75.0,0,0,1,1,0,90,2010,Round 1,2010-03-27,5091
Melbourne,Matthew Bate,2,12,10,66.7,0,1,0,2,1,80,2010,Round 1,2010-03-27,5091
Melbourne,Jordie Mckenzie,7,9,11,73.3,0,1,0,0,0,67,2010,Round 1,2010-03-27,5091
Melbourne,Brad Green,5,7,10,71.4,1,2,1,1,0,61,2010,Round 1,2010-03-27,5091
Melbourne,Jamie Bennell,3,10,10,76.9,0,0,0,2,1,88,2010,Round 1,2010-03-27,5091
Melbourne,Mark Jamar,6,4,11,100.0,3,0,1,2,0,81,2010,Round 1,2010-03-27,5091
Melbourne,Matthew Warnock,2,7,10,90.9,0,0,0,11,0,97,2010,Round 1,2010-03-27,5091
Melbourne,Ricky Petterd,4,7,7,70.0,0,0,4,0,0,91,2010,Round 1,2010-03-27,5091
Melbourne,Brad Miller,3,6,7,77.8,0,0,1,1,0,87,2010,Round 1,2010-03-27,5091
Melbourne,James Strauss,2,7,4,44.4,0,0,0,1,0,75,2010,Round 1,2010-03-27,5091
Melbourne,Jake Spencer,1,1,2,100.0,0,0,0,1,0,67,2010,Round 1,2010-03-27,5091
Hawthorn,Luke Hodge,11,22,22,64.7,1,0,1,3,0,84,2010,Round 1,2010-03-27,5091
Hawthorn,Sam Mitchell,11,17,20,74.1,0,0,0,1,0,93,2010,Round 1,2010-03-27,5091
Hawthorn,Jordan Lewis,8,21,19,70.4,1,0,0,1,0,83,2010,Round 1,2010-03-27,5091
Hawthorn,Grant Birchall,7,19,20,74.1,0,0,0,2,0,81,2010,Round 1,2010-03-27,5091
Hawthorn,Joshua Gibson,6,15,19,86.4,1,0,0,8,0,92,2010,Round 1,2010-03-27,5091
Hawthorn,Matthew Suckling,10,12,15,68.2,2,0,0,1,0,77,2010,Round 1,2010-03-27,5091
Hawthorn,Rick Ladson,4,17,14,66.7,1,1,0,4,1,85,2010,Round 1,2010-03-27,5091
Hawthorn,Thomas Murphy,6,15,19,90.5,0,0,0,3,0,89,2010,Round 1,2010-03-27,5091
Hawthorn,Xavier Ellis,5,16,18,85.7,0,1,0,1,0,78,2010,Round 1,2010-03-27,5091
Hawthorn,Ryan Schoenmakers,5,15,12,60.0,0,0,0,3,0,91,2010,Round 1,2010-03-27,5091
Hawthorn,Jarryd Morton,5,12,14,82.4,0,2,0,1,0,91,2010,Round 1,2010-03-27,5091
Hawthorn,Carl Peterson,9,10,11,64.7,0,0,1,0,1,56,2010,Round 1,2010-03-27,5091
Hawthorn,Jarrod Kayler Thomson,1,16,16,94.1,0,0,0,0,1,69,2010,Round 1,2010-03-27,5091
Hawthorn,Garry Moss,2,11,10,62.5,0,0,3,1,0,76,2010,Round 1,2010-03-27,5091
Hawthorn,Brent Guerra,4,10,11,73.3,0,1,0,5,0,79,2010,Round 1,2010-03-27,5091
Hawthorn,Stephen Gilham,3,12,10,66.7,0,0,0,3,1,93,2010,Round 1,2010-03-27,5091
Hawthorn,Liam Shiels,5,10,12,80.0,1,1,0,1,1,74,2010,Round 1,2010-03-27,5091
Hawthorn,Jarryd Roughead,7,7,5,35.7,2,1,7,1,0,96,2010,Round 1,2010-03-27,5091
Hawthorn,Rhan Hooper,6,8,10,71.4,0,1,1,1,0,88,2010,Round 1,2010-03-27,5091
Hawthorn,Campbell Brown,3,9,10,83.3,0,1,2,5,0,96,2010,Round 1,2010-03-27,5091
Hawthorn,Michael Osborne,2,8,7,70.0,0,0,1,0,1,72,2010,Round 1,2010-03-27,5091
Hawthorn,Brent Renouf,6,3,8,88.9,2,0,0,1,0,59,2010,Round 1,2010-03-27,5091
Sydney,Ryan O Keefe,8,25,19,57.6,0,0,1,0,0,84,2010,Round 1,2010-03-27,5093
Sydney,Jarrad Mcveigh,12,16,20,69.0,0,1,1,4,1,92,2010,Round 1,2010-03-27,5093
Sydney,Tadhg Kennelly,7,21,17,60.7,0,0,0,2,2,89,2010,Round 1,2010-03-27,5093
Sydney,Nick Malceski,13,11,21,84.0,1,1,0,2,0,76,2010,Round 1,2010-03-27,5093
Sydney,Jude Bolton,13,10,12,52.2,0,0,0,2,0,81,2010,Round 1,2010-03-27,5093
Sydney,Kieran Jack,10,9,9,42.9,1,0,1,1,0,83,2010,Round 1,2010-03-27,5093
Sydney,Rhyce Shaw,4,16,19,95.0,0,1,0,0,0,81,2010,Round 1,2010-03-27,5093
Sydney,Heath Grundy,5,14,18,90.0,2,0,0,6,0,95,2010,Round 1,2010-03-27,5093
Sydney,Jarred Moore,12,7,11,57.9,0,1,0,1,0,91,2010,Round 1,2010-03-27,5093
Sydney,Craig Bolton,6,11,11,61.1,0,0,0,2,1,84,2010,Round 1,2010-03-27,5093
Sydney,Josh P  Kennedy,7,11,12,66.7,0,0,0,1,0,68,2010,Round 1,2010-03-27,5093
Sydney,Adam Goodes,6,8,13,81.2,1,4,3,0,0,100,2010,Round 1,2010-03-27,5093
Sydney,Brett Kirk,6,10,13,81.2,0,0,0,0,0,78,2010,Round 1,2010-03-27,5093
Sydney,Mark Seaby,6,7,13,92.9,3,0,0,3,0,63,2010,Round 1,2010-03-27,5093
Sydney,Lewis Jetta,2,10,8,66.7,0,0,0,3,0,69,2010,Round 1,2010-03-27,5093
Sydney,Ted Richards,0,10,9,81.8,0,0,0,2,0,75,2010,Round 1,2010-03-27,5093
Sydney,Ben Mcglynn,5,6,9,81.8,0,0,0,2,0,80,2010,Round 1,2010-03-27,5093
Sydney,Daniel Bradshaw,3,7,6,60.0,0,1,1,1,0,89,2010,Round 1,2010-03-27,5093
Sydney,Lewis Roberts Thomson,5,5,8,80.0,0,0,0,9,0,88,2010,Round 1,2010-03-27,5093
Sydney,Martin Mattner,5,5,8,88.9,0,0,1,4,0,87,2010,Round 1,2010-03-27,5093
Sydney,Shane Mumford,6,3,5,55.6,0,0,1,4,0,56,2010,Round 1,2010-03-27,5093
Sydney,Jesse White,3,4,7,100.0,0,0,1,0,0,89,2010,Round 1,2010-03-27,5093
St Kilda,Leigh Montagna,13,13,15,57.7,0,1,1,1,0,80,2010,Round 1,2010-03-27,5093
St Kilda,Brendon Goddard,13,9,18,78.3,2,1,0,1,1,88,2010,Round 1,2010-03-27,5093
St Kilda,Nick Riewoldt,12,9,17,77.3,1,1,0,5,0,95,2010,Round 1,2010-03-27,5093
St Kilda,Nick Dal Santo,8,13,12,54.5,0,1,0,1,2,77,2010,Round 1,2010-03-27,5093
St Kilda,Lenny Hayes,5,17,11,52.4,0,0,0,1,0,66,2010,Round 1,2010-03-27,5093
St Kilda,Sam Gilbert,6,15,17,81.0,2,0,0,4,0,92,2010,Round 1,2010-03-27,5093
St Kilda,Jason Blake,6,13,19,95.0,1,0,0,8,1,100,2010,Round 1,2010-03-27,5093
St Kilda,Jason Gram,5,11,13,76.5,0,0,0,2,1,96,2010,Round 1,2010-03-27,5093
St Kilda,Clinton Jones,7,10,12,70.6,0,0,0,1,0,89,2010,Round 1,2010-03-27,5093
St Kilda,Farren Ray,2,14,16,100.0,1,1,0,1,1,79,2010,Round 1,2010-03-27,5093
St Kilda,Andrew Mcqualter,8,8,10,62.5,0,0,0,1,0,69,2010,Round 1,2010-03-27,5093
St Kilda,James Gwilt,6,9,10,66.7,0,0,0,3,0,100,2010,Round 1,2010-03-27,5093
St Kilda,Jarryn Geary,10,5,8,53.3,0,1,1,1,0,71,2010,Round 1,2010-03-27,5093
St Kilda,Brett Peake,3,11,10,71.4,0,1,0,0,0,78,2010,Round 1,2010-03-27,5093
St Kilda,Adam Schneider,4,8,10,83.3,1,1,1,0,0,80,2010,Round 1,2010-03-27,5093
St Kilda,Stephen Milne,4,8,6,54.5,0,0,1,1,0,80,2010,Round 1,2010-03-27,5093
St Kilda,Zac Dawson,0,9,8,80.0,0,0,0,3,1,100,2010,Round 1,2010-03-27,5093
St Kilda,David Armitage,4,6,6,60.0,0,1,0,0,0,69,2010,Round 1,2010-03-27,5093
St Kilda,Justin Koschitzke,4,5,7,77.8,0,1,1,4,0,85,2010,Round 1,2010-03-27,5093
St Kilda,Steven Baker,4,4,7,87.5,0,0,0,2,0,96,2010,Round 1,2010-03-27,5093
St Kilda,Steven King,3,3,5,71.4,0,0,0,2,0,51,2010,Round 1,2010-03-27,5093
St Kilda,Ben Mcevoy,3,4,4,57.1,0,0,0,1,0,60,2010,Round 1,2010-03-27,5093
Brisbane Lions,Jared Brennan,14,18,20,64.5,0,0,0,2,0,78,2010,Round 1,2010-03-27,5092
Brisbane Lions,Michael Rischitelli,10,18,24,85.7,1,2,0,3,1,83,2010,Round 1,2010-03-27,5092
Brisbane Lions,Simon Black,11,17,20,74.1,0,1,0,2,0,86,2010,Round 1,2010-03-27,5092
Brisbane Lions,Josh Drummond,11,10,18,75.0,1,1,0,4,0,80,2010,Round 1,2010-03-27,5092
Brisbane Lions,Travis Johnstone,6,17,17,73.9,0,1,0,2,0,89,2010,Round 1,2010-03-27,5092
Brisbane Lions,Justin Sherman,8,15,12,52.2,0,1,0,0,1,89,2010,Round 1,2010-03-27,5092
Brisbane Lions,Jonathan Brown,7,15,13,59.1,2,0,6,0,0,98,2010,Round 1,2010-03-27,5092
Brisbane Lions,Luke Power,9,11,17,85.0,0,0,1,2,0,85,2010,Round 1,2010-03-27,5092
Brisbane Lions,Brendan Fevola,5,10,6,33.3,2,0,9,1,0,97,2010,Round 1,2010-03-27,5092
Brisbane Lions,Daniel Rich,6,11,15,83.3,0,0,0,4,0,89,2010,Round 1,2010-03-27,5092
Brisbane Lions,Jack Redden,8,11,14,77.8,0,0,1,0,0,85,2010,Round 1,2010-03-27,5092
Brisbane Lions,Todd Banfield,8,9,7,41.2,0,1,1,3,0,86,2010,Round 1,2010-03-27,5092
Brisbane Lions,Ashley Mcgrath,4,10,14,87.5,0,0,0,7,1,93,2010,Round 1,2010-03-27,5092
Brisbane Lions,Matthew Leuenberger,8,8,14,87.5,0,3,0,5,0,73,2010,Round 1,2010-03-27,5092
Brisbane Lions,Matthew Maguire,3,11,10,71.4,1,0,0,3,0,84,2010,Round 1,2010-03-27,5092
Brisbane Lions,Andrew Raines,4,10,9,64.3,0,0,0,0,1,76,2010,Round 1,2010-03-27,5092
Brisbane Lions,Joel Patfull,4,9,8,61.5,0,0,0,4,0,91,2010,Round 1,2010-03-27,5092
Brisbane Lions,Brent Staker,6,6,9,75.0,3,1,2,3,0,94,2010,Round 1,2010-03-27,5092
Brisbane Lions,Mitchell Clark,3,6,7,77.8,1,1,0,1,0,73,2010,Round 1,2010-03-27,5092
Brisbane Lions,Jed Adcock,0,6,5,62.5,0,0,0,5,0,53,2010,Round 1,2010-03-27,5092
Brisbane Lions,Amon Buchanan,0,4,4,100.0,0,0,0,1,0,19,2010,Round 1,2010-03-27,5092
Brisbane Lions,Daniel Merrett,3,0,2,66.7,1,0,0,8,0,99,2010,Round 1,2010-03-27,5092
West Coast,Adam Selwood,4,25,20,64.5,0,0,0,1,0,84,2010,Round 1,2010-03-27,5092
West Coast,Matthew Priddis,10,19,22,75.9,0,0,0,0,0,81,2010,Round 1,2010-03-27,5092
West Coast,Daniel Kerr,13,14,18,66.7,0,0,0,1,0,87,2010,Round 1,2010-03-27,5092
West Coast,Sam Butler,5,21,18,69.2,0,0,0,7,0,85,2010,Round 1,2010-03-27,5092
West Coast,Andrew Embley,12,13,15,60.0,1,1,1,2,0,86,2010,Round 1,2010-03-27,5092
West Coast,Patrick Mcginnity,8,15,17,70.8,0,0,0,1,0,76,2010,Round 1,2010-03-27,5092
West Coast,Beau Waters,6,14,17,81.0,0,0,0,2,3,77,2010,Round 1,2010-03-27,5092
West Coast,Shannon Hurn,5,12,17,85.0,0,0,0,3,2,81,2010,Round 1,2010-03-27,5092
West Coast,Bradley Ebert,2,18,11,55.0,1,1,0,0,1,87,2010,Round 1,2010-03-27,5092
West Coast,Mitchell Brown,6,12,13,72.2,0,0,0,3,0,88,2010,Round 1,2010-03-27,5092
West Coast,Chris Masten,4,13,12,66.7,0,0,0,2,0,74,2010,Round 1,2010-03-27,5092
West Coast,Luke Shuey,8,9,14,77.8,0,0,1,0,1,72,2010,Round 1,2010-03-27,5092
West Coast,Mark Nicoski,5,12,13,76.5,0,2,1,0,0,84,2010,Round 1,2010-03-27,5092
West Coast,Quinten Lynch,5,11,13,81.2,0,1,1,0,0,99,2010,Round 1,2010-03-27,5092
West Coast,Joshua Kennedy,3,13,14,87.5,2,1,3,2,0,92,2010,Round 1,2010-03-27,5092
West Coast,Brett Jones,4,9,10,76.9,0,0,0,3,0,82,2010,Round 1,2010-03-27,5092
West Coast,Mark Lecras,7,2,7,63.6,1,0,2,0,0,73,2010,Round 1,2010-03-27,5092
West Coast,Nicholas Naitanui,9,3,6,54.5,1,1,0,4,0,73,2010,Round 1,2010-03-27,5092
West Coast,Tom Swift,3,8,7,63.6,0,0,0,0,0,60,2010,Round 1,2010-03-27,5092
West Coast,Dean Cox,0,7,7,100.0,0,0,0,0,0,63,2010,Round 1,2010-03-27,5092
West Coast,Eric Mackenzie,3,4,6,85.7,1,0,0,5,0,97,2010,Round 1,2010-03-27,5092
West Coast,Darren Glass,1,4,5,83.3,0,0,0,8,0,98,2010,Round 1,2010-03-27,5092
Port Adelaide,Kane Cornes,16,23,29,74.4,0,0,0,2,0,94,2010,Round 1,2010-03-28,5094
Port Adelaide,Travis Boak,15,9,14,58.3,0,0,0,1,0,72,2010,Round 1,2010-03-28,5094
Port Adelaide,Steven Salopek,7,14,15,68.2,0,1,0,6,0,81,2010,Round 1,2010-03-28,5094
Port Adelaide,Domenic Cassisi,13,6,12,63.2,0,1,0,4,0,79,2010,Round 1,2010-03-28,5094
Port Adelaide,Brett Ebert,12,6,9,47.4,3,0,4,2,0,83,2010,Round 1,2010-03-28,5094
Port Adelaide,Jacob Surjan,5,13,11,57.9,0,0,0,2,0,90,2010,Round 1,2010-03-28,5094
Port Adelaide,Matt Thomas,10,9,13,68.4,0,1,1,3,0,81,2010,Round 1,2010-03-28,5094
Port Adelaide,Danyle Pearce,8,9,13,72.2,0,0,0,1,0,88,2010,Round 1,2010-03-28,5094
Port Adelaide,Mitchell Banner,10,8,13,72.2,0,0,0,1,0,70,2010,Round 1,2010-03-28,5094
Port Adelaide,Chad Cornes,6,9,15,88.2,1,0,0,9,0,93,2010,Round 1,2010-03-28,5094
Port Adelaide,Paul Stewart,5,14,13,76.5,0,0,0,5,0,86,2010,Round 1,2010-03-28,5094
Port Adelaide,Nathan Krakouer,3,9,12,80.0,0,0,0,4,0,77,2010,Round 1,2010-03-28,5094
Port Adelaide,Andrew Moore,4,10,6,42.9,0,0,1,2,0,73,2010,Round 1,2010-03-28,5094
Port Adelaide,Warren Tredrea,7,6,7,53.8,1,0,1,0,0,91,2010,Round 1,2010-03-28,5094
Port Adelaide,Jason Davenport,5,7,8,61.5,2,0,1,4,0,80,2010,Round 1,2010-03-28,5094
Port Adelaide,Cameron Hitchcock,5,7,9,69.2,0,0,1,0,0,91,2010,Round 1,2010-03-28,5094
Port Adelaide,Jay Schulz,3,8,8,72.7,0,2,0,5,0,84,2010,Round 1,2010-03-28,5094
Port Adelaide,Justin Westhoff,8,2,6,60.0,0,1,1,1,0,78,2010,Round 1,2010-03-28,5094
Port Adelaide,Alipate Carlile,6,3,5,55.6,0,0,0,6,0,93,2010,Round 1,2010-03-28,5094
Port Adelaide,Jackson Trengove,4,5,6,66.7,0,0,0,4,0,79,2010,Round 1,2010-03-28,5094
Port Adelaide,Dean Brogan,2,4,3,50.0,0,0,0,6,0,70,2010,Round 1,2010-03-28,5094
Port Adelaide,Scott Harding,1,4,3,60.0,0,0,1,1,0,67,2010,Round 1,2010-03-28,5094
North Melbourne,Liam Anthony,10,16,17,65.4,0,0,0,2,0,73,2010,Round 1,2010-03-28,5094
North Melbourne,Brady Rawlings,6,18,16,64.0,0,0,0,0,0,97,2010,Round 1,2010-03-28,5094
North Melbourne,Brent Harvey,9,15,16,69.6,0,1,0,0,3,93,2010,Round 1,2010-03-28,5094
North Melbourne,Lachlan Hansen,5,17,16,69.6,1,0,0,4,0,93,2010,Round 1,2010-03-28,5094
North Melbourne,Ryan Bastinac,10,12,14,60.9,0,1,0,0,0,69,2010,Round 1,2010-03-28,5094
North Melbourne,Jack Ziebell,13,9,16,72.7,0,0,0,1,0,66,2010,Round 1,2010-03-28,5094
North Melbourne,Michael Firrito,7,13,16,80.0,0,0,0,2,0,96,2010,Round 1,2010-03-28,5094
North Melbourne,Matt Campbell,5,14,13,68.4,0,2,0,3,0,72,2010,Round 1,2010-03-28,5094
North Melbourne,Scott Mcmahon,3,10,16,88.9,0,0,0,7,0,94,2010,Round 1,2010-03-28,5094
