Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Centre_Clearances,Stoppage_Clearances,Score_Involvements_Actual,Metres_Gained,Turnovers,Intercepts,Tackles_Inside_50,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Richmond,Bachar Houli,5,9,13,92.9,0,0,0,0,0,0,1,2,220,2,5,0,69,2017,Round 1,2017-03-23,9307
Richmond,David Astbury,7,6,11,84.6,1,0,0,2,0,0,0,1,202,4,9,0,100,2017,Round 1,2017-03-23,9307
Richmond,Jack Riewoldt,6,5,8,66.7,1,1,4,2,0,0,1,6,309,6,0,4,96,2017,Round 1,2017-03-23,9307
Richmond,Dylan Grimes,6,5,11,100.0,0,0,0,3,0,0,0,0,172,0,7,0,81,2017,Round 1,2017-03-23,9307
Richmond,Nick Vlastuin,3,8,11,100.0,1,1,2,1,0,0,1,4,175,1,4,2,78,2017,Round 1,2017-03-23,9307
Richmond,Sam Lloyd,6,3,6,60.0,1,0,1,0,0,0,0,2,20,3,1,1,73,2017,Round 1,2017-03-23,9307
Richmond,Daniel Rioli,5,6,9,90.0,1,1,1,0,0,1,0,5,110,2,1,1,85,2017,Round 1,2017-03-23,9307
Richmond,Alex Rance,5,6,8,88.9,0,0,0,8,0,0,0,0,247,3,8,0,93,2017,Round 1,2017-03-23,9307
Richmond,Taylor Hunt,5,4,7,77.8,0,0,0,0,0,0,0,3,95,3,4,0,77,2017,Round 1,2017-03-23,9307
Richmond,Benjamin Griffiths,6,4,8,88.9,1,0,0,1,0,0,1,5,177,3,1,5,80,2017,Round 1,2017-03-23,9307
Richmond,Toby Nankervis,6,1,7,87.5,3,0,1,1,0,1,2,5,153,0,2,0,78,2017,Round 1,2017-03-23,9307
Collingwood,Scott Pendlebury,24,13,29,82.9,0,0,0,4,0,5,5,9,465,2,6,0,82,2017,Round 1,2017-03-24,9308
Collingwood,Steele Sidebottom,9,24,29,82.9,0,0,1,2,1,2,4,7,420,1,2,1,87,2017,Round 1,2017-03-24,9308
Collingwood,Taylor Adams,14,20,20,60.6,0,1,0,1,0,1,6,6,536,7,4,0,76,2017,Round 1,2017-03-24,9308
Collingwood,Adam Treloar,11,23,24,72.7,0,0,1,0,0,2,4,4,564,9,1,1,75,2017,Round 1,2017-03-24,9308
Collingwood,Jeremy Howe,11,14,22,84.6,5,0,0,4,0,0,0,4,344,4,11,0,92,2017,Round 1,2017-03-24,9308
Collingwood,Tom Phillips,9,18,17,65.4,0,1,0,1,0,2,2,3,350,7,4,0,80,2017,Round 1,2017-03-24,9308
Collingwood,Jackson Ramsay,8,20,19,76.0,0,0,0,1,0,0,0,4,357,4,4,0,90,2017,Round 1,2017-03-24,9308
Collingwood,Alex Fasolo,11,11,14,63.6,2,0,4,0,0,0,1,12,252,2,2,1,85,2017,Round 1,2017-03-24,9308
Collingwood,Will Hoskin Elliott,6,15,19,86.4,1,0,1,2,0,1,0,5,380,1,2,0,90,2017,Round 1,2017-03-24,9308
Collingwood,Josh Smith 1,5,15,14,70.0,0,0,0,3,0,0,0,3,325,4,5,0,92,2017,Round 1,2017-03-24,9308
Collingwood,Jesse White,5,14,12,66.7,1,1,1,1,1,0,0,7,299,3,1,1,85,2017,Round 1,2017-03-24,9308
Collingwood,Jack Crisp,3,15,10,58.8,0,0,0,2,0,0,1,3,212,3,0,1,77,2017,Round 1,2017-03-24,9308
Collingwood,Brayden Maynard,4,12,16,100.0,0,0,0,5,0,1,0,1,305,4,6,0,83,2017,Round 1,2017-03-24,9308
Collingwood,Travis Varcoe,6,8,12,80.0,1,2,2,0,0,0,0,4,64,1,1,0,78,2017,Round 1,2017-03-24,9308
Collingwood,Jarryd Blair,13,4,8,53.3,0,1,0,1,0,1,2,5,143,2,4,3,80,2017,Round 1,2017-03-24,9308
Collingwood,Christopher Mayne,5,8,9,69.2,0,1,1,0,0,0,0,5,136,3,1,3,75,2017,Round 1,2017-03-24,9308
Collingwood,Ben Reid,1,12,10,83.3,0,0,0,5,0,0,1,1,144,2,1,0,83,2017,Round 1,2017-03-24,9308
Collingwood,Brodie Grundy,4,8,10,83.3,1,1,0,0,0,1,0,6,125,1,2,0,75,2017,Round 1,2017-03-24,9308
Collingwood,Henry Schade,1,9,9,90.0,0,0,0,4,0,0,0,2,103,2,1,0,85,2017,Round 1,2017-03-24,9308
Collingwood,Darcy Moore,4,6,6,60.0,0,0,1,1,0,0,0,2,168,5,1,1,83,2017,Round 1,2017-03-24,9308
Collingwood,Tyson Goldsack,2,4,8,100.0,0,0,0,3,0,0,0,1,124,1,2,0,75,2017,Round 1,2017-03-24,9308
Collingwood,Mason Cox,5,3,4,50.0,1,0,1,3,0,0,0,4,47,2,2,0,69,2017,Round 1,2017-03-24,9308
Western Bulldogs,Jason Johannisen,9,19,26,86.7,0,2,0,4,0,2,0,7,424,3,4,0,82,2017,Round 1,2017-03-24,9308
Western Bulldogs,Matthew Boyd,6,20,19,73.1,0,1,0,3,0,0,1,7,311,1,4,1,80,2017,Round 1,2017-03-24,9308
Western Bulldogs,Jackson Macrae,5,19,20,80.0,0,0,0,2,0,0,2,3,368,5,5,0,79,2017,Round 1,2017-03-24,9308
Western Bulldogs,Luke Dahlhaus,11,14,16,66.7,0,0,0,0,0,3,2,6,167,3,1,0,75,2017,Round 1,2017-03-24,9308
Western Bulldogs,Robert Murphy,4,16,19,86.4,0,2,0,0,1,0,1,7,402,5,5,0,87,2017,Round 1,2017-03-24,9308
Western Bulldogs,Marcus Bontempelli,12,11,18,81.8,0,1,0,2,0,0,1,8,277,1,1,2,82,2017,Round 1,2017-03-24,9308
Western Bulldogs,Caleb Daniel,7,16,15,68.2,0,0,0,3,0,1,1,5,297,6,3,0,77,2017,Round 1,2017-03-24,9308
Western Bulldogs,Lachlan Hunter,5,15,16,76.2,0,0,2,3,0,0,0,8,310,5,2,0,83,2017,Round 1,2017-03-24,9308
Western Bulldogs,Liam Picken,6,13,17,85.0,1,0,1,0,0,0,1,7,223,0,3,0,80,2017,Round 1,2017-03-24,9308
Western Bulldogs,Matthew Suckling,3,15,17,89.5,1,0,0,2,1,0,0,5,624,3,6,0,74,2017,Round 1,2017-03-24,9308
Western Bulldogs,Stewart Crameri,9,7,13,76.5,0,2,0,1,0,0,1,7,146,4,4,2,75,2017,Round 1,2017-03-24,9308
Western Bulldogs,Shane Biggs,2,16,11,64.7,0,0,0,2,0,0,0,2,474,5,3,0,80,2017,Round 1,2017-03-24,9308
Western Bulldogs,Dale Morris,5,12,14,87.5,2,0,0,10,0,0,0,2,166,2,5,0,97,2017,Round 1,2017-03-24,9308
Western Bulldogs,Thomas Liberatore,11,5,11,68.8,1,0,0,1,0,1,2,5,219,3,3,3,77,2017,Round 1,2017-03-24,9308
Western Bulldogs,Travis Cloke,9,6,8,57.1,2,2,2,1,0,1,1,5,331,1,3,1,82,2017,Round 1,2017-03-24,9308
Western Bulldogs,Easton Wood,5,9,12,85.7,2,0,0,2,0,0,0,1,277,3,4,0,82,2017,Round 1,2017-03-24,9308
Western Bulldogs,Jake Stringer,4,12,8,57.1,1,0,3,1,1,0,1,6,266,1,0,0,78,2017,Round 1,2017-03-24,9308
Western Bulldogs,Zaine Cordy,4,11,11,78.6,0,0,0,7,0,0,1,4,296,4,4,1,89,2017,Round 1,2017-03-24,9308
Western Bulldogs,Toby Mclean,5,8,9,69.2,0,0,1,0,0,0,1,3,109,2,2,1,76,2017,Round 1,2017-03-24,9308
Western Bulldogs,Lin Jong,7,5,9,81.8,1,0,0,1,0,1,0,4,63,0,3,0,85,2017,Round 1,2017-03-24,9308
Western Bulldogs,Fletcher Roberts,4,4,9,90.0,1,0,0,11,0,0,0,1,204,4,4,0,92,2017,Round 1,2017-03-24,9308
Western Bulldogs,Thomas Boyd,2,6,4,80.0,0,0,0,6,0,1,0,2,56,2,1,0,88,2017,Round 1,2017-03-24,9308
Sydney,Josh P  Kennedy,19,8,21,75.0,0,0,0,0,0,5,5,6,466,3,2,2,88,2017,Round 1,2017-03-25,9310
Sydney,Luke Parker,12,12,16,64.0,1,1,0,2,0,0,6,8,251,2,2,0,89,2017,Round 1,2017-03-25,9310
Sydney,Zak Jones,5,23,19,76.0,0,1,0,1,0,0,1,8,316,2,3,0,86,2017,Round 1,2017-03-25,9310
Sydney,Harrison Marsh,9,15,16,66.7,0,0,0,1,2,0,0,2,526,9,11,0,80,2017,Round 1,2017-03-25,9310
Sydney,Jake Lloyd,2,18,19,82.6,0,0,0,2,0,0,0,5,420,3,5,0,93,2017,Round 1,2017-03-25,9310
Sydney,Heath Grundy,3,18,18,85.7,0,0,0,4,0,0,0,2,428,2,8,0,95,2017,Round 1,2017-03-25,9310
Sydney,Kieran Jack,8,13,13,61.9,0,2,1,1,0,0,4,7,316,9,1,0,73,2017,Round 1,2017-03-25,9310
Sydney,George Hewett,12,8,12,63.2,0,0,0,1,0,2,5,1,127,4,2,0,77,2017,Round 1,2017-03-25,9310
Sydney,Lance Franklin,9,9,12,66.7,3,0,3,1,0,0,1,11,414,0,0,1,96,2017,Round 1,2017-03-25,9310
Sydney,Daniel Hannebery,5,12,13,72.2,0,0,0,1,0,1,1,2,213,4,4,0,72,2017,Round 1,2017-03-25,9310
Sydney,Callum Mills,6,12,17,94.4,0,0,0,3,0,0,2,6,447,3,6,1,87,2017,Round 1,2017-03-25,9310
Sydney,Nick Smith 1,5,10,12,80.0,0,0,0,2,0,0,1,2,151,1,3,0,94,2017,Round 1,2017-03-25,9310
Sydney,Jeremy Laidler,4,7,8,61.5,1,1,1,7,0,0,0,3,197,4,5,0,81,2017,Round 1,2017-03-25,9310
Sydney,Sam Reid 1,7,7,11,84.6,3,0,3,1,0,0,0,7,218,3,3,2,83,2017,Round 1,2017-03-25,9310
Sydney,Harry Cunningham,4,6,9,75.0,0,0,0,1,0,0,0,1,205,1,3,0,94,2017,Round 1,2017-03-25,9310
Sydney,Jordan Foote,3,9,6,50.0,0,1,1,0,0,0,1,4,183,5,3,0,75,2017,Round 1,2017-03-25,9310
Sydney,Dean Towers,2,8,6,54.5,0,0,1,1,0,1,0,3,169,2,2,0,82,2017,Round 1,2017-03-25,9310
Sydney,Kurt Tippett,9,4,7,70.0,2,0,0,3,0,0,0,3,150,3,2,0,80,2017,Round 1,2017-03-25,9310
Sydney,Dane Rampe,2,7,8,88.9,0,0,0,4,0,0,0,2,203,1,4,0,92,2017,Round 1,2017-03-25,9310
Sydney,Sam Naismith,5,5,5,55.6,0,1,1,4,0,1,1,5,135,3,1,1,81,2017,Round 1,2017-03-25,9310
Sydney,Oliver Florent,5,4,5,62.5,0,1,0,1,0,0,1,1,139,1,1,0,68,2017,Round 1,2017-03-25,9310
Sydney,Daniel Robinson,3,3,4,66.7,0,0,0,0,0,0,0,2,59,2,0,0,35,2017,Round 1,2017-03-25,9310
Port Adelaide,Oliver Wines,16,16,22,66.7,0,2,0,3,0,3,6,7,523,2,3,0,83,2017,Round 1,2017-03-25,9310
Port Adelaide,Travis Boak,10,16,17,65.4,0,0,0,2,0,1,2,4,321,5,3,1,83,2017,Round 1,2017-03-25,9310
Port Adelaide,Bradley Ebert,14,8,15,60.0,1,2,0,2,0,4,5,5,383,4,4,2,83,2017,Round 1,2017-03-25,9310
Port Adelaide,Jared Polec,10,9,11,57.9,0,0,0,3,0,1,1,2,489,6,2,0,87,2017,Round 1,2017-03-25,9310
Port Adelaide,Chad Wingard,8,11,15,78.9,1,1,1,1,1,0,0,7,303,3,2,0,89,2017,Round 1,2017-03-25,9310
Port Adelaide,Sam Powell Pepper,8,9,11,57.9,0,0,1,1,0,2,5,6,460,7,1,0,67,2017,Round 1,2017-03-25,9310
Port Adelaide,Hamish Hartlett,8,9,12,70.6,0,0,0,0,0,0,0,2,291,5,8,0,76,2017,Round 1,2017-03-25,9310
Port Adelaide,Aaron Young,9,8,15,88.2,1,0,1,0,0,1,0,7,223,2,1,1,84,2017,Round 1,2017-03-25,9310
Port Adelaide,Sam Gray,7,10,7,41.2,0,0,0,2,1,0,0,2,397,7,3,0,86,2017,Round 1,2017-03-25,9310
Port Adelaide,Darcy Byrne Jones,5,9,7,46.7,0,0,1,4,0,1,0,3,353,4,6,0,80,2017,Round 1,2017-03-25,9310
Port Adelaide,Justin Westhoff,4,9,11,78.6,0,0,0,4,0,0,2,0,149,3,4,1,84,2017,Round 1,2017-03-25,9310
Port Adelaide,Patrick Ryder,13,3,6,46.2,2,0,1,4,0,2,3,3,118,4,0,0,86,2017,Round 1,2017-03-25,9310
Port Adelaide,Thomas Jonas,4,10,11,84.6,0,0,0,9,0,0,0,1,126,1,6,0,96,2017,Round 1,2017-03-25,9310
Port Adelaide,Jackson Trengove,6,5,11,91.7,2,0,1,1,0,1,4,6,139,1,1,1,72,2017,Round 1,2017-03-25,9310
Port Adelaide,Matthew Broadbent,3,7,8,66.7,0,1,0,1,0,0,1,2,338,6,5,0,78,2017,Round 1,2017-03-25,9310
Port Adelaide,Charlie Dixon,8,5,7,58.3,1,0,1,0,0,1,0,6,284,1,1,2,85,2017,Round 1,2017-03-25,9310
Port Adelaide,Jack Hombsch,8,5,10,83.3,1,1,0,5,0,0,0,2,315,3,9,0,91,2017,Round 1,2017-03-25,9310
Port Adelaide,Tom Clurey,4,8,11,91.7,1,0,0,2,0,0,0,1,82,1,5,0,96,2017,Round 1,2017-03-25,9310
Port Adelaide,Dan Houston,4,8,10,83.3,1,0,0,1,0,0,0,2,232,2,4,0,82,2017,Round 1,2017-03-25,9310
Port Adelaide,Karl Amon,3,6,9,100.0,0,1,0,1,0,0,1,2,140,0,0,0,57,2017,Round 1,2017-03-25,9310
Port Adelaide,Robert Gray,7,5,5,62.5,0,1,0,1,1,1,1,3,91,2,1,0,92,2017,Round 1,2017-03-25,9310
Port Adelaide,Brett Eddy,2,1,3,100.0,1,2,0,1,0,0,0,2,84,2,0,0,62,2017,Round 1,2017-03-25,9310
St Kilda,Jack Steven,8,17,16,59.3,0,0,0,2,2,2,1,6,573,6,0,0,80,2017,Round 1,2017-03-25,9309
St Kilda,Jack Steele,12,13,18,78.3,2,0,1,2,0,1,2,5,111,1,5,0,78,2017,Round 1,2017-03-25,9309
St Kilda,Jarryn Geary,7,15,16,80.0,0,0,0,4,2,1,1,4,278,3,6,0,91,2017,Round 1,2017-03-25,9309
St Kilda,Jack Newnes,7,13,14,70.0,0,0,0,2,0,1,4,3,389,4,2,0,88,2017,Round 1,2017-03-25,9309
St Kilda,Jack Billings,9,10,12,60.0,0,0,1,0,0,0,2,4,345,3,3,1,89,2017,Round 1,2017-03-25,9309
St Kilda,Dylan Roberton,2,16,14,73.7,0,0,0,3,0,0,1,6,249,3,6,0,84,2017,Round 1,2017-03-25,9309
St Kilda,David Armitage,7,12,9,56.2,0,1,0,2,0,0,0,3,82,2,4,0,76,2017,Round 1,2017-03-25,9309
St Kilda,Sebastian Ross,4,12,10,62.5,0,0,0,0,0,2,0,5,266,4,0,0,81,2017,Round 1,2017-03-25,9309
St Kilda,Luke Dunstan,6,10,12,75.0,0,0,0,1,0,3,1,5,239,2,0,0,73,2017,Round 1,2017-03-25,9309
St Kilda,Shane Savage,3,10,13,86.7,0,0,0,1,1,0,0,3,337,4,3,0,87,2017,Round 1,2017-03-25,9309
St Kilda,Maverick Weller,7,8,7,46.7,0,0,2,0,0,0,1,7,218,1,2,3,86,2017,Round 1,2017-03-25,9309
St Kilda,Tim Membrey,9,7,9,60.0,1,1,1,0,0,0,0,9,222,2,4,0,86,2017,Round 1,2017-03-25,9309
St Kilda,Jack Lonie,9,5,9,60.0,0,1,0,0,1,0,3,6,236,5,2,3,75,2017,Round 1,2017-03-25,9309
St Kilda,Nick Riewoldt,6,8,10,71.4,3,0,3,0,0,0,0,8,253,4,0,1,83,2017,Round 1,2017-03-25,9309
St Kilda,Jimmy Webster,5,9,8,57.1,0,0,0,2,0,1,0,3,225,5,5,0,73,2017,Round 1,2017-03-25,9309
St Kilda,Josh Bruce,8,6,11,84.6,1,0,0,1,0,1,1,6,134,2,2,1,88,2017,Round 1,2017-03-25,9309
St Kilda,Jade Gresham,5,8,11,91.7,0,1,2,1,0,0,0,6,157,2,2,1,77,2017,Round 1,2017-03-25,9309
St Kilda,Sam Gilbert,4,7,9,81.8,0,0,0,2,0,0,0,3,110,2,5,0,74,2017,Round 1,2017-03-25,9309
St Kilda,Jake Carlisle,8,2,9,81.8,1,0,0,4,0,0,0,1,150,3,8,0,86,2017,Round 1,2017-03-25,9309
St Kilda,Nathan Brown,5,4,9,100.0,0,0,0,11,0,0,0,3,66,0,5,0,90,2017,Round 1,2017-03-25,9309
St Kilda,Tom Hickey,5,3,5,62.5,1,1,0,0,0,2,0,3,47,2,2,0,90,2017,Round 1,2017-03-25,9309
St Kilda,Nathan Wright,3,4,4,50.0,0,0,0,1,0,0,0,5,163,1,1,1,66,2017,Round 1,2017-03-25,9309
Melbourne,Clayton Oliver,14,22,32,88.9,0,1,0,1,0,6,3,6,43,3,3,1,75,2017,Round 1,2017-03-25,9309
Melbourne,Nathan Jones,10,25,28,80.0,0,1,0,1,0,1,3,11,435,4,4,0,87,2017,Round 1,2017-03-25,9309
Melbourne,Jordan Lewis,9,24,25,78.1,0,0,1,2,0,1,3,7,322,7,2,0,87,2017,Round 1,2017-03-25,9309
Melbourne,Bernie Vince,5,23,25,83.3,0,0,0,4,0,0,0,5,324,3,7,0,85,2017,Round 1,2017-03-25,9309
Melbourne,Billy Stretch,8,19,22,84.6,0,0,1,2,0,0,3,7,203,1,4,0,85,2017,Round 1,2017-03-25,9309
Melbourne,Tom Mcdonald,2,22,15,62.5,0,0,0,9,0,0,0,5,434,4,2,0,97,2017,Round 1,2017-03-25,9309
Melbourne,Jack Viney,12,10,21,91.3,0,0,0,1,0,6,2,5,161,2,1,0,85,2017,Round 1,2017-03-25,9309
Melbourne,Christian Petracca,11,12,18,78.3,1,2,2,0,0,1,0,11,437,6,3,0,90,2017,Round 1,2017-03-25,9309
Melbourne,Alex Neal Bullen,10,13,14,60.9,1,0,1,1,0,1,3,10,404,5,3,1,82,2017,Round 1,2017-03-25,9309
Melbourne,Jesse Hogan,9,10,15,71.4,4,0,5,2,0,1,2,7,413,3,2,1,90,2017,Round 1,2017-03-25,9309
Melbourne,Angus Brayshaw,9,13,17,81.0,0,0,1,1,0,1,2,4,93,1,1,2,81,2017,Round 1,2017-03-25,9309
Melbourne,Neville Jetta,8,11,17,85.0,1,0,0,3,0,0,0,2,47,2,8,0,79,2017,Round 1,2017-03-25,9309
Melbourne,Christian Salem,2,17,16,80.0,0,1,0,1,0,0,0,5,408,4,2,0,85,2017,Round 1,2017-03-25,9309
Melbourne,Jayden Hunt,4,15,16,84.2,0,1,0,2,1,0,0,6,385,1,3,0,89,2017,Round 1,2017-03-25,9309
Melbourne,Oscar Mcdonald,9,10,15,78.9,1,0,0,8,0,0,1,4,193,2,9,0,91,2017,Round 1,2017-03-25,9309
Melbourne,Mitchell Hannan,4,13,13,81.2,0,3,2,1,0,1,0,8,271,3,0,0,82,2017,Round 1,2017-03-25,9309
Melbourne,Jake Melksham,1,16,14,93.3,0,0,0,0,0,0,0,1,242,4,2,0,73,2017,Round 1,2017-03-25,9309
Melbourne,Max Gawn,7,5,6,46.2,0,1,2,2,0,0,3,7,105,2,2,0,84,2017,Round 1,2017-03-25,9309
Melbourne,Jack Watts,1,11,9,75.0,0,0,2,0,0,0,0,6,211,1,0,0,80,2017,Round 1,2017-03-25,9309
Melbourne,Sam Weideman,5,8,8,66.7,0,2,0,3,0,0,0,7,169,1,1,0,86,2017,Round 1,2017-03-25,9309
Melbourne,Jeff Gartlett,4,5,3,33.3,0,0,0,1,1,0,0,4,144,3,0,3,94,2017,Round 1,2017-03-25,9309
Melbourne,Joel Smith 1,3,2,3,60.0,1,0,0,1,0,0,0,1,50,2,3,0,14,2017,Round 1,2017-03-25,9309
Gold Coast,Gary Jnr Ablett,13,15,20,71.4,0,2,0,3,0,2,3,6,607,7,7,0,82,2017,Round 1,2017-03-25,9311
Gold Coast,Touk Miller,17,12,16,59.3,1,0,2,2,0,4,2,8,353,5,1,2,85,2017,Round 1,2017-03-25,9311
Gold Coast,Aaron Hall,10,16,21,84.0,0,0,0,1,2,1,4,8,542,6,2,0,81,2017,Round 1,2017-03-25,9311
Gold Coast,Michael Barlow,12,11,18,75.0,0,1,1,1,0,5,3,7,292,5,1,0,85,2017,Round 1,2017-03-25,9311
Gold Coast,Kade Kolodjashnij,7,15,15,71.4,0,1,0,3,0,0,0,4,295,5,7,0,89,2017,Round 1,2017-03-25,9311
Gold Coast,Jarryd Lyons,8,11,11,55.0,0,3,1,2,0,1,2,7,222,5,2,0,69,2017,Round 1,2017-03-25,9311
Gold Coast,Matthew Rosa,3,16,14,73.7,0,0,1,2,0,0,0,5,224,4,2,0,84,2017,Round 1,2017-03-25,9311
Gold Coast,Jack Martin,8,11,12,66.7,2,0,0,2,0,1,0,2,195,5,6,0,84,2017,Round 1,2017-03-25,9311
Gold Coast,Jesse Joyce,7,12,16,88.9,1,0,0,1,0,0,0,3,257,1,7,1,78,2017,Round 1,2017-03-25,9311
Gold Coast,Pearce Hanley,8,10,8,47.1,0,0,0,1,0,0,1,2,466,4,2,1,81,2017,Round 1,2017-03-25,9311
Gold Coast,Steven May,7,9,14,87.5,2,0,0,13,3,0,0,2,207,0,10,0,97,2017,Round 1,2017-03-25,9311
Gold Coast,Sean Lemmens,2,16,12,75.0,0,0,0,3,0,0,0,4,308,5,0,0,88,2017,Round 1,2017-03-25,9311
Gold Coast,Adam Saad,4,9,11,73.3,2,2,0,2,12,0,1,5,464,4,4,1,71,2017,Round 1,2017-03-25,9311
Gold Coast,Peter Wright,5,9,10,71.4,1,0,3,3,0,1,0,5,263,2,1,2,90,2017,Round 1,2017-03-25,9311
Gold Coast,Ben Ainsworth,8,6,9,64.3,0,1,1,1,1,1,1,6,196,4,2,2,70,2017,Round 1,2017-03-25,9311
Gold Coast,Thomas Lynch,8,4,9,75.0,2,2,5,1,0,0,0,8,260,1,1,0,95,2017,Round 1,2017-03-25,9311
Gold Coast,Callum Ah Chee,6,7,7,58.3,0,1,2,3,0,0,1,2,149,2,2,1,69,2017,Round 1,2017-03-25,9311
Gold Coast,Jack Bowes,5,7,8,72.7,0,0,0,2,0,0,0,2,257,1,5,0,65,2017,Round 1,2017-03-25,9311
Gold Coast,Rory Thompson,4,8,10,100.0,0,0,0,11,0,0,0,2,96,1,5,0,98,2017,Round 1,2017-03-25,9311
Gold Coast,Jarrod Witts,6,4,6,60.0,0,0,0,5,0,2,2,5,193,1,0,3,86,2017,Round 1,2017-03-25,9311
Gold Coast,Alex Sexton,4,7,8,80.0,0,0,0,0,0,2,0,5,270,2,1,0,80,2017,Round 1,2017-03-25,9311
