Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Centre_Clearances,Stoppage_Clearances,Score_Involvements_Actual,Metres_Gained,Turnovers,Intercepts,Tackles_Inside_50,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Carlton,Harry Mckay,8,7,6,46.2,4,1,2,2,0,0,0,6,394,7,1,0,96,2023,Round 1,2023-03-16,10751
Carlton,Tom De Koning,10,3,8,61.5,1,0,0,3,0,1,2,4,167,0,3,1,79,2023,Round 1,2023-03-16,10751
Carlton,Oliver Hollands,5,8,8,72.7,0,0,0,3,0,0,2,3,155,3,2,1,81,2023,Round 1,2023-03-16,10751
Carlton,Charlie Curnow,4,4,8,80.0,1,0,1,1,0,0,0,6,191,6,0,1,95,2023,Round 1,2023-03-16,10751
Carlton,Matt Owies,3,8,6,60.0,0,0,0,0,0,0,0,3,102,5,1,1,70,2023,Round 1,2023-03-16,10751
Carlton,Jesse Motlop,5,5,6,60.0,1,0,0,0,0,0,0,2,156,5,1,1,81,2023,Round 1,2023-03-16,10751
Carlton,Zac Fisher,3,6,5,71.4,0,0,0,2,0,0,1,3,159,0,1,0,67,2023,Round 1,2023-03-16,10751
Carlton,Lachlan Cowan,6,2,4,57.1,2,0,0,2,0,0,0,2,166,3,6,0,53,2023,Round 1,2023-03-16,10751
Carlton,Jack Martin,4,2,4,66.7,0,0,0,2,0,0,0,4,59,0,0,2,71,2023,Round 1,2023-03-16,10751
Carlton,Jack Silvagni,5,1,5,100.0,1,0,1,3,0,0,1,2,53,0,1,0,85,2023,Round 1,2023-03-16,10751
Carlton,Lochie O Brien,2,2,3,75.0,0,0,0,0,4,0,0,0,88,1,1,0,25,2023,Round 1,2023-03-16,10751
Geelong,Patrick Dangerfield,15,7,12,54.5,1,0,0,3,1,6,0,5,236,4,3,0,62,2023,Round 1,2023-03-17,10752
Geelong,Isaac Smith,3,14,17,81.0,1,1,0,1,1,0,1,6,730,7,2,2,88,2023,Round 1,2023-03-17,10752
Geelong,Tom Atkins,11,9,18,85.7,0,0,0,0,0,2,3,3,259,1,6,0,80,2023,Round 1,2023-03-17,10752
Geelong,Gryan Miers,7,12,12,63.2,1,3,3,2,0,1,0,11,221,6,1,0,87,2023,Round 1,2023-03-17,10752
Geelong,Zach Tuohy,9,5,13,72.2,0,0,1,0,1,0,0,2,514,3,9,0,92,2023,Round 1,2023-03-17,10752
Geelong,Tyson Stengle,3,13,10,58.8,0,1,2,1,1,0,1,5,269,1,1,0,76,2023,Round 1,2023-03-17,10752
Geelong,Tanner Bruhn,7,10,8,47.1,0,1,0,1,0,3,0,2,309,5,1,0,64,2023,Round 1,2023-03-17,10752
Geelong,Max Holmes,5,13,14,82.4,0,0,0,2,0,1,1,4,439,4,2,0,80,2023,Round 1,2023-03-17,10752
Geelong,Rhys Stanley,6,6,8,50.0,0,0,0,3,0,0,2,3,307,5,2,0,85,2023,Round 1,2023-03-17,10752
Geelong,Jeremy Cameron,2,14,10,62.5,0,1,2,1,0,0,2,8,365,1,1,0,100,2023,Round 1,2023-03-17,10752
Geelong,Cameron Guthrie,7,9,9,60.0,0,0,0,3,0,2,1,0,229,3,0,0,74,2023,Round 1,2023-03-17,10752
Geelong,Mark O Connor,5,10,14,93.3,1,0,0,1,0,0,0,1,303,3,6,0,92,2023,Round 1,2023-03-17,10752
Geelong,Oliver Henry,10,6,14,93.3,2,0,1,0,0,0,2,5,198,3,3,0,83,2023,Round 1,2023-03-17,10752
Geelong,Mark Blicavs,7,5,10,76.9,1,0,0,1,0,1,4,4,177,2,0,0,89,2023,Round 1,2023-03-17,10752
Geelong,Zach Guthrie,3,9,10,83.3,1,0,0,4,0,0,0,1,280,4,6,0,91,2023,Round 1,2023-03-17,10752
Geelong,Tom Hawkins,7,4,7,63.6,2,2,3,0,0,0,0,7,209,2,1,0,86,2023,Round 1,2023-03-17,10752
Geelong,Jed Bews,6,4,6,54.5,0,0,0,1,0,0,0,0,214,2,5,0,80,2023,Round 1,2023-03-17,10752
Geelong,Bradley Close,5,5,5,50.0,0,0,1,2,0,1,1,5,130,0,0,3,80,2023,Round 1,2023-03-17,10752
Geelong,Gary Rohan,1,7,6,75.0,1,0,3,1,0,0,0,4,182,3,1,1,81,2023,Round 1,2023-03-17,10752
Geelong,Sam De Koning,4,3,6,85.7,0,0,0,4,0,0,0,2,109,1,4,0,84,2023,Round 1,2023-03-17,10752
Geelong,Esava Ratugolea,4,2,5,83.3,2,0,0,11,0,0,0,0,102,2,6,0,94,2023,Round 1,2023-03-17,10752
Geelong,Brandan Parfitt,2,3,4,80.0,0,0,0,0,0,0,2,1,23,0,0,0,41,2023,Round 1,2023-03-17,10752
Geelong,Thomas Stewart,1,0,3,100.0,0,0,0,1,0,0,0,2,138,0,1,0,12,2023,Round 1,2023-03-17,10752
Collingwood,Nick Daicos,10,21,32,91.4,0,1,0,1,1,0,3,9,579,1,5,0,86,2023,Round 1,2023-03-17,10752
Collingwood,John Noble,5,23,24,82.8,0,2,0,0,0,0,0,7,637,6,4,0,82,2023,Round 1,2023-03-17,10752
Collingwood,Scott Pendlebury,10,15,21,77.8,0,1,0,0,0,1,3,9,369,4,6,2,82,2023,Round 1,2023-03-17,10752
Collingwood,Josh Daicos,9,18,21,77.8,0,0,0,1,0,0,5,9,469,1,2,0,92,2023,Round 1,2023-03-17,10752
Collingwood,Jordan De Goey,7,18,19,76.0,0,3,3,2,0,2,3,11,418,4,1,0,84,2023,Round 1,2023-03-17,10752
Collingwood,Jack Crisp,9,13,12,54.5,0,1,1,0,2,2,1,6,376,2,3,0,78,2023,Round 1,2023-03-17,10752
Collingwood,Tom Mitchell,14,7,17,81.0,0,0,1,0,0,5,5,6,272,3,1,1,76,2023,Round 1,2023-03-17,10752
Collingwood,Beau Mccreery,5,15,17,85.0,0,2,1,1,0,1,0,8,413,1,0,0,72,2023,Round 1,2023-03-17,10752
Collingwood,Steele Sidebottom,6,13,17,89.5,0,1,0,2,2,1,1,4,332,3,4,1,88,2023,Round 1,2023-03-17,10752
Collingwood,Brayden Maynard,6,12,16,84.2,0,1,0,3,0,0,0,5,281,3,9,0,86,2023,Round 1,2023-03-17,10752
Collingwood,Will Hoskin Elliott,7,9,9,50.0,1,0,0,4,0,0,3,4,319,10,2,0,71,2023,Round 1,2023-03-17,10752
Collingwood,Taylor Adams,5,12,13,81.2,0,3,0,0,0,1,2,9,200,4,0,2,71,2023,Round 1,2023-03-17,10752
Collingwood,Jamie Elliott 1,1,12,7,53.8,0,0,2,0,0,0,0,4,134,3,0,1,89,2023,Round 1,2023-03-17,10752
Collingwood,Darcy Moore,9,4,11,84.6,2,0,0,12,0,0,0,4,327,4,9,0,100,2023,Round 1,2023-03-17,10752
Collingwood,Darcy Cameron,9,4,6,54.5,2,0,0,3,0,1,2,6,81,1,3,0,77,2023,Round 1,2023-03-17,10752
Collingwood,Ian Hill,2,10,9,90.0,0,1,2,0,0,0,1,4,318,2,1,0,81,2023,Round 1,2023-03-17,10752
Collingwood,Brody Mihocek,4,5,5,55.6,1,0,2,1,0,0,0,5,168,3,1,1,85,2023,Round 1,2023-03-17,10752
Collingwood,Jeremy Howe,1,7,6,75.0,0,0,0,3,0,0,0,2,194,1,2,0,46,2023,Round 1,2023-03-17,10752
Collingwood,Isaac Quaynor,5,3,6,75.0,1,0,0,2,0,0,0,3,16,2,5,0,79,2023,Round 1,2023-03-17,10752
Collingwood,Daniel Mcstay,2,4,4,66.7,0,0,1,1,0,0,0,4,27,0,0,1,95,2023,Round 1,2023-03-17,10752
Collingwood,Mason Cox,5,2,6,100.0,3,1,2,1,0,1,0,5,222,2,0,1,52,2023,Round 1,2023-03-17,10752
Collingwood,Nathan Murphy,1,5,5,83.3,0,0,0,9,0,0,0,1,72,1,3,0,88,2023,Round 1,2023-03-17,10752
Collingwood,Reef Mcinnes,3,1,3,75.0,0,1,1,0,0,0,0,4,45,0,1,2,38,2023,Round 1,2023-03-17,10752
North Melbourne,Harry Sheezel,9,21,25,73.5,0,1,0,2,1,0,1,3,631,9,6,0,86,2023,Round 1,2023-03-18,10753
North Melbourne,Luke Davies Uniacke,19,13,25,78.1,0,1,0,1,0,3,7,8,434,4,3,0,87,2023,Round 1,2023-03-18,10753
North Melbourne,Jack Ziebell,0,18,25,96.2,0,0,0,3,0,0,0,4,667,5,3,0,84,2023,Round 1,2023-03-18,10753
North Melbourne,Jy Simpkin,12,14,20,80.0,0,0,0,2,0,3,4,6,333,4,1,0,86,2023,Round 1,2023-03-18,10753
North Melbourne,Tom Powell,11,13,17,70.8,0,0,0,0,1,1,3,8,290,3,2,1,78,2023,Round 1,2023-03-18,10753
North Melbourne,Luke Mcdonald,9,14,16,72.7,0,0,0,10,0,0,0,0,392,7,8,0,89,2023,Round 1,2023-03-18,10753
North Melbourne,Liam Shiels,5,12,13,68.4,1,0,1,0,0,0,1,3,191,3,4,1,84,2023,Round 1,2023-03-18,10753
North Melbourne,Bailey Scott,5,13,10,58.8,0,1,0,1,0,0,1,5,329,3,2,0,84,2023,Round 1,2023-03-18,10753
North Melbourne,Curtis Taylor,3,12,9,52.9,1,0,1,0,0,0,1,4,283,4,1,1,84,2023,Round 1,2023-03-18,10753
North Melbourne,Will Phillips,8,10,13,76.5,0,1,0,0,1,0,4,5,144,4,2,0,53,2023,Round 1,2023-03-18,10753
North Melbourne,Ben Cunnington,8,10,10,62.5,1,0,1,0,0,0,1,5,198,5,3,1,75,2023,Round 1,2023-03-18,10753
North Melbourne,Hugh Greenwood,11,5,9,60.0,0,1,0,2,0,1,3,5,173,0,4,0,76,2023,Round 1,2023-03-18,10753
North Melbourne,Aiden Bonar,6,9,15,100.0,1,0,0,5,1,0,0,3,38,1,7,0,85,2023,Round 1,2023-03-18,10753
North Melbourne,Josh Goater,5,10,10,66.7,0,0,0,5,0,0,0,2,202,0,5,0,81,2023,Round 1,2023-03-18,10753
North Melbourne,Cameron Zurhaar,7,7,11,78.6,0,2,0,1,0,0,1,8,313,2,2,1,81,2023,Round 1,2023-03-18,10753
North Melbourne,Charlie Comben,7,7,8,61.5,0,2,1,3,0,1,2,11,219,4,1,0,81,2023,Round 1,2023-03-18,10753
North Melbourne,Miller Bergman,4,9,12,92.3,1,0,0,1,0,0,0,4,230,2,4,0,86,2023,Round 1,2023-03-18,10753
North Melbourne,Griffin Logue,5,6,8,80.0,1,0,0,7,1,0,0,0,107,2,6,0,96,2023,Round 1,2023-03-18,10753
North Melbourne,Nick Larkey,5,4,9,100.0,1,0,2,1,0,0,0,7,169,0,0,1,95,2023,Round 1,2023-03-18,10753
North Melbourne,Kayne Turner,4,4,5,62.5,0,0,0,0,1,0,1,1,93,1,1,1,69,2023,Round 1,2023-03-18,10753
North Melbourne,Jaidyn Stephenson,1,7,3,37.5,0,0,1,0,0,0,0,2,124,3,0,4,66,2023,Round 1,2023-03-18,10753
North Melbourne,Paul Curtis,4,4,5,62.5,1,0,2,1,0,0,1,4,167,3,0,1,78,2023,Round 1,2023-03-18,10753
North Melbourne,Tristan Xerri,4,1,3,60.0,1,0,0,0,0,1,0,1,-22,0,0,1,15,2023,Round 1,2023-03-18,10753
West Coast,Luke Shuey,7,20,18,66.7,0,1,0,1,0,2,2,5,594,7,0,0,74,2023,Round 1,2023-03-18,10753
West Coast,Shannon Hurn,5,9,22,88.0,0,0,0,6,0,0,0,2,598,3,9,0,81,2023,Round 1,2023-03-18,10753
West Coast,Dominic Sheed,10,15,20,80.0,0,1,0,1,0,3,1,7,126,3,3,0,77,2023,Round 1,2023-03-18,10753
West Coast,Andrew Gaff,6,17,20,87.0,0,0,0,2,0,1,2,6,338,2,2,0,88,2023,Round 1,2023-03-18,10753
West Coast,Jeremy Mcgovern,5,15,19,86.4,1,0,0,9,1,0,0,4,357,3,12,0,87,2023,Round 1,2023-03-18,10753
West Coast,Tim Kelly,11,11,13,59.1,0,1,0,0,0,2,2,6,395,8,2,0,78,2023,Round 1,2023-03-18,10753
West Coast,Tom Cole,7,13,18,90.0,0,0,0,4,0,0,0,3,302,1,6,0,77,2023,Round 1,2023-03-18,10753
West Coast,Tom Barrass,5,13,17,94.4,1,0,0,5,0,0,0,1,382,8,8,0,100,2023,Round 1,2023-03-18,10753
West Coast,Liam Duggan,4,12,14,77.8,0,1,0,1,0,0,0,1,378,6,5,0,84,2023,Round 1,2023-03-18,10753
West Coast,Alex Witherden,3,15,14,77.8,0,0,0,1,0,0,0,4,189,2,5,0,81,2023,Round 1,2023-03-18,10753
West Coast,Reuben Ginbey,7,8,8,53.3,0,0,1,3,0,1,2,3,141,2,1,1,72,2023,Round 1,2023-03-18,10753
West Coast,Jack Darling,5,9,9,64.3,1,1,3,0,0,0,0,8,196,1,0,0,85,2023,Round 1,2023-03-18,10753
West Coast,Jamaine Jones,6,8,11,78.6,0,0,0,0,0,0,0,4,74,2,2,1,87,2023,Round 1,2023-03-18,10753
West Coast,Liam Ryan,5,7,11,84.6,1,0,2,0,1,0,1,8,272,2,3,1,83,2023,Round 1,2023-03-18,10753
West Coast,Jamie Cripps,0,13,9,75.0,0,2,4,0,0,0,0,8,125,1,1,1,88,2023,Round 1,2023-03-18,10753
West Coast,Jayden Hunt,4,7,11,91.7,0,0,0,2,0,1,1,1,231,3,3,0,89,2023,Round 1,2023-03-18,10753
West Coast,Noah Long,7,5,8,80.0,0,0,0,0,0,0,1,4,157,3,1,2,67,2023,Round 1,2023-03-18,10753
West Coast,Oscar Allen,5,5,6,66.7,2,1,1,1,0,0,0,6,117,0,0,0,89,2023,Round 1,2023-03-18,10753
West Coast,Xavier O Neill,7,2,7,87.5,0,0,0,0,0,0,1,2,211,2,2,1,81,2023,Round 1,2023-03-18,10753
West Coast,Bailey Williams 1,5,5,8,100.0,0,0,0,1,0,2,1,3,150,1,3,2,80,2023,Round 1,2023-03-18,10753
West Coast,Campbell Chesser,1,4,4,80.0,0,0,0,0,0,0,0,0,99,2,0,0,69,2023,Round 1,2023-03-18,10753
West Coast,Callum Jamieson,0,3,2,66.7,0,0,0,3,0,0,0,0,3,1,1,0,50,2023,Round 1,2023-03-18,10753
West Coast,Jack Petruccelle,0,1,1,100.0,0,0,0,0,0,0,0,0,2,1,0,0,32,2023,Round 1,2023-03-18,10753
Port Adelaide,Oliver Wines,11,18,19,65.5,0,0,2,1,0,2,4,6,387,5,3,0,70,2023,Round 1,2023-03-18,10754
Port Adelaide,Darcy Byrne Jones,6,20,24,88.9,0,2,0,4,0,0,1,7,293,2,7,0,78,2023,Round 1,2023-03-18,10754
Port Adelaide,Jason Horne Francis,10,16,19,76.0,0,3,0,3,1,4,3,11,532,2,3,0,84,2023,Round 1,2023-03-18,10754
Port Adelaide,Ryan Burton,5,16,18,75.0,0,1,0,3,1,0,0,5,512,5,9,0,84,2023,Round 1,2023-03-18,10754
Port Adelaide,Zak Butters,6,18,18,75.0,0,1,0,1,0,0,4,7,340,1,2,0,77,2023,Round 1,2023-03-18,10754
Port Adelaide,Connor Rozee,4,19,17,73.9,0,0,0,0,0,0,1,10,466,3,0,0,84,2023,Round 1,2023-03-18,10754
Port Adelaide,Miles Bergman,9,15,11,47.8,0,1,0,4,1,0,4,8,482,4,2,0,81,2023,Round 1,2023-03-18,10754
Port Adelaide,Xavier Duursma,9,13,18,81.8,0,0,0,0,2,1,4,3,347,6,3,0,83,2023,Round 1,2023-03-18,10754
Port Adelaide,Sam Powell Pepper,8,13,13,61.9,0,1,1,0,0,3,0,8,293,3,2,2,80,2023,Round 1,2023-03-18,10754
Port Adelaide,Kane Farrell,6,13,17,81.0,0,0,0,5,0,0,1,3,381,3,3,0,79,2023,Round 1,2023-03-18,10754
Port Adelaide,Willem Drew,9,13,16,80.0,0,0,0,1,0,2,1,4,73,1,1,1,73,2023,Round 1,2023-03-18,10754
Port Adelaide,Dan Houston,7,13,18,94.7,1,0,0,3,0,1,3,4,392,1,3,0,82,2023,Round 1,2023-03-18,10754
Port Adelaide,Willie Rioli,8,7,12,75.0,1,1,1,3,0,1,2,8,267,0,1,1,78,2023,Round 1,2023-03-18,10754
Port Adelaide,Aliir Aliir,8,7,13,86.7,4,1,0,7,0,0,0,2,55,1,9,0,95,2023,Round 1,2023-03-18,10754
Port Adelaide,Charlie Dixon,10,5,7,50.0,6,0,7,0,0,0,1,12,285,4,1,0,90,2023,Round 1,2023-03-18,10754
Port Adelaide,Scott Lycett,6,8,11,84.6,0,1,0,2,0,1,1,9,6,2,2,0,82,2023,Round 1,2023-03-18,10754
Port Adelaide,Mitch Georgiades,5,8,8,61.5,1,0,4,0,0,0,0,7,175,2,0,1,79,2023,Round 1,2023-03-18,10754
Port Adelaide,Thomas Jonas,4,8,10,83.3,1,0,0,4,0,0,0,2,211,2,6,0,95,2023,Round 1,2023-03-18,10754
Port Adelaide,Lachlan Jones,4,8,8,66.7,0,0,2,1,0,1,1,6,107,0,1,1,70,2023,Round 1,2023-03-18,10754
Port Adelaide,Todd Marshall,6,7,10,90.9,2,1,6,3,0,0,0,8,152,1,1,2,87,2023,Round 1,2023-03-18,10754
Port Adelaide,Trent Mckenzie,5,5,8,80.0,3,0,0,1,0,0,0,1,166,1,6,0,87,2023,Round 1,2023-03-18,10754
Port Adelaide,Orazio Fantasia,3,6,4,44.4,0,0,1,0,0,0,0,3,170,3,1,1,58,2023,Round 1,2023-03-18,10754
Port Adelaide,Francis Evans,1,1,1,50.0,0,1,0,0,0,0,0,1,0,0,0,0,23,2023,Round 1,2023-03-18,10754
Brisbane Lions,Daniel Rich,5,7,22,84.6,0,0,0,4,0,1,1,3,1010,7,7,0,87,2023,Round 1,2023-03-18,10754
Brisbane Lions,Lachie Neale,11,11,13,65.0,0,1,0,1,0,1,4,1,246,3,0,1,86,2023,Round 1,2023-03-18,10754
Brisbane Lions,Conor Mckenna,6,10,16,80.0,0,0,0,1,1,0,0,3,394,2,5,0,80,2023,Round 1,2023-03-18,10754
Brisbane Lions,Josh Dunkley,14,5,14,73.7,0,0,0,5,0,4,3,0,29,1,2,0,82,2023,Round 1,2023-03-18,10754
Brisbane Lions,Zac Bailey,6,9,12,75.0,0,0,0,2,0,0,2,7,254,3,3,1,82,2023,Round 1,2023-03-18,10754
Brisbane Lions,Jarrod Berry,5,11,11,73.3,0,0,0,0,0,0,0,3,304,4,2,0,72,2023,Round 1,2023-03-18,10754
Brisbane Lions,Keidean Coleman,5,9,9,60.0,0,1,0,3,0,0,1,3,429,5,3,0,68,2023,Round 1,2023-03-18,10754
Brisbane Lions,Cameron Rayner,6,8,11,78.6,0,0,0,2,0,0,0,1,335,4,8,0,78,2023,Round 1,2023-03-18,10754
Brisbane Lions,Hugh Mccluggage,7,7,9,69.2,0,1,0,0,0,3,0,2,152,3,1,2,79,2023,Round 1,2023-03-18,10754
Brisbane Lions,Will Ashcroft,8,5,5,38.5,0,0,0,0,0,2,2,1,223,4,0,0,81,2023,Round 1,2023-03-18,10754
Brisbane Lions,Harris Andrews,5,7,10,90.9,0,0,0,9,0,0,0,3,139,1,6,0,100,2023,Round 1,2023-03-18,10754
Brisbane Lions,Oscar Mcinerney,10,2,4,36.4,1,0,1,2,0,2,2,3,221,5,0,0,85,2023,Round 1,2023-03-18,10754
Brisbane Lions,Darcy Wilmot,4,7,6,54.5,1,0,2,1,0,0,1,2,264,4,3,0,77,2023,Round 1,2023-03-18,10754
Brisbane Lions,Joe Daniher,5,4,6,60.0,1,0,1,0,0,0,1,2,228,2,2,0,86,2023,Round 1,2023-03-18,10754
Brisbane Lions,Jack Gunston,2,6,6,66.7,1,0,1,0,0,0,0,3,141,4,2,0,81,2023,Round 1,2023-03-18,10754
Brisbane Lions,Lincoln Mccarthy,4,3,7,87.5,0,1,0,0,0,1,2,4,149,0,1,1,84,2023,Round 1,2023-03-18,10754
Brisbane Lions,James Tunstill,5,2,6,85.7,0,0,0,0,0,0,1,2,53,2,3,0,52,2023,Round 1,2023-03-18,10754
Brisbane Lions,Charlie Cameron,3,3,2,33.3,0,0,0,0,0,0,3,2,174,4,0,1,83,2023,Round 1,2023-03-18,10754
Brisbane Lions,Deven Robertson,1,4,2,33.3,0,0,0,1,0,0,1,1,114,3,0,0,72,2023,Round 1,2023-03-18,10754
Brisbane Lions,Eric Hipwood,1,3,4,100.0,0,0,1,1,0,0,0,1,141,2,0,0,82,2023,Round 1,2023-03-18,10754
Brisbane Lions,Brandon Starcevich,1,2,1,25.0,0,0,0,8,0,0,0,0,54,2,2,0,86,2023,Round 1,2023-03-18,10754
Brisbane Lions,Jack Payne,2,2,3,75.0,0,0,0,5,0,0,0,1,97,1,2,0,95,2023,Round 1,2023-03-18,10754
Brisbane Lions,Jaxon Prior,0,3,2,100.0,0,0,0,0,0,0,0,0,89,0,0,0,23,2023,Round 1,2023-03-18,10754
Gold Coast,Touk Miller,12,18,20,69.0,0,1,0,1,0,1,6,2,454,6,3,4,84,2023,Round 1,2023-03-18,10756
Gold Coast,Matt Rowell,21,11,16,57.1,0,0,0,3,0,3,6,5,341,7,4,0,88,2023,Round 1,2023-03-18,10756
Gold Coast,Charlie Constable,5,14,12,46.2,0,0,0,5,0,0,0,2,676,11,5,0,81,2023,Round 1,2023-03-18,10756
Gold Coast,Jarrod Witts,16,10,14,56.0,1,0,0,2,0,3,7,5,285,3,0,0,87,2023,Round 1,2023-03-18,10756
Gold Coast,Darcy Macpherson,4,15,16,72.7,0,0,0,1,0,0,0,1,226,2,6,0,86,2023,Round 1,2023-03-18,10756
Gold Coast,David Swallow,9,11,11,55.0,0,0,0,2,0,2,3,1,336,4,4,0,76,2023,Round 1,2023-03-18,10756
Gold Coast,Bodhi Uwland,5,9,14,70.0,0,0,0,5,0,0,1,0,380,5,9,0,79,2023,Round 1,2023-03-18,10756
Gold Coast,Sam Flanders,6,13,15,78.9,0,1,1,0,0,0,0,4,219,3,4,0,83,2023,Round 1,2023-03-18,10756
Gold Coast,Jy Farrar,8,10,14,77.8,0,0,0,6,0,0,0,2,413,3,7,0,86,2023,Round 1,2023-03-18,10756
Gold Coast,Noah Anderson,9,8,10,58.8,0,0,0,2,1,3,1,4,361,3,3,0,82,2023,Round 1,2023-03-18,10756
Gold Coast,Ben Ainsworth,8,9,12,75.0,0,1,0,3,0,1,0,5,244,5,6,0,86,2023,Round 1,2023-03-18,10756
Gold Coast,Alex Davies,9,7,6,37.5,0,1,0,1,0,0,2,2,190,5,1,0,69,2023,Round 1,2023-03-18,10756
Gold Coast,Nicholas Holman,12,4,10,66.7,1,1,1,4,0,1,1,3,224,4,1,0,89,2023,Round 1,2023-03-18,10756
