Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Centre_Clearances,Stoppage_Clearances,Score_Involvements_Actual,Metres_Gained,Turnovers,Intercepts,Tackles_Inside_50,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Essendon,James Stewart,6,10,13,81.2,2,2,5,0,0,0,0,10,354,4,4,2,83,2018,Round 1,2018-03-23,9515
Essendon,Cale Hooker,7,7,10,66.7,4,0,4,2,0,0,0,8,179,4,2,2,92,2018,Round 1,2018-03-23,9515
Essendon,Joe Daniher,6,9,7,46.7,2,0,3,0,0,0,0,7,189,7,0,0,100,2018,Round 1,2018-03-23,9515
Essendon,Conor Mckenna,4,8,11,78.6,0,0,0,4,5,0,0,4,331,2,2,0,85,2018,Round 1,2018-03-23,9515
Essendon,Anthony Mcdonald Tipungwuti,4,10,10,71.4,1,1,2,2,1,1,0,4,222,2,0,2,81,2018,Round 1,2018-03-23,9515
Essendon,Mitchell Brown 1,5,8,12,92.3,1,1,0,7,0,0,1,2,197,3,5,0,89,2018,Round 1,2018-03-23,9515
Essendon,Adam Saad,7,6,10,83.3,0,1,0,6,3,1,0,3,168,2,7,0,86,2018,Round 1,2018-03-23,9515
Essendon,Matthew Dea,6,7,11,100.0,0,0,0,3,0,0,0,2,63,1,7,0,73,2018,Round 1,2018-03-23,9515
Essendon,Joshua Green,8,4,6,54.5,0,0,1,1,0,0,0,6,225,4,1,1,74,2018,Round 1,2018-03-23,9515
Essendon,Joshua Begley,6,5,6,54.5,0,1,0,0,0,0,0,5,179,2,1,0,75,2018,Round 1,2018-03-23,9515
Essendon,Tom Bellchambers,5,4,9,100.0,1,0,1,4,0,0,1,5,212,0,4,0,85,2018,Round 1,2018-03-23,9515
Essendon,Michael Hartley,2,8,9,100.0,2,0,0,9,0,0,0,1,138,3,4,0,91,2018,Round 1,2018-03-23,9515
Essendon,Zachary Merrett,6,2,3,42.9,0,0,0,1,0,0,1,1,102,1,2,0,16,2018,Round 1,2018-03-23,9515
Adelaide,Matt Crouch,11,31,33,80.5,0,1,0,0,0,2,5,8,350,7,3,0,80,2018,Round 1,2018-03-23,9515
Adelaide,Rory Laird,14,27,35,87.5,0,0,0,1,0,0,1,7,502,4,15,0,81,2018,Round 1,2018-03-23,9515
Adelaide,Bryce Gibbs,13,21,24,68.6,0,0,2,0,1,4,3,7,581,6,4,0,87,2018,Round 1,2018-03-23,9515
Adelaide,Paul Seedsman,5,19,18,75.0,0,1,0,0,1,0,1,4,640,8,2,0,82,2018,Round 1,2018-03-23,9515
Adelaide,Rory Sloane,12,13,16,69.6,0,1,0,8,0,4,2,5,325,7,2,0,84,2018,Round 1,2018-03-23,9515
Adelaide,Tom Doedee,8,14,18,85.7,0,0,0,9,1,0,0,3,224,3,6,0,93,2018,Round 1,2018-03-23,9515
Adelaide,David Mackay,7,10,18,90.0,0,0,0,4,2,0,2,4,546,4,6,0,77,2018,Round 1,2018-03-23,9515
Adelaide,Jake Kelly,3,14,15,83.3,1,1,0,3,3,0,0,3,365,2,4,0,85,2018,Round 1,2018-03-23,9515
Adelaide,Cameron Ellis Yolmen,11,6,13,76.5,1,0,0,0,0,3,3,5,202,1,1,0,67,2018,Round 1,2018-03-23,9515
Adelaide,Luke Brown,1,10,14,93.3,0,0,0,2,0,0,0,3,369,5,5,0,82,2018,Round 1,2018-03-23,9515
Adelaide,Edward Betts,6,9,8,57.1,0,1,1,3,0,0,1,6,173,4,1,1,85,2018,Round 1,2018-03-23,9515
Adelaide,Daniel Talia,9,6,8,57.1,3,0,0,10,0,0,0,2,248,5,10,0,91,2018,Round 1,2018-03-23,9515
Adelaide,Rory Atkins,4,9,10,71.4,0,1,0,0,0,1,0,4,304,2,3,0,86,2018,Round 1,2018-03-23,9515
Adelaide,Richard Douglas,5,9,8,61.5,0,0,0,2,2,0,2,9,269,4,4,0,84,2018,Round 1,2018-03-23,9515
Adelaide,Sam Jacobs,6,9,12,92.3,1,0,0,3,0,0,2,4,66,3,1,0,84,2018,Round 1,2018-03-23,9515
Adelaide,Hugh Greenwood,8,3,7,53.8,0,0,0,0,0,2,1,5,119,4,3,0,65,2018,Round 1,2018-03-23,9515
Adelaide,Josh Jenkins,6,5,7,63.6,3,1,4,3,0,0,0,7,185,4,0,1,86,2018,Round 1,2018-03-23,9515
Adelaide,Kyle Hartigan,3,7,9,81.8,0,0,0,8,0,0,0,2,137,2,6,0,96,2018,Round 1,2018-03-23,9515
Adelaide,Curtly Hampton,0,9,8,88.9,0,0,2,0,0,0,0,3,126,1,0,0,60,2018,Round 1,2018-03-23,9515
Adelaide,Mitch Mcgovern,5,4,6,66.7,1,0,0,3,0,1,0,6,237,3,1,2,88,2018,Round 1,2018-03-23,9515
Adelaide,Darcy Fogarty,2,4,6,100.0,1,0,1,0,0,0,0,4,100,1,0,4,83,2018,Round 1,2018-03-23,9515
Adelaide,Lachlan Murphy,3,3,3,50.0,0,0,0,1,0,0,0,3,18,0,0,0,75,2018,Round 1,2018-03-23,9515
St Kilda,Jack Steven,13,21,25,73.5,0,1,0,2,1,3,2,10,535,7,1,0,76,2018,Round 1,2018-03-24,9516
St Kilda,Sebastian Ross,10,21,25,78.1,0,2,0,2,1,2,0,6,604,5,3,0,77,2018,Round 1,2018-03-24,9516
St Kilda,Blake Acres,12,19,25,83.3,1,0,1,3,0,0,1,9,354,3,8,0,85,2018,Round 1,2018-03-24,9516
St Kilda,Jarryn Geary,9,17,23,85.2,0,0,0,2,1,0,2,1,389,4,7,1,87,2018,Round 1,2018-03-24,9516
St Kilda,Jack Billings,11,17,17,65.4,0,3,3,0,0,0,0,14,495,4,3,1,89,2018,Round 1,2018-03-24,9516
St Kilda,Jack Newnes,7,20,17,68.0,0,0,0,4,3,1,1,6,415,5,5,0,89,2018,Round 1,2018-03-24,9516
St Kilda,David Armitage,7,17,21,87.5,0,1,0,0,0,3,1,7,141,1,2,0,75,2018,Round 1,2018-03-24,9516
St Kilda,Shane Savage,3,21,19,79.2,0,0,0,3,2,0,0,5,434,5,3,0,88,2018,Round 1,2018-03-24,9516
St Kilda,Dylan Roberton,5,18,19,79.2,0,1,0,2,0,0,0,3,358,2,7,0,81,2018,Round 1,2018-03-24,9516
St Kilda,Koby Stevens,9,15,18,78.3,0,0,0,2,0,2,1,4,53,0,2,0,77,2018,Round 1,2018-03-24,9516
St Kilda,Jimmy Webster,3,16,12,66.7,0,0,0,7,0,0,0,5,299,4,5,0,84,2018,Round 1,2018-03-24,9516
St Kilda,Jack Steele,6,13,15,83.3,0,2,0,1,0,0,0,5,205,3,4,0,71,2018,Round 1,2018-03-24,9516
St Kilda,Tim Membrey,4,12,10,62.5,2,1,6,1,1,0,0,10,261,1,0,2,89,2018,Round 1,2018-03-24,9516
St Kilda,Jade Gresham,6,11,14,87.5,0,0,0,1,1,0,4,6,301,2,0,1,85,2018,Round 1,2018-03-24,9516
St Kilda,Ben Long,4,12,10,66.7,0,0,1,3,0,1,0,5,161,6,3,0,83,2018,Round 1,2018-03-24,9516
St Kilda,Jake Carlisle,5,9,13,100.0,1,0,0,2,0,0,0,2,91,0,7,0,95,2018,Round 1,2018-03-24,9516
St Kilda,Josh Bruce,4,9,10,83.3,0,1,1,2,1,0,0,5,231,0,1,0,90,2018,Round 1,2018-03-24,9516
St Kilda,Jack Sinclair,6,7,8,66.7,0,0,0,6,0,0,1,4,31,3,2,0,78,2018,Round 1,2018-03-24,9516
St Kilda,Hunter Clark,1,11,9,75.0,1,1,0,2,0,0,0,4,219,1,1,0,62,2018,Round 1,2018-03-24,9516
St Kilda,Nathan Brown,2,6,7,100.0,0,0,0,7,0,0,0,2,147,1,4,0,91,2018,Round 1,2018-03-24,9516
St Kilda,Billy Longer,3,4,5,71.4,0,0,0,2,0,0,2,1,4,0,2,0,80,2018,Round 1,2018-03-24,9516
St Kilda,Paddy Mccartin,3,4,3,42.9,0,1,1,0,0,0,0,2,101,4,0,0,69,2018,Round 1,2018-03-24,9516
Brisbane Lions,Lewis Taylor,8,20,20,74.1,0,1,0,2,0,1,1,7,307,6,2,0,85,2018,Round 1,2018-03-24,9516
Brisbane Lions,Nicholas Robertson,11,15,22,81.5,0,0,0,0,1,2,3,2,284,3,5,1,86,2018,Round 1,2018-03-24,9516
Brisbane Lions,Dayne Beams,11,15,16,61.5,1,0,1,1,0,2,5,8,345,6,0,2,87,2018,Round 1,2018-03-24,9516
Brisbane Lions,Luke Hodge,8,13,19,76.0,0,0,0,3,0,0,0,2,284,3,11,0,81,2018,Round 1,2018-03-24,9516
Brisbane Lions,Mitch Robinson,11,14,17,73.9,2,0,0,2,0,1,2,6,354,3,0,0,72,2018,Round 1,2018-03-24,9516
Brisbane Lions,Allen Christensen,6,16,15,71.4,0,1,0,2,0,1,2,6,197,3,2,0,85,2018,Round 1,2018-03-24,9516
Brisbane Lions,Alex Witherden,6,12,18,85.7,0,0,0,2,0,2,0,2,239,1,6,0,79,2018,Round 1,2018-03-24,9516
Brisbane Lions,Stefan Martin,10,10,13,68.4,0,1,0,3,1,2,3,6,171,3,2,0,94,2018,Round 1,2018-03-24,9516
Brisbane Lions,Sam Mayes,4,14,13,68.4,0,0,1,3,0,0,2,4,357,4,4,1,88,2018,Round 1,2018-03-24,9516
Brisbane Lions,Jarrod Berry,6,13,16,84.2,0,1,2,3,0,2,1,5,290,2,1,0,73,2018,Round 1,2018-03-24,9516
Brisbane Lions,Ryan Lester,9,8,13,72.2,0,0,0,0,0,2,2,5,186,4,3,0,83,2018,Round 1,2018-03-24,9516
Brisbane Lions,Hugh Mccluggage,4,14,10,55.6,0,0,1,1,0,0,0,5,340,3,4,0,85,2018,Round 1,2018-03-24,9516
Brisbane Lions,Charlie Cameron,8,10,11,64.7,1,0,1,1,0,0,2,11,269,5,1,2,88,2018,Round 1,2018-03-24,9516
Brisbane Lions,Tom Bell,9,7,10,62.5,0,1,1,3,0,2,2,4,215,4,3,0,69,2018,Round 1,2018-03-24,9516
Brisbane Lions,Dayne Zorko,4,9,3,21.4,0,0,0,2,1,0,0,4,296,4,1,1,88,2018,Round 1,2018-03-24,9516
Brisbane Lions,Darcy Gardiner,6,8,10,76.9,1,0,0,5,0,0,0,0,141,3,6,0,89,2018,Round 1,2018-03-24,9516
Brisbane Lions,Daniel Mcstay,2,8,10,90.9,0,0,0,6,0,0,0,1,86,0,4,0,89,2018,Round 1,2018-03-24,9516
Brisbane Lions,Harris Andrews,3,7,8,72.7,1,1,0,5,0,0,0,1,154,1,3,0,98,2018,Round 1,2018-03-24,9516
Brisbane Lions,Joshua Walker,2,6,5,62.5,0,0,1,1,0,0,0,3,140,3,0,0,88,2018,Round 1,2018-03-24,9516
Brisbane Lions,Cameron Rayner,4,5,5,62.5,2,0,1,0,0,0,0,3,163,2,0,1,71,2018,Round 1,2018-03-24,9516
Brisbane Lions,Daniel Rich,3,4,5,71.4,0,0,0,0,0,0,1,0,76,2,2,0,28,2018,Round 1,2018-03-24,9516
Brisbane Lions,Eric Hipwood,4,4,6,85.7,1,2,0,0,0,0,1,4,160,3,1,2,93,2018,Round 1,2018-03-24,9516
Port Adelaide,Riley Bonner,9,22,25,80.6,0,0,0,1,0,0,2,7,689,4,7,0,85,2018,Round 1,2018-03-24,9517
Port Adelaide,Jared Polec,7,21,23,79.3,0,0,0,1,0,1,1,10,167,3,7,0,77,2018,Round 1,2018-03-24,9517
Port Adelaide,Bradley Ebert,9,19,21,75.0,0,1,0,3,0,1,1,9,300,5,1,0,85,2018,Round 1,2018-03-24,9517
Port Adelaide,Oliver Wines,11,17,18,64.3,0,1,0,2,0,1,8,4,301,5,3,0,75,2018,Round 1,2018-03-24,9517
Port Adelaide,Darcy Byrne Jones,15,14,21,75.0,0,1,0,1,2,1,9,6,397,3,2,0,89,2018,Round 1,2018-03-24,9517
Port Adelaide,Travis Boak,9,18,19,73.1,0,1,3,1,0,1,0,8,251,4,2,0,83,2018,Round 1,2018-03-24,9517
Port Adelaide,Justin Westhoff,13,16,17,68.0,0,0,0,11,0,2,2,7,224,5,7,0,87,2018,Round 1,2018-03-24,9517
Port Adelaide,Hamish Hartlett,9,14,17,73.9,1,0,0,6,0,1,1,7,620,2,7,0,86,2018,Round 1,2018-03-24,9517
Port Adelaide,Chad Wingard,7,16,19,82.6,1,2,3,1,3,2,1,15,441,4,0,0,91,2018,Round 1,2018-03-24,9517
Port Adelaide,Dom Barry,5,16,15,68.2,0,0,0,0,0,0,1,8,348,4,3,0,86,2018,Round 1,2018-03-24,9517
Port Adelaide,Jack Watts,5,15,14,70.0,0,0,2,0,0,1,0,10,251,2,1,2,92,2018,Round 1,2018-03-24,9517
Port Adelaide,Charlie Dixon,11,9,13,65.0,2,0,3,2,0,1,2,8,342,1,2,1,92,2018,Round 1,2018-03-24,9517
Port Adelaide,Steven Motlop,3,16,18,94.7,0,1,1,1,5,0,0,9,327,0,0,1,86,2018,Round 1,2018-03-24,9517
Port Adelaide,Sam Powell Pepper,7,12,10,52.6,0,0,2,1,0,2,1,7,424,3,0,1,72,2018,Round 1,2018-03-24,9517
Port Adelaide,Dan Houston,3,13,16,94.1,0,0,0,3,0,0,0,5,224,1,2,0,85,2018,Round 1,2018-03-24,9517
Port Adelaide,Thomas Jonas,5,10,14,87.5,1,0,0,8,0,0,0,4,324,2,6,0,96,2018,Round 1,2018-03-24,9517
Port Adelaide,Tom Clurey,1,15,13,81.2,0,0,0,2,0,0,0,4,293,2,3,0,85,2018,Round 1,2018-03-24,9517
Port Adelaide,Tom Rockliff,1,11,9,75.0,0,1,1,1,0,0,0,5,123,1,0,1,69,2018,Round 1,2018-03-24,9517
Port Adelaide,Sam Gray,4,6,10,90.9,0,2,0,0,0,0,1,5,70,1,2,0,84,2018,Round 1,2018-03-24,9517
Port Adelaide,Dougal Howard,6,5,9,90.0,0,0,0,22,0,0,0,1,180,3,7,0,82,2018,Round 1,2018-03-24,9517
Port Adelaide,Todd Marshall,3,6,8,80.0,0,1,2,0,0,0,1,7,206,2,2,1,69,2018,Round 1,2018-03-24,9517
Port Adelaide,Patrick Ryder,3,3,4,66.7,0,1,1,3,0,0,0,4,84,1,1,0,43,2018,Round 1,2018-03-24,9517
Fremantle,Lachie Neale,17,21,24,63.2,0,1,0,0,1,3,3,6,320,5,3,0,78,2018,Round 1,2018-03-24,9517
Fremantle,Nathan Fyfe,13,10,15,68.2,0,0,0,2,0,2,1,4,367,4,2,1,82,2018,Round 1,2018-03-24,9517
Fremantle,David Mundy,13,11,16,76.2,0,1,0,1,0,0,5,5,181,1,1,0,73,2018,Round 1,2018-03-24,9517
Fremantle,Matthew Taberner,7,12,15,75.0,2,1,1,0,0,1,0,4,317,2,7,0,97,2018,Round 1,2018-03-24,9517
Fremantle,Brandon Matera,2,17,15,78.9,0,1,1,2,1,0,0,4,362,4,0,1,82,2018,Round 1,2018-03-24,9517
Fremantle,Michael Walters,8,11,14,77.8,0,1,0,0,0,0,3,4,370,4,1,1,84,2018,Round 1,2018-03-24,9517
Fremantle,Cameron Sutcliffe,5,13,14,82.4,0,0,0,3,0,0,0,1,194,3,5,0,86,2018,Round 1,2018-03-24,9517
Fremantle,Connor Blakely,7,10,15,88.2,0,0,0,3,0,0,2,1,201,4,3,0,83,2018,Round 1,2018-03-24,9517
Fremantle,Ed Langdon,1,15,12,70.6,0,0,0,0,0,0,1,2,315,2,0,0,79,2018,Round 1,2018-03-24,9517
Fremantle,Aaron Sandilands,12,5,13,81.2,3,0,0,0,0,3,3,2,54,2,1,0,81,2018,Round 1,2018-03-24,9517
Fremantle,Luke Ryan,5,10,15,93.8,0,0,0,3,2,0,0,2,478,4,8,0,84,2018,Round 1,2018-03-24,9517
Fremantle,Bradley Hill,1,14,7,46.7,0,0,0,1,1,0,0,1,428,9,3,2,72,2018,Round 1,2018-03-24,9517
Fremantle,Nathan Wilson,2,11,13,86.7,0,0,0,2,0,0,0,4,296,2,5,0,85,2018,Round 1,2018-03-24,9517
Fremantle,Michael Johnson,1,12,13,92.9,0,0,0,3,0,0,0,1,241,1,6,0,90,2018,Round 1,2018-03-24,9517
Fremantle,Cameron Mccarthy,5,8,7,53.8,1,0,1,0,0,0,0,6,337,2,0,1,87,2018,Round 1,2018-03-24,9517
Fremantle,Danyle Pearce,3,9,9,75.0,0,1,0,2,1,1,0,1,173,2,3,0,76,2018,Round 1,2018-03-24,9517
Fremantle,Shane Kersten,4,7,8,66.7,0,0,0,2,0,1,0,2,236,3,0,0,82,2018,Round 1,2018-03-24,9517
Fremantle,Darcy Tucker,5,7,12,100.0,0,0,0,2,0,1,2,3,226,0,0,0,77,2018,Round 1,2018-03-24,9517
Fremantle,Andrew Brayshaw,7,5,9,75.0,1,0,0,1,0,0,2,3,150,3,2,0,66,2018,Round 1,2018-03-24,9517
Fremantle,Bailey Banfield,4,7,8,66.7,1,0,0,1,0,0,0,1,268,3,2,0,82,2018,Round 1,2018-03-24,9517
Fremantle,Hayden Ballantyne,4,8,7,70.0,0,1,0,1,0,0,1,1,124,3,1,0,82,2018,Round 1,2018-03-24,9517
Fremantle,Alex Pearce,6,5,8,80.0,2,0,0,6,0,0,0,0,81,1,6,0,93,2018,Round 1,2018-03-24,9517
Gold Coast,David Swallow,14,17,17,53.1,0,1,0,1,0,0,1,4,387,4,8,1,79,2018,Round 1,2018-03-24,9518
Gold Coast,Matthew Rosa,19,5,14,53.8,0,0,0,1,0,0,4,2,299,5,7,0,83,2018,Round 1,2018-03-24,9518
Gold Coast,Aaron Young,12,12,13,50.0,0,1,1,2,0,0,2,5,359,9,3,3,81,2018,Round 1,2018-03-24,9518
Gold Coast,Jarrod Witts,15,8,11,44.0,1,0,0,5,0,1,6,5,376,7,5,0,88,2018,Round 1,2018-03-24,9518
Gold Coast,Jarrod Harbrow,7,13,14,60.9,0,0,0,0,0,1,2,0,500,5,8,0,80,2018,Round 1,2018-03-24,9518
Gold Coast,Jarryd Lyons,13,4,7,33.3,0,0,1,0,0,2,5,2,280,5,3,0,77,2018,Round 1,2018-03-24,9518
Gold Coast,Jack Martin,6,14,11,52.4,0,2,0,0,0,1,3,6,263,6,1,0,81,2018,Round 1,2018-03-24,9518
Gold Coast,Touk Miller,17,7,13,61.9,0,0,1,9,0,2,9,5,277,5,4,1,83,2018,Round 1,2018-03-24,9518
Gold Coast,Brayden Fiorini,7,12,10,47.6,0,0,1,0,0,1,3,4,373,5,3,1,71,2018,Round 1,2018-03-24,9518
Gold Coast,Lachlan Weller,10,6,10,50.0,0,0,0,1,0,0,1,2,270,2,7,1,79,2018,Round 1,2018-03-24,9518
Gold Coast,Jack Bowes,8,8,11,55.0,0,0,0,3,0,1,1,1,482,9,7,0,71,2018,Round 1,2018-03-24,9518
Gold Coast,Alex Sexton,8,8,5,27.8,0,0,1,1,0,0,1,4,354,7,1,1,84,2018,Round 1,2018-03-24,9518
Gold Coast,Kade Kolodjashnij,6,9,11,61.1,0,0,1,5,0,0,0,1,165,3,10,0,84,2018,Round 1,2018-03-24,9518
Gold Coast,Michael Rischitelli,6,11,7,41.2,1,0,1,3,0,0,0,1,389,7,4,0,90,2018,Round 1,2018-03-24,9518
Gold Coast,Darcy Macpherson,7,9,7,41.2,0,0,0,3,0,0,2,4,221,4,2,2,84,2018,Round 1,2018-03-24,9518
Gold Coast,Thomas Lynch,10,5,9,56.2,2,0,1,6,0,0,0,2,344,9,1,1,96,2018,Round 1,2018-03-24,9518
Gold Coast,Steven May,8,4,10,66.7,2,0,0,3,0,0,0,0,295,3,9,0,88,2018,Round 1,2018-03-24,9518
Gold Coast,Nicholas Holman,10,3,6,46.2,1,0,1,3,0,0,1,2,218,5,5,4,81,2018,Round 1,2018-03-24,9518
Gold Coast,Ben Ainsworth,10,3,7,63.6,0,0,1,3,0,0,2,3,140,4,4,2,63,2018,Round 1,2018-03-24,9518
Gold Coast,Sam Day,6,5,5,50.0,0,0,0,5,0,0,2,2,180,3,3,1,78,2018,Round 1,2018-03-24,9518
Gold Coast,Jesse Joyce,5,3,6,75.0,0,0,0,8,0,0,0,0,49,0,5,0,90,2018,Round 1,2018-03-24,9518
