Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Centre_Clearances,Stoppage_Clearances,Score_Involvements_Actual,Metres_Gained,Turnovers,Intercepts,Tackles_Inside_50,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Richmond,Brett Deledio,6,12,13,72.2,1,0,1,1,2,1,0,7,181,2,1,0,69,2015,Round 1,2015-04-02,5964
Richmond,Alex Rance,5,14,17,94.4,0,0,0,12,1,0,1,5,288,1,7,0,96,2015,Round 1,2015-04-02,5964
Richmond,Jack Riewoldt,7,9,10,58.8,3,1,3,0,0,0,0,10,268,8,0,0,98,2015,Round 1,2015-04-02,5964
Richmond,Shaun Grigg,4,11,12,70.6,0,0,0,0,0,3,0,6,283,2,1,0,81,2015,Round 1,2015-04-02,5964
Richmond,Trent Cotchin,5,12,9,52.9,0,1,1,0,0,0,1,4,203,3,1,1,86,2015,Round 1,2015-04-02,5964
Richmond,Jake Batchelor,2,12,13,86.7,1,0,0,5,3,0,1,5,291,0,2,0,84,2015,Round 1,2015-04-02,5964
Richmond,Sam Lloyd,4,9,10,71.4,0,0,2,0,1,0,1,8,314,1,0,1,80,2015,Round 1,2015-04-02,5964
Richmond,Troy Chaplin,7,6,11,84.6,0,0,0,1,2,0,0,5,165,2,8,0,100,2015,Round 1,2015-04-02,5964
Richmond,Ivan Maric,9,4,11,84.6,2,0,0,1,0,1,3,5,160,1,2,0,88,2015,Round 1,2015-04-02,5964
Richmond,Dustin Martin,3,11,7,53.8,0,0,0,0,0,0,0,2,255,6,1,0,83,2015,Round 1,2015-04-02,5964
Richmond,Benjamin Griffiths,4,8,11,91.7,2,0,3,0,0,0,0,9,296,0,0,0,86,2015,Round 1,2015-04-02,5964
Richmond,Dylan Grimes,7,3,8,72.7,0,0,0,4,0,0,0,6,136,4,8,0,88,2015,Round 1,2015-04-02,5964
Richmond,Chris Newman,3,4,6,85.7,0,0,0,3,0,0,0,1,231,3,2,0,65,2015,Round 1,2015-04-02,5964
Richmond,Nathan Gordon,1,4,2,40.0,0,0,0,0,0,0,0,1,77,2,1,0,21,2015,Round 1,2015-04-02,5964
Richmond,Steven Morris,2,2,3,100.0,0,0,0,4,0,0,0,2,-4,1,1,2,87,2015,Round 1,2015-04-02,5964
Melbourne,Tom Mcdonald,9,16,20,76.9,2,0,0,6,0,1,0,5,414,4,11,0,93,2015,Round 1,2015-04-04,5965
Melbourne,Nathan Jones,8,16,17,68.0,0,0,0,0,0,1,1,8,450,3,2,0,90,2015,Round 1,2015-04-04,5965
Melbourne,Daniel Cross,11,14,16,66.7,2,1,0,2,0,2,1,3,431,5,6,0,89,2015,Round 1,2015-04-04,5965
Melbourne,Jack Viney,8,16,18,75.0,0,1,0,1,0,3,3,6,504,7,1,0,85,2015,Round 1,2015-04-04,5965
Melbourne,Jeremy Howe,8,13,20,95.2,1,0,0,2,1,0,0,6,251,2,9,0,88,2015,Round 1,2015-04-04,5965
Melbourne,Jeff Gartlett,12,7,10,50.0,1,1,2,1,2,2,1,12,384,2,4,4,91,2015,Round 1,2015-04-04,5965
Melbourne,Dom Tyson,11,8,14,70.0,0,0,0,1,0,2,4,6,363,3,0,1,83,2015,Round 1,2015-04-04,5965
Melbourne,Jack Watts,6,11,12,70.6,1,1,3,1,0,0,0,9,290,4,0,1,86,2015,Round 1,2015-04-04,5965
Melbourne,Aaron Vandenberg,9,8,9,52.9,2,1,2,2,0,0,2,6,258,3,2,0,83,2015,Round 1,2015-04-04,5965
Melbourne,Lynden Dunn,5,11,12,75.0,0,1,0,5,0,1,0,4,305,2,6,0,95,2015,Round 1,2015-04-04,5965
Melbourne,Ben Newton,6,10,11,68.8,0,0,0,0,0,0,1,4,319,2,2,0,70,2015,Round 1,2015-04-04,5965
Melbourne,Colin Garland,6,10,12,80.0,0,0,0,3,0,1,0,5,197,0,4,0,90,2015,Round 1,2015-04-04,5965
Melbourne,Jesse Hogan,9,6,12,80.0,4,0,2,0,0,1,0,5,190,2,1,0,86,2015,Round 1,2015-04-04,5965
Melbourne,Christian Salem,5,8,7,53.8,1,0,0,5,0,0,0,3,218,3,3,0,90,2015,Round 1,2015-04-04,5965
Melbourne,Jay Kennedy Harris,5,7,10,76.9,0,2,0,0,0,0,0,2,194,2,4,1,81,2015,Round 1,2015-04-04,5965
Melbourne,Heritier O Brien,4,9,12,100.0,0,1,0,3,0,0,0,7,337,2,3,0,92,2015,Round 1,2015-04-04,5965
Melbourne,Neville Jetta,3,8,11,91.7,0,0,0,2,0,0,1,3,140,0,4,0,91,2015,Round 1,2015-04-04,5965
Melbourne,Sam Frost,7,4,5,45.5,0,0,0,1,0,2,1,4,57,1,1,1,82,2015,Round 1,2015-04-04,5965
Melbourne,Dean Kent,5,6,6,60.0,0,0,0,0,0,0,3,3,292,4,0,1,66,2015,Round 1,2015-04-04,5965
Melbourne,Angus Brayshaw,4,7,8,88.9,1,1,1,0,0,0,0,3,247,3,1,0,62,2015,Round 1,2015-04-04,5965
Melbourne,Jimmy Toumpas,4,2,1,16.7,0,0,0,0,0,0,0,0,27,4,3,0,27,2015,Round 1,2015-04-04,5965
Melbourne,Mark Jamar,5,1,3,60.0,1,0,1,2,0,1,0,7,134,1,1,0,83,2015,Round 1,2015-04-04,5965
Gold Coast,Dion Prestia,16,12,15,51.7,0,0,2,5,0,4,4,7,497,6,4,1,79,2015,Round 1,2015-04-04,5965
Gold Coast,Michael Rischitelli,8,13,14,66.7,0,0,1,3,0,1,4,6,525,3,1,0,81,2015,Round 1,2015-04-04,5965
Gold Coast,Harley Bennell,10,9,13,61.9,0,0,3,2,1,1,3,6,305,3,3,0,95,2015,Round 1,2015-04-04,5965
Gold Coast,Gary Jnr Ablett,16,4,15,78.9,1,2,0,1,0,1,4,8,353,7,5,0,94,2015,Round 1,2015-04-04,5965
Gold Coast,Nick Malceski,2,13,10,55.6,0,0,0,2,1,0,0,3,511,3,3,0,90,2015,Round 1,2015-04-04,5965
Gold Coast,Steven May,6,10,15,88.2,1,1,0,10,1,0,1,3,178,2,6,0,92,2015,Round 1,2015-04-04,5965
Gold Coast,Jarrod Harbrow,6,10,12,75.0,0,0,0,1,0,2,0,5,215,0,3,0,93,2015,Round 1,2015-04-04,5965
Gold Coast,David Swallow,9,7,9,56.2,0,0,0,0,0,1,4,4,322,3,2,2,85,2015,Round 1,2015-04-04,5965
Gold Coast,Mitchell Hallahan,9,8,8,50.0,0,0,0,0,0,2,3,4,287,8,2,0,70,2015,Round 1,2015-04-04,5965
Gold Coast,Matt Shaw,5,11,9,56.2,1,0,0,0,0,0,0,4,297,3,4,0,92,2015,Round 1,2015-04-04,5965
Gold Coast,Trent Mckenzie,9,7,8,53.3,0,0,0,1,0,0,0,2,239,9,9,1,82,2015,Round 1,2015-04-04,5965
Gold Coast,Kade Kolodjashnij,4,9,11,84.6,0,0,0,2,0,0,0,4,139,4,3,0,96,2015,Round 1,2015-04-04,5965
Gold Coast,Adam Saad,6,9,10,76.9,1,1,1,4,2,0,1,3,289,3,5,0,85,2015,Round 1,2015-04-04,5965
Gold Coast,Daniel Gorringe,5,8,9,75.0,0,1,2,0,0,3,0,7,133,0,2,1,77,2015,Round 1,2015-04-04,5965
Gold Coast,Greg Broughton,7,5,11,100.0,0,0,0,2,0,0,2,2,88,0,4,0,77,2015,Round 1,2015-04-04,5965
Gold Coast,Jack Martin,6,5,8,72.7,3,1,3,0,0,0,0,5,146,2,0,2,76,2015,Round 1,2015-04-04,5965
Gold Coast,Rory Thompson,0,7,8,100.0,0,0,0,9,0,0,0,2,241,2,1,0,92,2015,Round 1,2015-04-04,5965
Gold Coast,Alex Sexton,0,8,6,75.0,0,1,0,2,1,0,0,4,397,4,0,2,90,2015,Round 1,2015-04-04,5965
Gold Coast,Zac Smith,4,3,4,66.7,1,0,1,1,0,1,0,1,119,3,1,0,84,2015,Round 1,2015-04-04,5965
Gold Coast,Touk Miller,2,4,2,33.3,0,0,1,0,0,0,0,2,116,2,0,2,73,2015,Round 1,2015-04-04,5965
Gold Coast,Jarrod Garlett,2,3,3,60.0,0,0,0,0,0,0,0,1,97,1,0,0,32,2015,Round 1,2015-04-04,5965
Gold Coast,Sam Day,4,0,3,75.0,3,0,2,0,0,0,0,3,30,0,1,0,65,2015,Round 1,2015-04-04,5965
Sydney,Luke Parker,17,15,20,57.1,0,0,0,0,0,3,7,4,302,8,3,0,63,2015,Round 1,2015-04-04,5966
Sydney,Josh P  Kennedy,24,8,17,56.7,0,0,0,2,0,2,7,3,278,5,4,0,90,2015,Round 1,2015-04-04,5966
Sydney,Kieran Jack,12,16,20,69.0,0,0,0,1,0,2,4,6,570,5,6,0,81,2015,Round 1,2015-04-04,5966
Sydney,Daniel Hannebery,14,12,20,76.9,0,1,0,0,0,0,8,3,472,5,0,0,87,2015,Round 1,2015-04-04,5966
Sydney,Jeremy Laidler,10,14,18,81.8,0,0,1,2,0,0,0,2,311,3,7,0,80,2015,Round 1,2015-04-04,5966
Sydney,Craig Bird,9,11,12,60.0,0,0,1,2,0,0,3,6,284,5,4,0,89,2015,Round 1,2015-04-04,5966
Sydney,Dane Rampe,7,12,13,72.2,0,0,0,4,2,1,1,2,304,3,7,0,85,2015,Round 1,2015-04-04,5966
Sydney,Rhyce Shaw,5,10,9,52.9,0,0,0,2,0,0,0,2,314,5,6,0,84,2015,Round 1,2015-04-04,5966
Sydney,Heath Grundy,6,8,13,76.5,0,0,0,8,0,0,0,3,166,3,11,0,93,2015,Round 1,2015-04-04,5966
Sydney,Harry Cunningham,8,9,10,58.8,1,1,1,0,0,1,1,2,2,3,0,1,85,2015,Round 1,2015-04-04,5966
Sydney,Isaac Heeney,8,8,9,52.9,1,0,0,0,0,0,3,6,454,5,3,1,78,2015,Round 1,2015-04-04,5966
Sydney,Dean Towers,6,10,10,62.5,0,1,0,0,0,1,1,4,132,6,1,0,84,2015,Round 1,2015-04-04,5966
Sydney,Gary Rohan,7,8,11,73.3,0,0,0,4,0,0,0,3,395,2,5,0,81,2015,Round 1,2015-04-04,5966
Sydney,Lewis Jetta,5,8,13,86.7,0,1,0,0,0,0,2,3,315,4,3,0,85,2015,Round 1,2015-04-04,5966
Sydney,Nick Smith 1,6,7,12,85.7,0,1,0,2,0,1,0,1,305,2,6,0,95,2015,Round 1,2015-04-04,5966
Sydney,Jake Lloyd,4,8,6,46.2,0,0,0,0,0,0,1,1,254,3,1,0,36,2015,Round 1,2015-04-04,5966
Sydney,Lance Franklin,8,8,9,75.0,0,1,0,4,0,0,2,7,238,7,2,2,93,2015,Round 1,2015-04-04,5966
Sydney,Kurt Tippett,10,0,5,50.0,3,1,2,3,0,0,1,6,51,2,1,0,85,2015,Round 1,2015-04-04,5966
Sydney,Adam Goodes,2,9,4,44.4,0,0,0,1,0,0,0,3,171,0,0,0,56,2015,Round 1,2015-04-04,5966
Sydney,Sam Reid 1,4,5,8,88.9,0,0,0,2,0,0,0,1,76,1,4,1,88,2015,Round 1,2015-04-04,5966
Sydney,Ted Richards,2,5,6,75.0,1,0,0,12,0,0,0,0,167,1,3,0,94,2015,Round 1,2015-04-04,5966
Sydney,Mike Pyke,2,1,3,60.0,0,0,0,3,0,0,3,2,85,1,0,0,89,2015,Round 1,2015-04-04,5966
Essendon,Dyson Heppell,12,13,18,69.2,1,1,0,1,0,2,4,2,491,6,1,1,82,2015,Round 1,2015-04-04,5966
Essendon,Jobe Watson,14,9,17,77.3,0,0,0,1,0,1,6,2,198,2,5,0,84,2015,Round 1,2015-04-04,5966
Essendon,Brendon Goddard,10,11,13,61.9,0,0,0,0,0,0,3,3,263,4,6,0,86,2015,Round 1,2015-04-04,5966
Essendon,Jake Melksham,10,9,12,60.0,0,1,0,1,1,1,4,5,461,4,3,2,92,2015,Round 1,2015-04-04,5966
Essendon,Dustin Fletcher,5,10,9,47.4,0,0,0,8,0,0,0,0,375,7,8,0,91,2015,Round 1,2015-04-04,5966
Essendon,Cale Hooker,8,11,15,78.9,0,0,0,9,0,0,0,2,359,4,11,0,98,2015,Round 1,2015-04-04,5966
Essendon,Michael Hurley,9,9,13,68.4,0,0,0,7,0,0,0,1,469,6,11,0,94,2015,Round 1,2015-04-04,5966
Essendon,David Zaharakis,10,9,14,73.7,0,0,0,1,0,1,4,3,225,4,3,0,86,2015,Round 1,2015-04-04,5966
Essendon,Travis Colyer,9,7,10,52.6,0,0,0,0,1,0,4,2,300,6,2,0,87,2015,Round 1,2015-04-04,5966
Essendon,Ben Howlett,11,6,12,63.2,0,1,0,1,1,1,6,1,245,2,1,1,82,2015,Round 1,2015-04-04,5966
Essendon,Paul Chapman,9,9,11,61.1,0,2,1,1,0,1,2,5,289,5,2,1,86,2015,Round 1,2015-04-04,5966
Essendon,Michael Hibberd,4,13,13,72.2,0,0,0,2,0,1,0,1,266,2,5,0,85,2015,Round 1,2015-04-04,5966
Essendon,Zachary Merrett,6,11,12,70.6,0,0,0,2,0,0,1,0,173,2,4,0,79,2015,Round 1,2015-04-04,5966
Essendon,Martin Gleeson,9,4,12,85.7,0,0,0,1,0,0,1,2,256,2,6,0,71,2015,Round 1,2015-04-04,5966
Essendon,Adam Cooney,8,5,9,69.2,0,0,0,1,0,0,4,4,180,1,1,1,83,2015,Round 1,2015-04-04,5966
Essendon,Brent Stanton,3,6,4,33.3,1,0,0,0,0,0,0,2,281,7,5,0,92,2015,Round 1,2015-04-04,5966
Essendon,Mark Baguley,0,10,8,72.7,0,0,0,4,0,0,0,1,255,2,3,0,92,2015,Round 1,2015-04-04,5966
Essendon,Patrick Ambrose,4,7,10,90.9,0,1,0,0,0,0,2,1,106,2,1,2,72,2015,Round 1,2015-04-04,5966
Essendon,Joe Daniher,4,5,5,55.6,0,0,1,3,0,1,1,2,83,5,0,1,73,2015,Round 1,2015-04-04,5966
Essendon,Tom Bellchambers,3,5,6,75.0,0,0,0,4,0,0,2,2,44,1,1,0,89,2015,Round 1,2015-04-04,5966
Essendon,Jake Carlisle,2,1,3,75.0,0,0,0,3,0,0,0,1,103,3,0,1,90,2015,Round 1,2015-04-04,5966
Essendon,David Myers,0,1,0,0.0,0,0,0,0,0,0,0,0,18,0,0,0,3,2015,Round 1,2015-04-04,5966
Brisbane Lions,Dayne Beams,19,14,26,78.8,0,1,0,2,0,7,3,5,85,6,7,0,82,2015,Round 1,2015-04-04,5967
Brisbane Lions,Daniel Rich,11,15,18,62.1,0,0,0,5,0,2,4,8,701,7,6,1,83,2015,Round 1,2015-04-04,5967
Brisbane Lions,Dayne Zorko,10,16,15,62.5,0,2,0,3,0,0,3,4,352,4,3,1,79,2015,Round 1,2015-04-04,5967
Brisbane Lions,Claye Beams,7,15,11,50.0,0,1,0,2,0,0,1,5,567,4,8,0,79,2015,Round 1,2015-04-04,5967
Brisbane Lions,Jack Redden,10,13,17,85.0,0,0,0,2,0,3,3,4,224,4,2,0,84,2015,Round 1,2015-04-04,5967
Brisbane Lions,Mitch Robinson,7,13,13,65.0,0,0,1,1,0,0,3,5,337,3,1,2,83,2015,Round 1,2015-04-04,5967
Brisbane Lions,Lewis Taylor,10,10,11,57.9,0,0,0,0,0,0,3,4,200,5,5,1,91,2015,Round 1,2015-04-04,5967
Brisbane Lions,Tom Rockliff,4,14,9,50.0,0,0,0,1,0,2,1,5,280,5,1,1,50,2015,Round 1,2015-04-04,5967
Brisbane Lions,Jed Adcock,9,8,11,64.7,0,0,0,0,0,0,1,2,184,3,2,2,86,2015,Round 1,2015-04-04,5967
Brisbane Lions,Allen Christensen,5,11,13,76.5,1,0,1,1,0,2,1,4,253,1,0,1,70,2015,Round 1,2015-04-04,5967
Brisbane Lions,Marco Paparone,7,8,14,82.4,2,0,0,4,0,0,0,2,340,4,8,0,87,2015,Round 1,2015-04-04,5967
Brisbane Lions,Daniel Merrett,7,8,13,86.7,1,0,0,9,0,0,1,2,279,3,6,0,93,2015,Round 1,2015-04-04,5967
Brisbane Lions,Joshua Green,7,7,6,42.9,1,1,3,0,0,0,0,10,263,1,0,3,93,2015,Round 1,2015-04-04,5967
Brisbane Lions,Jaden Mcgrath,6,8,10,71.4,0,0,0,2,0,0,1,4,131,2,5,0,81,2015,Round 1,2015-04-04,5967
Brisbane Lions,Rohan Bewick,2,11,7,53.8,1,0,0,0,1,0,0,3,165,6,1,0,86,2015,Round 1,2015-04-04,5967
Brisbane Lions,Justin Clarke,8,5,12,92.3,0,0,0,10,0,0,0,2,118,2,9,0,97,2015,Round 1,2015-04-04,5967
Brisbane Lions,James Aish,4,8,9,69.2,0,1,0,1,0,0,0,2,131,2,3,0,80,2015,Round 1,2015-04-04,5967
Brisbane Lions,Stefan Martin,5,7,9,75.0,1,1,0,3,0,1,4,4,273,4,2,0,91,2015,Round 1,2015-04-04,5967
Brisbane Lions,Ryan Lester,2,9,8,72.7,0,0,1,2,0,0,0,2,128,3,3,0,91,2015,Round 1,2015-04-04,5967
Brisbane Lions,Matthew Leuenberger,7,4,6,60.0,0,1,2,2,0,0,0,4,101,0,1,0,85,2015,Round 1,2015-04-04,5967
Brisbane Lions,Daniel Mcstay,5,4,6,66.7,1,0,1,1,0,0,0,3,52,1,0,0,91,2015,Round 1,2015-04-04,5967
Brisbane Lions,Sam Mayes,0,3,2,50.0,0,0,0,0,0,0,0,0,86,2,1,1,38,2015,Round 1,2015-04-04,5967
Collingwood,Dane Swan,17,14,14,45.2,0,1,0,2,0,1,2,5,597,13,8,0,79,2015,Round 1,2015-04-04,5967
Collingwood,Taylor Adams,16,15,19,61.3,0,0,1,1,0,1,6,4,346,7,3,0,84,2015,Round 1,2015-04-04,5967
Collingwood,Scott Pendlebury,12,14,19,76.0,0,1,0,1,0,3,2,6,473,5,2,0,87,2015,Round 1,2015-04-04,5967
Collingwood,Jarryd Blair,10,11,14,66.7,0,0,1,1,0,0,4,8,385,5,3,1,86,2015,Round 1,2015-04-04,5967
Collingwood,Steele Sidebottom,11,7,19,100.0,1,2,1,0,1,2,3,7,410,1,5,0,55,2015,Round 1,2015-04-04,5967
Collingwood,Tom Langdon,6,11,14,73.7,0,0,0,7,0,0,0,5,432,4,10,0,83,2015,Round 1,2015-04-04,5967
Collingwood,Travis Cloke,9,8,12,70.6,2,1,2,3,0,0,0,8,369,5,1,0,92,2015,Round 1,2015-04-04,5967
Collingwood,Jesse White,7,9,11,64.7,3,0,4,4,0,0,1,6,208,1,2,0,92,2015,Round 1,2015-04-04,5967
Collingwood,Travis Varcoe,3,12,13,81.2,0,2,1,0,0,1,0,6,277,2,1,0,84,2015,Round 1,2015-04-04,5967
Collingwood,Ben Sinclair,5,8,10,62.5,0,0,1,3,1,0,1,3,356,4,4,0,85,2015,Round 1,2015-04-04,5967
Collingwood,Jamie Elliott 1,8,8,8,50.0,3,0,2,1,0,0,0,4,229,5,4,3,87,2015,Round 1,2015-04-04,5967
Collingwood,Jackson Ramsay,9,6,14,93.3,0,0,0,1,0,1,2,2,135,2,5,0,83,2015,Round 1,2015-04-04,5967
Collingwood,Alan Toovey,3,10,8,57.1,0,0,0,3,0,0,0,2,260,2,6,0,93,2015,Round 1,2015-04-04,5967
Collingwood,Marley Williams,8,5,5,38.5,1,0,0,2,0,0,2,1,172,4,4,0,86,2015,Round 1,2015-04-04,5967
Collingwood,Brodie Grundy,10,5,7,53.8,0,0,0,0,0,1,4,2,171,5,1,0,87,2015,Round 1,2015-04-04,5967
Collingwood,Jack Crisp,6,8,9,75.0,0,1,1,4,0,0,2,4,230,2,2,0,83,2015,Round 1,2015-04-04,5967
Collingwood,Tyson Goldsack,5,6,7,63.6,1,0,1,2,0,0,0,3,110,3,2,3,84,2015,Round 1,2015-04-04,5967
Collingwood,Alex Fasolo,6,6,7,63.6,1,2,2,2,0,0,0,7,132,1,1,2,87,2015,Round 1,2015-04-04,5967
Collingwood,Nathan Brown,6,5,7,70.0,0,0,0,10,0,0,1,1,39,0,2,0,88,2015,Round 1,2015-04-04,5967
Collingwood,Adam Oxley,3,5,4,50.0,0,0,0,0,0,0,1,3,150,0,0,0,57,2015,Round 1,2015-04-04,5967
Collingwood,Jack Frost,3,3,6,100.0,0,0,0,6,0,0,0,2,5,0,4,0,89,2015,Round 1,2015-04-04,5967
Collingwood,Jordan De Goey,2,3,4,80.0,0,0,0,0,0,0,0,0,76,2,2,0,32,2015,Round 1,2015-04-04,5967
Western Bulldogs,Matthew Boyd,12,19,25,75.8,0,0,0,1,0,0,3,6,327,6,12,0,83,2015,Round 1,2015-04-04,5968
Western Bulldogs,Jackson Macrae,7,24,22,71.0,0,0,1,1,0,0,3,6,240,5,4,0,86,2015,Round 1,2015-04-04,5968
Western Bulldogs,Mitchell Wallis,16,8,17,70.8,0,1,0,0,0,2,6,4,142,3,2,2,79,2015,Round 1,2015-04-04,5968
Western Bulldogs,Lin Jong,9,16,17,70.8,0,0,1,2,3,2,2,5,483,3,0,2,88,2015,Round 1,2015-04-04,5968
Western Bulldogs,Stewart Crameri,8,13,16,72.7,1,0,1,2,0,0,0,4,50,1,2,0,85,2015,Round 1,2015-04-04,5968
Western Bulldogs,Luke Dahlhaus,9,13,17,77.3,0,0,2,1,0,0,3,6,293,2,2,6,84,2015,Round 1,2015-04-04,5968
Western Bulldogs,Jason Johannisen,9,14,19,86.4,0,0,0,3,3,0,0,5,470,1,7,0,73,2015,Round 1,2015-04-04,5968
Western Bulldogs,Marcus Bontempelli,15,6,16,72.7,1,0,0,0,3,3,3,5,552,5,2,5,86,2015,Round 1,2015-04-04,5968
Western Bulldogs,Robert Murphy,2,14,14,77.8,0,1,0,4,2,0,0,3,434,3,1,0,85,2015,Round 1,2015-04-04,5968
Western Bulldogs,Jake Stringer,11,5,10,62.5,1,0,3,1,0,0,2,8,135,4,2,2,85,2015,Round 1,2015-04-04,5968
Western Bulldogs,Will Minson,11,3,7,46.7,0,0,0,1,0,3,4,5,269,3,0,1,85,2015,Round 1,2015-04-04,5968
Western Bulldogs,Michael Talia,3,12,13,92.9,0,0,0,4,0,0,0,1,147,1,5,0,92,2015,Round 1,2015-04-04,5968
Western Bulldogs,Bret Goodes,10,5,11,78.6,0,0,0,0,0,0,5,2,218,3,4,1,82,2015,Round 1,2015-04-04,5968
Western Bulldogs,Dale Morris,7,6,10,76.9,0,0,0,7,0,1,0,2,104,3,6,0,90,2015,Round 1,2015-04-04,5968
Western Bulldogs,Jordan Roughead,3,10,12,92.3,1,0,0,6,0,0,0,1,124,1,3,0,95,2015,Round 1,2015-04-04,5968
Western Bulldogs,Liam Picken,4,8,12,92.3,0,0,0,0,0,0,1,3,120,1,1,2,90,2015,Round 1,2015-04-04,5968
Western Bulldogs,Mitch Honeychurch,8,8,6,46.2,0,0,0,1,2,1,2,2,306,3,2,1,81,2015,Round 1,2015-04-04,5968
Western Bulldogs,Easton Wood,2,9,8,66.7,0,0,1,2,0,0,0,1,262,4,4,0,90,2015,Round 1,2015-04-04,5968
Western Bulldogs,Tory Dickson,5,6,10,90.9,0,1,0,0,1,0,1,4,271,2,2,2,79,2015,Round 1,2015-04-04,5968
Western Bulldogs,Thomas Boyd,2,9,7,63.6,1,0,1,2,0,1,0,4,235,2,0,1,90,2015,Round 1,2015-04-04,5968
Western Bulldogs,Jack Redpath,2,3,3,60.0,0,0,0,2,0,0,1,1,124,2,0,0,69,2015,Round 1,2015-04-04,5968
