Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Centre_Clearances,Stoppage_Clearances,Score_Involvements_Actual,Metres_Gained,Turnovers,Intercepts,Tackles_Inside_50,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Western Bulldogs,Roarke Smith,4,12,14,87.5,0,0,0,1,0,0,0,2,124,1,2,1,74,2022,Round 1,2022-03-16,10544
Western Bulldogs,Bailey Williams,3,13,9,56.2,0,0,0,1,0,0,0,1,480,7,5,0,87,2022,Round 1,2022-03-16,10544
Western Bulldogs,Thomas Liberatore,3,10,11,78.6,0,1,0,0,0,0,1,4,103,4,1,1,75,2022,Round 1,2022-03-16,10544
Western Bulldogs,Ed Richards,4,9,13,92.9,0,0,0,5,0,0,1,2,151,1,4,0,81,2022,Round 1,2022-03-16,10544
Western Bulldogs,Aaron Naughton,7,7,10,71.4,1,0,3,1,0,0,1,7,342,2,0,0,89,2022,Round 1,2022-03-16,10544
Western Bulldogs,Lachlan Hunter,3,10,8,61.5,0,0,0,2,0,0,0,1,167,3,0,0,88,2022,Round 1,2022-03-16,10544
Western Bulldogs,Alex Keath,7,4,5,55.6,0,0,0,7,0,0,0,1,193,3,7,0,94,2022,Round 1,2022-03-16,10544
Western Bulldogs,Mitchell Hannan,6,2,6,75.0,0,0,0,0,0,0,0,3,83,2,2,0,72,2022,Round 1,2022-03-16,10544
Western Bulldogs,Ryan Gardner,1,6,6,85.7,0,0,0,5,0,0,0,1,124,2,3,0,100,2022,Round 1,2022-03-16,10544
Western Bulldogs,Josh Schache,3,4,5,83.3,0,0,1,2,0,0,0,2,25,1,0,0,82,2022,Round 1,2022-03-16,10544
Western Bulldogs,Cody Weightman,4,2,4,80.0,0,0,0,1,0,0,0,2,115,3,2,0,76,2022,Round 1,2022-03-16,10544
Western Bulldogs,Zaine Cordy,1,1,3,100.0,0,1,0,4,0,1,0,1,-17,1,0,1,84,2022,Round 1,2022-03-16,10544
Carlton,Matthew Kennedy 1,14,19,18,54.5,0,0,0,1,0,1,7,11,514,6,4,0,73,2022,Round 1,2022-03-17,10545
Carlton,Patrick Cripps,11,20,20,66.7,0,0,2,0,0,5,3,10,679,6,0,1,83,2022,Round 1,2022-03-17,10545
Carlton,Adam Cerra,10,21,24,80.0,0,0,0,1,1,1,5,9,508,5,2,2,83,2022,Round 1,2022-03-17,10545
Carlton,George Hewett,13,15,22,78.6,0,0,0,1,0,2,2,8,360,3,5,1,75,2022,Round 1,2022-03-17,10545
Carlton,Sam Docherty,7,19,25,96.2,0,0,0,4,0,0,3,4,461,2,6,0,87,2022,Round 1,2022-03-17,10545
Carlton,Adam Saad,6,13,20,95.2,0,1,0,2,9,0,1,3,499,2,6,1,83,2022,Round 1,2022-03-17,10545
Carlton,Will Setterfield,3,13,14,87.5,0,1,0,1,0,0,0,4,240,2,2,0,71,2022,Round 1,2022-03-17,10545
Carlton,Zac Fisher,5,11,11,68.8,0,0,0,0,0,0,1,3,266,3,1,1,79,2022,Round 1,2022-03-17,10545
Carlton,Oscar Mcdonald,7,9,11,73.3,0,0,0,6,0,0,0,3,242,4,10,0,100,2022,Round 1,2022-03-17,10545
Carlton,Mitch Mcgovern,2,9,11,78.6,1,2,0,4,0,0,0,5,525,2,5,0,73,2022,Round 1,2022-03-17,10545
Carlton,Nic Newman,3,8,12,85.7,0,0,0,5,0,0,0,2,238,2,5,0,78,2022,Round 1,2022-03-17,10545
Carlton,Corey Durdin,7,7,9,64.3,0,1,1,0,0,0,0,6,106,4,2,0,75,2022,Round 1,2022-03-17,10545
Carlton,Jack Martin,5,8,11,84.6,0,1,1,0,0,0,1,4,186,2,1,2,74,2022,Round 1,2022-03-17,10545
Carlton,Marc Pittonet,9,5,11,84.6,1,0,0,3,0,3,1,9,62,1,3,0,84,2022,Round 1,2022-03-17,10545
Carlton,Lochie O Brien,6,10,8,61.5,0,2,0,0,0,0,1,3,188,5,3,0,86,2022,Round 1,2022-03-17,10545
Carlton,Jack Silvagni,2,11,8,66.7,0,0,3,0,0,0,1,5,196,2,0,2,81,2022,Round 1,2022-03-17,10545
Carlton,Zachary Williams,4,6,9,81.8,0,0,0,2,3,0,0,2,128,2,5,0,89,2022,Round 1,2022-03-17,10545
Carlton,Matt Owies,5,4,6,60.0,0,1,1,0,0,0,0,3,156,1,2,1,73,2022,Round 1,2022-03-17,10545
Carlton,Jacob Weitering,3,6,7,77.8,0,0,0,8,4,0,0,3,107,1,4,0,92,2022,Round 1,2022-03-17,10545
Carlton,Harry Mckay,4,5,6,66.7,0,0,1,1,0,0,0,3,179,2,0,3,95,2022,Round 1,2022-03-17,10545
Carlton,Tom De Koning,5,2,1,11.1,2,0,1,3,0,2,0,6,193,0,0,0,82,2022,Round 1,2022-03-17,10545
Carlton,Charlie Curnow,4,4,4,50.0,0,0,1,2,0,0,0,6,92,3,0,0,83,2022,Round 1,2022-03-17,10545
Richmond,Dustin Martin,11,11,16,76.2,0,0,0,2,1,3,0,6,503,6,6,0,87,2022,Round 1,2022-03-17,10545
Richmond,Jayden Short,1,10,19,90.5,0,0,0,3,4,0,0,6,607,2,1,0,89,2022,Round 1,2022-03-17,10545
Richmond,Jack Ross,5,16,16,80.0,0,0,0,5,1,0,1,6,497,6,3,0,84,2022,Round 1,2022-03-17,10545
Richmond,Nathan Broad,0,18,14,77.8,0,0,0,5,1,0,0,3,419,3,0,0,86,2022,Round 1,2022-03-17,10545
Richmond,Marlion Pickett,6,13,13,72.2,1,0,0,0,2,0,0,6,433,4,4,0,87,2022,Round 1,2022-03-17,10545
Richmond,Jason Castagna,6,11,11,68.8,2,2,2,0,0,0,0,6,226,3,1,0,89,2022,Round 1,2022-03-17,10545
Richmond,Shai Bolton,7,9,9,56.2,1,0,1,0,1,0,2,6,286,2,1,0,80,2022,Round 1,2022-03-17,10545
Richmond,Shane Edwards,5,8,12,85.7,0,2,1,1,0,0,1,3,188,1,0,0,83,2022,Round 1,2022-03-17,10545
Richmond,Trent Cotchin,9,7,5,35.7,0,1,0,2,0,3,0,2,171,4,2,0,76,2022,Round 1,2022-03-17,10545
Richmond,Dylan Grimes,5,6,11,78.6,1,0,0,2,0,0,1,2,157,1,8,0,83,2022,Round 1,2022-03-17,10545
Richmond,Jack Graham,6,9,12,85.7,0,0,0,0,0,0,1,4,277,4,2,0,64,2022,Round 1,2022-03-17,10545
Richmond,Liam Baker,6,9,12,85.7,0,0,1,1,0,0,0,4,161,2,2,0,82,2022,Round 1,2022-03-17,10545
Richmond,Jake Aarts,8,7,10,71.4,0,0,0,1,0,0,1,5,223,5,6,0,81,2022,Round 1,2022-03-17,10545
Richmond,Toby Nankervis,6,6,9,69.2,0,0,0,1,0,3,1,5,91,2,2,0,78,2022,Round 1,2022-03-17,10545
Richmond,Daniel Rioli,2,11,12,92.3,0,1,0,1,2,0,0,6,270,2,4,0,89,2022,Round 1,2022-03-17,10545
Richmond,Robert Tarrant,4,7,7,63.6,0,0,0,5,0,0,0,1,199,5,4,0,91,2022,Round 1,2022-03-17,10545
Richmond,Dion Prestia,6,4,7,70.0,0,0,0,1,0,2,0,2,198,2,3,0,24,2022,Round 1,2022-03-17,10545
Richmond,Noah Balta,4,6,6,60.0,1,0,2,5,0,0,0,2,177,3,3,0,86,2022,Round 1,2022-03-17,10545
Richmond,Hugo Ralphsmith,4,5,7,70.0,0,0,0,3,1,0,0,1,196,3,3,0,56,2022,Round 1,2022-03-17,10545
Richmond,Josh Gibcus,3,8,8,80.0,0,0,0,6,0,0,0,1,114,1,3,0,73,2022,Round 1,2022-03-17,10545
Richmond,Jack Riewoldt,2,5,3,50.0,0,0,1,2,0,0,0,4,100,2,0,0,79,2022,Round 1,2022-03-17,10545
Richmond,Thomas Lynch,4,1,3,60.0,2,0,2,0,0,0,0,3,89,2,0,1,92,2022,Round 1,2022-03-17,10545
Richmond,Ivan Soldo,4,1,5,100.0,0,1,0,2,0,1,2,2,58,1,2,0,60,2022,Round 1,2022-03-17,10545
St Kilda,Jack Steele,12,14,20,71.4,0,0,0,2,0,1,5,3,373,7,3,1,90,2022,Round 1,2022-03-18,10546
St Kilda,Brad Crouch,10,17,17,63.0,0,0,0,1,0,0,4,6,357,6,3,1,86,2022,Round 1,2022-03-18,10546
St Kilda,Bradley Hill,10,18,20,76.9,0,0,0,3,0,0,0,5,326,7,8,0,85,2022,Round 1,2022-03-18,10546
St Kilda,Jack Sinclair,9,12,17,68.0,1,0,0,1,0,0,4,6,599,4,4,0,82,2022,Round 1,2022-03-18,10546
St Kilda,Jade Gresham,9,16,17,70.8,0,1,1,0,1,6,0,7,513,3,1,0,85,2022,Round 1,2022-03-18,10546
St Kilda,Rowan Marshall,12,10,16,76.2,1,0,0,2,0,0,6,7,279,6,3,1,91,2022,Round 1,2022-03-18,10546
St Kilda,Ben Paton,7,12,16,80.0,0,0,0,2,0,0,0,1,259,5,7,0,79,2022,Round 1,2022-03-18,10546
St Kilda,Callum Wilkie,3,16,19,95.0,0,0,0,4,0,0,1,4,244,2,5,0,95,2022,Round 1,2022-03-18,10546
St Kilda,Sebastian Ross,8,13,16,84.2,0,0,0,3,0,1,0,6,169,2,3,1,82,2022,Round 1,2022-03-18,10546
St Kilda,Jack Hayes,11,7,16,88.9,4,0,0,1,0,1,2,8,298,1,5,0,86,2022,Round 1,2022-03-18,10546
St Kilda,Jack Higgins,8,9,8,47.1,0,2,2,0,0,0,1,9,273,1,1,1,86,2022,Round 1,2022-03-18,10546
St Kilda,Max King 1,9,7,10,62.5,3,1,2,2,0,0,0,8,342,3,0,0,90,2022,Round 1,2022-03-18,10546
St Kilda,Mason Wood,4,10,10,76.9,2,0,1,2,0,0,0,5,346,4,4,1,71,2022,Round 1,2022-03-18,10546
St Kilda,Tim Membrey,3,8,9,69.2,1,0,3,1,0,0,0,6,367,3,1,0,92,2022,Round 1,2022-03-18,10546
St Kilda,Daniel Mckenzie,4,10,11,84.6,0,0,0,5,0,0,0,2,233,1,5,0,85,2022,Round 1,2022-03-18,10546
St Kilda,Daniel Butler,4,10,8,61.5,0,1,0,2,0,0,2,1,172,3,0,3,85,2022,Round 1,2022-03-18,10546
St Kilda,Josh Battle,5,8,9,69.2,0,0,0,3,0,0,0,2,202,4,7,0,83,2022,Round 1,2022-03-18,10546
St Kilda,Jimmy Webster,1,7,9,75.0,0,0,0,6,0,0,0,1,225,1,0,0,80,2022,Round 1,2022-03-18,10546
St Kilda,Ryan Byrnes,5,7,7,63.6,0,0,0,0,0,0,1,3,59,2,1,0,62,2022,Round 1,2022-03-18,10546
St Kilda,Dougal Howard,5,4,6,66.7,0,0,0,10,0,0,0,1,125,2,6,0,98,2022,Round 1,2022-03-18,10546
St Kilda,Mitchito Owens,3,3,4,66.7,0,0,0,0,0,0,1,2,37,2,2,1,49,2022,Round 1,2022-03-18,10546
St Kilda,Dean Kent,2,3,4,100.0,0,0,0,1,0,0,0,2,114,3,2,0,62,2022,Round 1,2022-03-18,10546
Collingwood,Patrick Lipinski,13,18,23,76.7,0,2,0,0,0,1,4,8,389,5,5,0,81,2022,Round 1,2022-03-18,10546
Collingwood,Jordan De Goey,9,18,19,70.4,0,0,2,4,0,4,1,12,464,1,1,0,88,2022,Round 1,2022-03-18,10546
Collingwood,Nick Daicos,5,20,19,70.4,0,0,0,2,0,0,0,3,419,5,7,0,84,2022,Round 1,2022-03-18,10546
Collingwood,Taylor Adams,16,11,17,68.0,0,2,0,3,1,8,3,7,315,5,2,0,73,2022,Round 1,2022-03-18,10546
Collingwood,Scott Pendlebury,7,15,18,75.0,0,1,0,4,0,0,1,6,359,4,6,0,88,2022,Round 1,2022-03-18,10546
Collingwood,Jeremy Howe,7,15,16,72.7,2,0,0,4,0,0,1,4,249,3,7,0,95,2022,Round 1,2022-03-18,10546
Collingwood,John Noble,4,19,18,81.8,0,0,0,0,0,0,0,5,366,2,4,0,88,2022,Round 1,2022-03-18,10546
Collingwood,Josh Daicos,7,14,18,85.7,0,0,0,1,0,0,3,5,185,2,2,0,82,2022,Round 1,2022-03-18,10546
Collingwood,Isaac Quaynor,7,13,15,75.0,2,0,0,3,0,0,0,4,322,6,8,0,90,2022,Round 1,2022-03-18,10546
Collingwood,Jamie Elliott 1,7,11,12,70.6,0,1,1,1,0,0,1,7,231,3,0,2,88,2022,Round 1,2022-03-18,10546
Collingwood,Brodie Grundy,9,7,9,52.9,0,1,0,4,0,4,1,6,200,3,4,2,85,2022,Round 1,2022-03-18,10546
Collingwood,Steele Sidebottom,5,12,10,62.5,0,0,0,2,1,1,0,5,329,2,4,2,82,2022,Round 1,2022-03-18,10546
Collingwood,Jack Crisp,5,12,13,81.2,0,2,0,3,1,0,3,4,394,5,3,0,85,2022,Round 1,2022-03-18,10546
Collingwood,Darcy Moore,2,8,13,81.2,1,1,0,9,1,0,0,3,297,4,4,0,91,2022,Round 1,2022-03-18,10546
Collingwood,Jack Madgen,7,8,15,93.8,0,0,0,1,1,0,0,3,200,2,8,0,95,2022,Round 1,2022-03-18,10546
Collingwood,Brody Mihocek,7,7,10,71.4,1,1,2,0,0,0,0,7,148,2,2,3,90,2022,Round 1,2022-03-18,10546
Collingwood,Beau Mccreery,6,7,11,84.6,0,0,1,1,0,0,2,6,100,2,2,2,60,2022,Round 1,2022-03-18,10546
Collingwood,Oliver Henry,3,6,6,60.0,0,0,2,0,0,0,0,4,210,2,1,1,83,2022,Round 1,2022-03-18,10546
Collingwood,Jack Ginnivan,3,7,6,60.0,0,1,1,2,0,0,0,5,207,3,0,0,63,2022,Round 1,2022-03-18,10546
Collingwood,Mason Cox,9,2,3,33.3,3,0,1,4,0,0,0,3,262,6,1,0,81,2022,Round 1,2022-03-18,10546
Collingwood,Tyler Brown,6,3,6,66.7,0,0,0,0,0,0,0,0,56,2,1,0,53,2022,Round 1,2022-03-18,10546
Collingwood,Trent Bianco,3,4,5,71.4,0,0,2,0,0,0,0,3,93,2,1,0,74,2022,Round 1,2022-03-18,10546
Geelong,Brandan Parfitt,16,18,20,62.5,0,0,0,2,0,6,5,7,623,9,3,0,82,2022,Round 1,2022-03-19,10547
Geelong,Patrick Dangerfield,19,12,20,64.5,2,4,0,5,0,5,3,12,511,3,4,0,88,2022,Round 1,2022-03-19,10547
Geelong,Joel Selwood,9,17,19,70.4,0,3,0,2,1,3,3,10,379,3,1,0,79,2022,Round 1,2022-03-19,10547
Geelong,Cameron Guthrie,9,14,20,80.0,0,0,0,1,3,2,1,6,341,2,1,0,72,2022,Round 1,2022-03-19,10547
Geelong,Shaun Higgins,6,16,13,59.1,0,0,1,0,0,0,4,7,461,6,2,0,77,2022,Round 1,2022-03-19,10547
Geelong,Isaac Smith,3,17,17,77.3,1,1,0,2,4,0,0,8,394,4,2,0,87,2022,Round 1,2022-03-19,10547
Geelong,Thomas Stewart,7,11,19,90.5,1,0,0,2,1,0,1,7,436,0,5,0,88,2022,Round 1,2022-03-19,10547
Geelong,Tom Atkins,12,10,16,76.2,0,0,0,1,0,1,2,3,188,2,9,0,86,2022,Round 1,2022-03-19,10547
Geelong,Tyson Stengle,10,9,15,75.0,0,1,1,2,1,0,3,11,466,0,3,0,87,2022,Round 1,2022-03-19,10547
Geelong,Zach Tuohy,3,15,17,89.5,0,0,0,1,0,1,0,6,248,0,4,0,86,2022,Round 1,2022-03-19,10547
Geelong,Tom Hawkins,9,9,11,64.7,4,3,7,1,0,0,1,14,278,2,2,1,92,2022,Round 1,2022-03-19,10547
Geelong,Rhys Stanley,8,8,14,82.4,3,0,0,5,0,1,3,10,356,4,4,0,82,2022,Round 1,2022-03-19,10547
Geelong,Zach Guthrie,3,14,12,70.6,0,0,0,1,1,0,0,2,385,5,3,0,92,2022,Round 1,2022-03-19,10547
Geelong,Bradley Close,5,11,10,62.5,1,0,3,0,0,0,0,8,306,5,2,0,81,2022,Round 1,2022-03-19,10547
Geelong,Max Holmes,7,10,11,68.8,0,0,0,1,2,1,2,5,381,3,1,0,85,2022,Round 1,2022-03-19,10547
Geelong,Luke Dahlhaus,4,11,14,100.0,0,3,0,1,0,0,1,7,168,0,0,1,71,2022,Round 1,2022-03-19,10547
Geelong,Mark Blicavs,7,6,7,58.3,2,0,0,6,0,0,0,4,284,3,7,0,86,2022,Round 1,2022-03-19,10547
Geelong,Jake Kolodjashnij,2,9,11,91.7,0,0,0,3,0,0,0,3,130,1,3,0,89,2022,Round 1,2022-03-19,10547
Geelong,Francis Evans,3,5,7,87.5,0,1,0,0,0,0,1,2,55,0,0,0,57,2022,Round 1,2022-03-19,10547
Geelong,Sam De Koning,3,3,6,100.0,0,0,0,2,0,0,0,1,108,1,4,0,44,2022,Round 1,2022-03-19,10547
Geelong,Jeremy Cameron,2,3,4,80.0,0,0,1,0,0,0,1,3,85,0,0,0,17,2022,Round 1,2022-03-19,10547
Geelong,Jack Henry,2,4,3,60.0,0,0,0,6,0,0,0,1,-16,1,1,0,96,2022,Round 1,2022-03-19,10547
Geelong,Esava Ratugolea,2,2,3,75.0,1,0,0,3,0,0,0,2,8,1,1,0,74,2022,Round 1,2022-03-19,10547
Essendon,Zachary Merrett,7,29,33,84.6,0,2,0,1,2,0,1,5,435,4,4,0,86,2022,Round 1,2022-03-19,10547
Essendon,Darcy Parish,10,23,28,82.4,1,1,0,1,1,2,2,10,462,1,1,1,87,2022,Round 1,2022-03-19,10547
Essendon,Andrew Mcgrath,9,19,19,65.5,0,0,0,1,1,1,4,1,497,9,2,0,85,2022,Round 1,2022-03-19,10547
Essendon,Nicholas Martin,4,22,24,88.9,0,0,1,0,0,0,1,8,315,1,3,0,77,2022,Round 1,2022-03-19,10547
Essendon,Tom Cutler,5,18,22,91.7,1,0,0,2,2,1,0,6,538,5,4,0,79,2022,Round 1,2022-03-19,10547
Essendon,Dylan Shiel,9,15,18,78.3,0,1,1,1,0,1,2,3,372,6,1,0,71,2022,Round 1,2022-03-19,10547
Essendon,Jye Caldwell,6,17,18,78.3,0,0,4,1,0,0,1,6,391,4,4,0,78,2022,Round 1,2022-03-19,10547
Essendon,Nick Hind,5,15,20,87.0,0,0,0,2,1,0,2,3,322,2,2,0,82,2022,Round 1,2022-03-19,10547
Essendon,Mason Redman,5,13,16,80.0,2,0,0,5,1,0,0,3,326,3,5,0,75,2022,Round 1,2022-03-19,10547
Essendon,Archie Perkins,4,16,17,85.0,0,0,1,0,0,0,0,5,320,5,2,0,83,2022,Round 1,2022-03-19,10547
Essendon,Devon Smith,3,13,14,82.4,0,1,1,0,0,0,1,6,201,2,1,1,86,2022,Round 1,2022-03-19,10547
Essendon,Jordan Ridley,6,8,14,82.4,1,0,0,3,0,0,0,3,206,2,6,0,86,2022,Round 1,2022-03-19,10547
Essendon,Dyson Heppell,2,13,11,73.3,0,0,0,1,0,0,0,2,87,2,1,0,94,2022,Round 1,2022-03-19,10547
Essendon,Nikolas Cox,6,9,11,73.3,0,0,0,1,0,0,0,5,181,4,4,0,77,2022,Round 1,2022-03-19,10547
Essendon,James Stewart,4,7,11,84.6,1,0,0,4,0,0,1,4,203,0,7,0,83,2022,Round 1,2022-03-19,10547
Essendon,Jake Kelly,3,10,12,92.3,0,0,0,4,0,0,0,5,114,1,4,0,95,2022,Round 1,2022-03-19,10547
Essendon,Matt Guelfi,4,10,11,84.6,1,2,1,2,0,0,0,6,93,1,2,3,76,2022,Round 1,2022-03-19,10547
Essendon,Sam Draper,10,3,9,75.0,0,0,0,9,0,2,4,3,57,1,2,1,83,2022,Round 1,2022-03-19,10547
Essendon,Brayden Ham,2,10,7,70.0,0,0,1,2,0,1,0,3,132,2,0,0,79,2022,Round 1,2022-03-19,10547
Essendon,Peter Wright,2,6,7,87.5,1,2,2,1,1,0,0,6,149,0,0,0,92,2022,Round 1,2022-03-19,10547
Essendon,Kaine Baldwin,2,8,4,57.1,0,0,2,2,0,0,0,3,136,3,0,1,83,2022,Round 1,2022-03-19,10547
Essendon,Jayden Laverde,0,6,6,100.0,0,0,0,4,0,0,0,1,100,2,1,0,59,2022,Round 1,2022-03-19,10547
Essendon,Kyle Langford,1,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,4,2022,Round 1,2022-03-19,10547
Greater Western Sydney,Tom Green,17,14,24,77.4,1,0,2,1,0,4,4,7,366,8,8,0,78,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Tim Taranto,12,12,14,50.0,2,0,2,1,0,2,3,10,446,9,1,2,87,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Joshua Kelly,11,14,23,85.2,0,0,0,1,0,2,3,8,444,2,3,0,87,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Harry Perryman,8,14,17,70.8,0,1,0,3,0,0,0,4,394,6,7,0,88,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Callan Ward,12,11,14,60.9,1,0,0,0,0,2,2,9,308,4,2,0,82,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Lachie Whitfield,6,13,15,71.4,0,0,0,1,1,0,1,7,408,3,2,0,80,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Stephen Coniglio,6,15,13,65.0,1,0,0,1,0,2,1,8,270,1,0,0,85,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Isaac Cumming,5,8,14,77.8,1,0,0,0,0,0,0,4,392,2,6,0,85,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Jacob Hopper,11,6,13,76.5,0,0,0,0,1,3,2,5,350,3,2,1,58,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Matthew Flynn,12,7,11,64.7,3,0,0,8,0,2,0,4,112,3,4,0,75,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Phil Davis,5,11,11,73.3,0,0,0,7,0,0,0,2,255,2,9,0,83,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Matthew Deboer,5,10,12,80.0,0,0,0,0,0,0,1,2,63,0,2,1,77,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Harrison Himmelberg,7,5,10,90.9,1,0,1,0,0,0,0,7,99,1,0,1,96,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Jarrod Brander,3,5,5,50.0,0,1,2,0,0,0,0,7,118,1,0,0,84,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Connor Idun,2,8,10,100.0,1,0,0,5,1,0,0,3,248,1,2,0,84,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Jake Riccardi,4,7,7,70.0,1,0,1,0,0,0,1,2,213,2,0,0,82,2022,Round 1,2022-03-19,10548
Greater Western Sydney,Daniel Lloyd,3,6,6,66.7,1,1,2,1,0,0,0,5,163,2,0,0,82,2022,Round 1,2022-03-19,10548
