Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Centre_Clearances,Stoppage_Clearances,Score_Involvements_Actual,Metres_Gained,Turnovers,Intercepts,Tackles_Inside_50,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Carlton,Blaine Boekhorst,4,9,11,73.3,0,0,0,2,0,0,1,6,308,0,3,2,88,2016,Round 1,2016-03-24,6172
Carlton,Simon White,5,9,11,84.6,0,0,0,5,0,0,0,3,199,1,8,0,77,2016,Round 1,2016-03-24,6172
Carlton,Jed Lamb,4,9,8,61.5,0,0,1,2,1,0,0,2,303,5,1,0,78,2016,Round 1,2016-03-24,6172
Carlton,Sam Rowe,3,9,11,91.7,1,0,0,7,0,0,0,3,62,1,5,0,98,2016,Round 1,2016-03-24,6172
Carlton,Matthew Wright,6,6,8,66.7,0,0,2,0,0,0,0,6,107,2,0,0,72,2016,Round 1,2016-03-24,6172
Carlton,Levi Casboult,5,6,7,58.3,2,0,3,1,0,0,0,2,67,1,0,2,88,2016,Round 1,2016-03-24,6172
Carlton,Matthew Kreuzer,4,5,7,70.0,0,0,0,4,0,0,3,4,105,3,0,0,68,2016,Round 1,2016-03-24,6172
Carlton,Andrew Walker,6,3,5,55.6,2,1,3,1,0,0,0,3,114,2,3,0,80,2016,Round 1,2016-03-24,6172
Carlton,Michael Jamison,4,7,8,88.9,0,0,0,6,0,1,0,1,66,1,3,0,85,2016,Round 1,2016-03-24,6172
Carlton,Andrew Phillips 1,4,3,5,100.0,1,0,1,3,0,0,1,3,88,1,1,1,67,2016,Round 1,2016-03-24,6172
Carlton,Dylan Buckley,1,3,3,100.0,0,0,0,0,0,0,0,0,69,1,0,0,88,2016,Round 1,2016-03-24,6172
Melbourne,Jack Viney,15,19,20,62.5,1,0,0,0,2,3,1,11,517,6,1,0,86,2016,Round 1,2016-03-26,6173
Melbourne,Nathan Jones,6,19,21,77.8,1,0,0,0,0,2,1,9,440,3,3,1,91,2016,Round 1,2016-03-26,6173
Melbourne,Tom Mcdonald,6,13,20,90.9,2,0,0,6,2,0,0,5,389,2,12,0,92,2016,Round 1,2016-03-26,6173
Melbourne,Clayton Oliver,15,7,16,72.7,1,0,0,2,0,5,2,6,112,4,3,1,58,2016,Round 1,2016-03-26,6173
Melbourne,Bernie Vince,8,11,17,81.0,2,0,0,2,1,2,0,3,315,8,7,0,85,2016,Round 1,2016-03-26,6173
Melbourne,Ben Kennedy,8,13,17,81.0,0,3,1,4,2,0,2,7,443,3,1,0,82,2016,Round 1,2016-03-26,6173
Melbourne,Matt Jones,8,13,20,95.2,0,0,0,1,0,0,1,8,152,0,3,2,86,2016,Round 1,2016-03-26,6173
Melbourne,Jack Watts,6,12,14,77.8,2,2,3,0,0,0,0,6,340,4,2,1,85,2016,Round 1,2016-03-26,6173
Melbourne,Dom Tyson,7,10,12,70.6,1,2,0,0,0,1,2,2,183,4,3,0,76,2016,Round 1,2016-03-26,6173
Melbourne,Jesse Hogan,8,10,12,70.6,1,0,1,2,1,0,0,6,325,4,3,1,91,2016,Round 1,2016-03-26,6173
Melbourne,Aaron Vandenberg,7,11,9,52.9,2,0,1,0,0,0,1,4,375,6,1,1,85,2016,Round 1,2016-03-26,6173
Melbourne,Neville Jetta,4,11,14,93.3,0,0,0,3,0,0,0,4,178,1,2,1,94,2016,Round 1,2016-03-26,6173
Melbourne,Christian Salem,6,7,11,73.3,1,0,0,1,0,0,1,2,441,3,4,0,88,2016,Round 1,2016-03-26,6173
Melbourne,Max Gawn,6,8,13,92.9,2,0,1,2,0,0,0,7,209,1,3,1,88,2016,Round 1,2016-03-26,6173
Melbourne,Tomas Bugg,6,8,9,69.2,0,0,0,1,0,0,0,0,50,3,2,1,74,2016,Round 1,2016-03-26,6173
Melbourne,Dean Kent,2,12,12,92.3,0,0,0,0,2,0,0,5,397,2,1,0,87,2016,Round 1,2016-03-26,6173
Melbourne,Jeff Gartlett,1,10,10,83.3,0,0,1,1,3,0,0,6,285,2,0,2,83,2016,Round 1,2016-03-26,6173
Melbourne,Cameron Pedersen,6,7,8,66.7,1,0,2,1,0,0,1,3,215,4,3,1,83,2016,Round 1,2016-03-26,6173
Melbourne,Colin Garland,1,10,11,100.0,0,0,0,3,0,0,0,3,193,1,2,0,88,2016,Round 1,2016-03-26,6173
Melbourne,Oscar Mcdonald,4,7,5,45.5,1,0,0,3,0,0,0,2,59,3,3,0,66,2016,Round 1,2016-03-26,6173
Melbourne,James Harmes,3,6,7,87.5,0,1,0,3,3,0,0,4,33,1,0,0,64,2016,Round 1,2016-03-26,6173
Melbourne,Sam Frost,0,7,4,57.1,0,0,1,2,0,0,0,2,121,3,0,0,66,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Heath Shaw,7,20,15,50.0,0,0,0,3,3,0,0,4,500,9,9,0,93,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Dylan Shiel,10,19,20,69.0,0,0,0,2,4,4,1,3,451,5,3,0,76,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Callan Ward,14,12,22,78.6,2,0,1,5,0,3,1,9,260,0,7,0,79,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Tom Scully,7,20,19,70.4,0,0,1,1,4,1,3,10,652,7,2,1,86,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Steve Johnson,8,15,14,60.9,0,0,1,2,0,0,3,8,391,7,1,1,85,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Nathan Wilson,3,15,19,86.4,0,0,0,1,0,0,0,3,682,5,4,0,85,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Lachie Whitfield,8,14,15,68.2,0,0,0,0,0,0,1,8,344,2,4,0,80,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Joshua Kelly,5,14,15,83.3,0,2,0,0,2,0,3,5,364,0,0,1,76,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Adam Kennedy,3,12,11,68.8,1,0,0,1,1,1,0,2,219,4,2,0,80,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Devon Smith,6,9,10,62.5,0,0,2,1,0,0,0,7,288,2,0,2,75,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Ryan Griffen,9,8,12,80.0,0,0,0,3,0,1,2,6,265,2,2,1,83,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Rhys Palmer,6,8,13,86.7,0,2,0,0,0,0,1,8,180,1,1,1,83,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Phil Davis,11,5,12,80.0,3,0,0,9,0,0,0,5,54,1,14,0,95,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Rory Lobb,9,7,11,73.3,4,2,5,6,0,0,0,10,220,1,2,1,87,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Caleb Marchbank,7,8,10,66.7,1,0,0,6,0,0,2,5,207,2,5,0,79,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Toby Greene,3,9,9,75.0,0,0,1,1,0,0,0,5,106,2,1,0,79,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Shane Mumford,5,6,10,90.9,1,0,0,1,0,0,2,5,2,1,3,1,88,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Jack Steele,2,9,8,72.7,0,1,0,1,0,0,1,6,194,1,0,0,70,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Matthew Buntine,4,6,9,90.0,1,0,0,5,0,0,0,2,101,1,3,0,85,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Adam Tomlinson,4,6,5,55.6,1,0,2,4,0,0,0,6,175,3,0,1,88,2016,Round 1,2016-03-26,6173
Greater Western Sydney,Aidan Corr,5,4,7,87.5,2,0,0,8,0,1,0,3,119,0,5,0,82,2016,Round 1,2016-03-26,6173
Greater Western Sydney,James Stewart,1,3,2,50.0,0,0,1,0,0,0,0,2,73,1,0,0,65,2016,Round 1,2016-03-26,6173
Gold Coast,Aaron Hall,11,25,26,72.2,0,0,0,1,1,3,1,11,695,5,2,0,77,2016,Round 1,2016-03-26,6174
Gold Coast,Gary Jnr Ablett,14,21,24,70.6,0,1,2,0,2,3,6,11,551,4,3,3,87,2016,Round 1,2016-03-26,6174
Gold Coast,Matthew Rosa,7,26,26,81.2,0,2,0,1,1,0,1,8,359,5,3,0,86,2016,Round 1,2016-03-26,6174
Gold Coast,Dion Prestia,9,22,19,65.5,0,0,0,1,1,0,4,10,577,7,3,0,67,2016,Round 1,2016-03-26,6174
Gold Coast,Michael Rischitelli,13,14,25,92.6,0,0,0,1,1,8,2,10,245,1,2,1,79,2016,Round 1,2016-03-26,6174
Gold Coast,Alex Sexton,3,19,14,60.9,0,2,1,1,0,0,1,9,499,4,2,1,85,2016,Round 1,2016-03-26,6174
Gold Coast,Jarrod Harbrow,8,12,13,65.0,0,0,0,0,5,0,0,3,315,3,5,0,82,2016,Round 1,2016-03-26,6174
Gold Coast,Jesse Lonergan,8,11,16,80.0,0,1,0,0,0,2,0,7,215,3,6,2,67,2016,Round 1,2016-03-26,6174
Gold Coast,Touk Miller,7,15,13,65.0,0,0,0,1,0,1,0,8,339,3,1,1,74,2016,Round 1,2016-03-26,6174
Gold Coast,Nick Malceski,8,12,10,52.6,2,1,2,0,0,0,1,6,447,6,5,1,86,2016,Round 1,2016-03-26,6174
Gold Coast,Thomas Lynch,10,6,11,61.1,3,1,4,1,0,0,0,10,61,7,2,3,95,2016,Round 1,2016-03-26,6174
Gold Coast,Ryan Davis,8,10,9,52.9,0,0,1,0,0,0,1,5,149,4,3,2,75,2016,Round 1,2016-03-26,6174
Gold Coast,Trent Mckenzie,4,13,13,76.5,0,0,0,0,0,0,0,5,226,1,9,0,77,2016,Round 1,2016-03-26,6174
Gold Coast,Steven May,4,11,13,81.2,2,0,0,10,0,0,0,6,405,1,5,0,93,2016,Round 1,2016-03-26,6174
Gold Coast,Sam Day,7,8,14,93.3,1,2,2,4,0,0,1,9,173,2,2,1,95,2016,Round 1,2016-03-26,6174
Gold Coast,Clay Cameron,3,12,10,66.7,0,1,0,3,0,0,1,3,178,3,2,0,86,2016,Round 1,2016-03-26,6174
Gold Coast,Adam Saad,4,11,13,86.7,1,0,0,4,6,0,0,5,276,2,6,0,79,2016,Round 1,2016-03-26,6174
Gold Coast,Rory Thompson,5,9,12,85.7,0,0,0,5,0,0,0,1,196,1,8,0,90,2016,Round 1,2016-03-26,6174
Gold Coast,Jack Martin,5,7,11,84.6,0,2,2,1,0,0,0,5,161,1,1,7,79,2016,Round 1,2016-03-26,6174
Gold Coast,Tom Nicholls,6,5,7,70.0,0,0,0,4,0,0,1,5,82,2,3,0,87,2016,Round 1,2016-03-26,6174
Gold Coast,Sean Lemmens,2,8,6,60.0,0,0,0,0,0,0,0,3,91,3,3,0,78,2016,Round 1,2016-03-26,6174
Gold Coast,Callum Ah Chee,6,2,6,75.0,0,0,1,2,0,0,0,4,102,1,2,2,74,2016,Round 1,2016-03-26,6174
Essendon,David Zaharakis,12,20,24,72.7,0,1,1,3,4,2,3,7,806,8,3,0,84,2016,Round 1,2016-03-26,6174
Essendon,Zachary Merrett,12,23,25,80.6,0,0,0,4,0,2,2,4,510,3,4,0,74,2016,Round 1,2016-03-26,6174
Essendon,Mathew Stokes,7,20,15,55.6,0,1,1,1,0,0,0,7,478,8,3,0,90,2016,Round 1,2016-03-26,6174
Essendon,James Kelly,10,16,18,69.2,0,0,1,2,0,2,0,0,376,8,7,0,81,2016,Round 1,2016-03-26,6174
Essendon,Darcy Parish,12,14,16,64.0,0,0,1,2,0,2,4,4,139,5,1,0,78,2016,Round 1,2016-03-26,6174
Essendon,Brendon Goddard,10,14,19,79.2,0,0,0,1,0,2,1,3,139,2,4,0,83,2016,Round 1,2016-03-26,6174
Essendon,Jackson Merrett,5,16,17,81.0,0,0,1,1,0,0,0,3,96,3,3,1,84,2016,Round 1,2016-03-26,6174
Essendon,Martin Gleeson,1,16,15,78.9,0,0,0,3,0,0,0,1,147,3,2,0,83,2016,Round 1,2016-03-26,6174
Essendon,James Gwilt,4,14,16,88.9,0,0,0,2,0,0,0,1,286,0,5,0,85,2016,Round 1,2016-03-26,6174
Essendon,Jonathan Simpkin,8,10,13,76.5,0,1,0,2,0,0,1,4,223,6,7,0,77,2016,Round 1,2016-03-26,6174
Essendon,Mark Baguley,4,10,13,81.2,1,1,0,5,0,0,0,2,252,2,6,0,89,2016,Round 1,2016-03-26,6174
Essendon,Matthew Dea,4,11,14,93.3,0,0,0,1,0,0,0,1,79,1,4,0,87,2016,Round 1,2016-03-26,6174
Essendon,Adam Cooney,6,8,12,85.7,0,0,0,0,0,0,0,3,221,2,3,0,82,2016,Round 1,2016-03-26,6174
Essendon,Ryan Crowley,4,8,10,76.9,1,0,1,1,0,0,2,4,64,2,1,1,85,2016,Round 1,2016-03-26,6174
Essendon,Mitchell Brown 1,3,10,9,69.2,0,0,0,2,0,0,0,0,183,3,4,0,91,2016,Round 1,2016-03-26,6174
Essendon,Kyle Langford,2,11,10,76.9,0,0,0,1,0,0,0,2,179,6,0,0,78,2016,Round 1,2016-03-26,6174
Essendon,Patrick Ambrose,4,7,9,75.0,0,0,0,6,0,0,0,0,166,5,5,0,84,2016,Round 1,2016-03-26,6174
Essendon,Craig Bird,4,8,8,72.7,0,2,0,0,0,1,0,2,199,2,1,0,70,2016,Round 1,2016-03-26,6174
Essendon,Joe Daniher,5,6,5,45.5,2,0,2,1,1,0,0,3,210,4,0,1,82,2016,Round 1,2016-03-26,6174
Essendon,Anthony Mcdonald Tipungwuti,5,7,8,80.0,0,0,0,4,0,0,0,3,69,0,5,0,78,2016,Round 1,2016-03-26,6174
Essendon,Matthew Leuenberger,1,9,7,87.5,0,1,0,2,0,0,0,4,80,1,0,0,75,2016,Round 1,2016-03-26,6174
Essendon,Shaun Mckernan,2,5,4,66.7,0,1,0,3,0,1,0,3,74,4,1,0,81,2016,Round 1,2016-03-26,6174
Sydney,Luke Parker,20,21,32,80.0,3,1,1,4,0,3,3,12,231,5,7,0,88,2016,Round 1,2016-03-26,6176
Sydney,Kieran Jack,16,19,22,62.9,0,2,1,1,1,1,3,16,632,6,8,2,78,2016,Round 1,2016-03-26,6176
Sydney,Jake Lloyd,11,26,25,71.4,0,0,0,2,2,0,2,12,551,6,7,0,82,2016,Round 1,2016-03-26,6176
Sydney,Tom Mitchell,9,21,18,60.0,0,0,0,1,0,1,2,8,325,3,3,3,73,2016,Round 1,2016-03-26,6176
Sydney,Josh P  Kennedy,15,10,17,73.9,0,3,0,2,0,8,1,11,164,1,0,0,84,2016,Round 1,2016-03-26,6176
Sydney,Isaac Heeney,9,14,15,65.2,0,1,2,0,0,0,1,11,242,3,4,1,82,2016,Round 1,2016-03-26,6176
Sydney,Daniel Hannebery,13,7,16,76.2,0,2,1,1,1,2,3,8,191,1,5,0,50,2016,Round 1,2016-03-26,6176
Sydney,Heath Grundy,6,13,15,78.9,1,0,0,3,0,0,0,5,251,4,7,0,100,2016,Round 1,2016-03-26,6176
Sydney,Dean Towers,9,10,15,78.9,0,0,1,3,0,0,2,6,296,2,2,1,82,2016,Round 1,2016-03-26,6176
Sydney,Lance Franklin,6,13,12,66.7,1,1,3,1,0,0,0,9,387,7,1,0,87,2016,Round 1,2016-03-26,6176
Sydney,Callum Mills,4,15,13,72.2,1,1,0,0,0,0,1,8,312,3,4,0,78,2016,Round 1,2016-03-26,6176
Sydney,Jeremy Laidler,5,11,17,100.0,0,0,0,4,0,0,0,3,171,2,6,0,87,2016,Round 1,2016-03-26,6176
Sydney,Dane Rampe,4,13,13,76.5,0,0,0,8,0,0,0,6,390,2,6,0,91,2016,Round 1,2016-03-26,6176
Sydney,Daniel Robinson,4,12,16,94.1,0,0,0,0,1,0,2,6,339,2,2,0,78,2016,Round 1,2016-03-26,6176
Sydney,Zak Jones,7,11,13,76.5,0,0,0,0,0,1,1,6,364,2,5,0,77,2016,Round 1,2016-03-26,6176
Sydney,George Hewett,7,9,9,60.0,1,1,3,0,0,0,1,9,282,1,2,4,71,2016,Round 1,2016-03-26,6176
Sydney,Nick Smith 1,8,7,7,58.3,1,0,0,7,0,0,0,3,159,6,7,0,92,2016,Round 1,2016-03-26,6176
Sydney,Harry Cunningham,1,10,8,66.7,0,0,1,0,0,0,1,8,313,6,2,2,85,2016,Round 1,2016-03-26,6176
Sydney,Callum Sinclair,6,6,7,58.3,3,1,1,4,0,1,0,5,222,3,1,2,85,2016,Round 1,2016-03-26,6176
Sydney,Tom Papley,4,6,9,81.8,1,0,1,0,0,0,0,9,228,0,1,3,70,2016,Round 1,2016-03-26,6176
Sydney,Michael Talia,4,7,7,70.0,0,0,0,6,0,0,0,3,129,1,4,0,86,2016,Round 1,2016-03-26,6176
Sydney,Kurt Tippett,4,5,6,75.0,1,1,1,1,0,0,0,7,113,3,2,1,94,2016,Round 1,2016-03-26,6176
Collingwood,Adam Treloar,14,20,20,58.8,0,1,0,1,2,2,4,5,497,5,1,0,81,2016,Round 1,2016-03-26,6176
Collingwood,Scott Pendlebury,11,14,19,76.0,0,0,0,2,0,0,2,5,317,2,3,0,89,2016,Round 1,2016-03-26,6176
Collingwood,Steele Sidebottom,10,14,15,62.5,0,0,1,4,0,0,1,5,220,3,7,1,90,2016,Round 1,2016-03-26,6176
Collingwood,Taylor Adams,8,17,17,70.8,0,0,0,1,0,3,1,0,340,4,4,1,84,2016,Round 1,2016-03-26,6176
Collingwood,Levi Greenwood,6,15,12,54.5,1,0,1,1,0,2,1,3,470,7,2,2,88,2016,Round 1,2016-03-26,6176
Collingwood,Jarryd Blair,9,10,11,57.9,0,0,1,3,0,1,2,4,146,4,1,1,92,2016,Round 1,2016-03-26,6176
Collingwood,Ben Sinclair,5,12,13,68.4,1,0,0,1,1,0,0,2,317,7,7,1,82,2016,Round 1,2016-03-26,6176
Collingwood,Jackson Ramsay,5,14,13,68.4,1,0,0,3,0,0,0,1,397,4,4,0,86,2016,Round 1,2016-03-26,6176
Collingwood,Marley Williams,5,14,16,88.9,1,1,0,2,2,0,0,2,305,7,7,0,83,2016,Round 1,2016-03-26,6176
Collingwood,Tom Langdon,7,10,14,82.4,0,0,0,5,0,1,1,3,230,3,6,0,88,2016,Round 1,2016-03-26,6176
Collingwood,Jordan De Goey,9,7,10,62.5,0,1,0,1,0,0,3,5,191,4,3,1,89,2016,Round 1,2016-03-26,6176
Collingwood,Alex Fasolo,7,7,10,76.9,0,0,1,0,0,0,1,2,212,6,2,2,85,2016,Round 1,2016-03-26,6176
Collingwood,Jack Crisp,6,7,9,69.2,0,0,0,1,0,0,1,2,204,3,2,4,82,2016,Round 1,2016-03-26,6176
Collingwood,Jack Frost,7,5,8,66.7,1,0,0,11,0,0,0,0,188,5,6,0,96,2016,Round 1,2016-03-26,6176
Collingwood,Nathan Brown,3,7,8,80.0,0,0,0,7,0,0,0,1,200,1,4,0,58,2016,Round 1,2016-03-26,6176
Collingwood,Darcy Moore,4,5,8,80.0,0,0,0,3,0,0,0,3,170,5,4,3,93,2016,Round 1,2016-03-26,6176
Collingwood,Brent Macaffer,5,2,6,66.7,0,0,0,0,0,0,1,3,22,2,1,2,87,2016,Round 1,2016-03-26,6176
Collingwood,Jarrod Witts,7,1,2,25.0,0,1,0,5,0,1,1,2,57,3,0,0,80,2016,Round 1,2016-03-26,6176
Collingwood,Brayden Maynard,5,3,5,62.5,0,0,0,4,0,0,1,2,179,4,3,0,76,2016,Round 1,2016-03-26,6176
Collingwood,Travis Cloke,4,3,4,57.1,0,0,0,1,0,0,3,2,222,2,0,0,98,2016,Round 1,2016-03-26,6176
Collingwood,Corey Gault,4,3,3,42.9,1,1,1,0,0,0,0,1,21,5,1,0,91,2016,Round 1,2016-03-26,6176
Collingwood,Dane Swan,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,Round 1,2016-03-26,6176
North Melbourne,Ben Cunnington,23,4,17,63.0,1,0,0,2,0,2,8,6,158,3,4,1,79,2016,Round 1,2016-03-26,6175
North Melbourne,Jack Ziebell,16,12,13,50.0,0,1,0,3,0,4,3,5,471,5,2,0,79,2016,Round 1,2016-03-26,6175
North Melbourne,Sam Gibson,5,21,19,76.0,0,2,0,2,0,0,2,7,375,2,3,3,83,2016,Round 1,2016-03-26,6175
North Melbourne,Robert Tarrant,7,15,18,75.0,1,0,0,6,0,0,0,3,495,3,10,1,91,2016,Round 1,2016-03-26,6175
North Melbourne,Nick Dal Santo,9,11,15,71.4,0,0,1,1,1,2,4,6,287,0,1,0,80,2016,Round 1,2016-03-26,6175
North Melbourne,Jarrad Waite,11,9,14,70.0,3,1,3,1,0,0,0,10,257,2,1,3,98,2016,Round 1,2016-03-26,6175
North Melbourne,Daniel Wells,9,9,15,83.3,0,2,0,1,0,2,4,11,498,3,2,1,79,2016,Round 1,2016-03-26,6175
North Melbourne,Shaun Higgins,9,9,16,88.9,1,0,1,0,0,0,1,5,338,4,2,3,86,2016,Round 1,2016-03-26,6175
North Melbourne,Michael Firrito,4,12,16,94.1,1,0,0,7,1,0,0,3,244,4,9,0,90,2016,Round 1,2016-03-26,6175
North Melbourne,Andrew Swallow,11,9,9,52.9,0,0,0,3,0,0,2,3,144,5,7,0,77,2016,Round 1,2016-03-26,6175
North Melbourne,Shaun Atley,4,13,12,70.6,0,0,0,3,5,0,0,4,346,4,3,0,84,2016,Round 1,2016-03-26,6175
North Melbourne,Brent Harvey,4,13,15,93.8,0,0,0,1,1,0,1,5,343,2,1,0,84,2016,Round 1,2016-03-26,6175
North Melbourne,Samuel Wright,5,10,12,80.0,0,0,0,4,0,0,0,3,258,2,4,0,91,2016,Round 1,2016-03-26,6175
North Melbourne,Jamie Macmillan,6,9,11,73.3,0,0,0,5,3,0,2,4,412,5,4,0,81,2016,Round 1,2016-03-26,6175
North Melbourne,Lindsay Thomas,6,7,7,50.0,1,2,2,0,0,0,0,7,225,3,2,1,76,2016,Round 1,2016-03-26,6175
North Melbourne,Todd Goldstein,8,4,9,69.2,4,0,0,2,0,2,1,9,157,2,1,2,92,2016,Round 1,2016-03-26,6175
North Melbourne,Scott Thompson 1,5,10,13,100.0,0,0,0,4,0,0,0,2,222,1,5,0,88,2016,Round 1,2016-03-26,6175
North Melbourne,Luke Mcdonald,4,8,10,83.3,1,0,0,2,0,0,0,4,210,2,4,0,89,2016,Round 1,2016-03-26,6175
North Melbourne,Taylor Garner,4,6,10,90.9,1,0,1,1,0,0,0,5,82,1,2,4,71,2016,Round 1,2016-03-26,6175
North Melbourne,Ben Brown,4,7,9,81.8,1,0,1,4,0,0,1,5,282,5,1,1,83,2016,Round 1,2016-03-26,6175
North Melbourne,Drew Petrie,3,3,5,83.3,2,0,2,5,0,0,0,3,176,4,0,2,94,2016,Round 1,2016-03-26,6175
